ID	surgery..OA.time.after.surgery..2.weeksvssurgery..Sham.time.after.surgery..2.weeks_logFC	surgery..OA.time.after.surgery..2.weeksvssurgery..Sham.time.after.surgery..2.weeks_padjFilter
Abcg5	-0.0059574677933858	0.999834244627165
Abcg8	-0.0429031174026573	0.999834244627165
Abhd1	0.00995472286939236	0.999834244627165
Abhd10	0.06119208745673	0.999834244627165
Abhd11	0.0948001928727562	0.999834244627165
Abhd11-as1	-0.103194409076383	0.999834244627165
Abhd12	0.0419301816607405	0.999834244627165
Abhd13	0.0654270138862412	0.999834244627165
Abhd14a	0.0158296113987983	0.999834244627165
Abhd14b	-0.0623438899689361	0.999834244627165
Abhd15	0.0532309622402751	0.999834244627165
Abhd16a	0.0295706760312608	0.999834244627165
Abhd17a	0.017591653846079	0.999834244627165
Abhd17b	-0.0252186734025832	0.999834244627165
Abhd17c	0.0449387821741318	0.999834244627165
Abhd18	0.138222232778801	0.999834244627165
Abhd2	-0.0534479546208884	0.999834244627165
Abhd3	0.0246554814215214	0.999834244627165
Abhd4	-0.0162217510789855	0.999834244627165
Abhd5	-0.0482664429521993	0.999834244627165
Abhd6	-0.0948739165488135	0.999834244627165
Abhd8	0.0218879905150438	0.999834244627165
Abi1	-0.0326733813948685	0.999834244627165
Abi2	0.144872223150106	0.94255658943479
Abi3	-0.0326546097999012	0.999834244627165
Abi3bp	-0.0138749370005993	0.999834244627165
Abitram	-0.0418817182880584	0.999834244627165
Abl2	-0.099384204458703	0.999834244627165
Ablim1	0.0897983489696594	0.999834244627165
Ablim2	-0.0513010334588984	0.999834244627165
Ablim3	-0.01117479621412	0.999834244627165
Abo	0.01336356925444	0.999834244627165
Abo3	-0.00647450256903337	0.999834244627165
Abr	-0.114493421481551	0.999834244627165
Abra	-0.127464114253007	0.999834244627165
Abracl	-0.0368185286474283	0.999834244627165
Abraxas1	-0.0274202811798929	0.999834244627165
Abraxas2	0.00679970878798031	0.999834244627165
Abt1	-0.0105751515738142	0.999834244627165
Abtb1	-0.0229615640381731	0.999834244627165
Abtb2	-0.114487470748109	0.999834244627165
Acaa2	0.0559977648624113	0.999834244627165
Acaca	-0.024682327389753	0.999834244627165
Acacb	0.0485890249264544	0.999834244627165
Acad10	-0.0678837431767985	0.999834244627165
Acad11	0.009797452852359	0.999834244627165
Acad8	0.0358460044403195	0.999834244627165
Acad9	0.0269691514833763	0.999834244627165
Acadl	0.0472973501296394	0.999834244627165
Acadm	-0.0951394705596869	0.999834244627165
Acads	0.0249202485616742	0.999834244627165
Acadsb	-0.0318945344780861	0.999834244627165
Acadvl	-0.00847029434240198	0.999834244627165
Acan	0.00773391759907049	0.999834244627165
Acap1	0.0223443237894845	0.999834244627165
Acap3	-0.0554874128173353	0.999834244627165
Acat1	-0.0445211051617349	0.999834244627165
Acat2	0.0972470476201952	0.999834244627165
Acbd3	-0.124480390373378	0.999834244627165
Acbd4	0.0447063835226968	0.999834244627165
Acbd5	0.0257581142411443	0.999834244627165
Acbd6	0.118212969761336	0.999834244627165
Accs	0.0820534754476139	0.999834244627165
Acd	-0.0260449134161718	0.999834244627165
Acer1	-0.08101946790255	0.999834244627165
Acer2	0.0874967358595971	0.999834244627165
Acer3	-0.0413984746961997	0.999834244627165
Acin1	0.118357332478151	0.981986795498953
Ackr2	-0.0124699261958758	0.999834244627165
Ackr3	-0.246794201324068	0.990988882368735
Ackr4	-0.169275399708485	0.999834244627165
Acly	0.0167596345490839	0.999834244627165
Acmsd	0.00334972980552273	0.999834244627165
Aco1	-0.0443708707560244	0.999834244627165
Aco2	-0.070491204931276	0.999834244627165
Acot1	0.0838107053494612	0.999834244627165
Acot12	-0.0690574387271292	0.999834244627165
Acot13	0.00335704095263267	0.999834244627165
Acot2	0.180115215609901	0.792611691802535
Acot3	-0.0138125272854159	0.999834244627165
Acot4	-0.0599218408618523	0.999834244627165
Acot7	-0.0112551783931369	0.999834244627165
Acot8	0.018875312409115	0.999834244627165
Acot9	0.0674056527916314	0.999834244627165
Acox2	0.0374578533371643	0.999834244627165
Acox3	-0.00508092597091547	0.999834244627165
Acp1	0.108684495750477	0.999834244627165
Acp2	0.0387345600624922	0.999834244627165
Acp5	-0.278089358520377	0.999834244627165
Acp6	-0.0512831531383284	0.999834244627165
Acpp	0.0762222616894999	0.999834244627165
Acr	-0.0963901832322973	0.999834244627165
Acrbp	0.0409883232877535	0.999834244627165
Acrv1	0.0441410256887362	0.999834244627165
Acsbg1	0.0100556828975291	0.999834244627165
Acsf2	0.060405041874743	0.999834244627165
Acsf3	-0.010573056831257	0.999834244627165
Acsl1	-0.0021665704514966	0.999834244627165
Acsl3	0.00882272086692737	0.999834244627165
Acsl4	-0.0493848036327478	0.999834244627165
Acsl5	-0.0437333131352577	0.999834244627165
Acsl6	0.100714845953768	0.999834244627165
Acsm1	0.00211502179984091	0.999834244627165
Acsm2	0.0486867146220042	0.999834244627165
Acsm3	-0.0158618495267611	0.999834244627165
Acsm5	0.0216728040578387	0.999834244627165
Acss1	0.0745817583809218	0.999834244627165
Acss2	0.113681038019692	0.999834244627165
Acss3	0.148374008396558	0.999834244627165
Acta1	-0.37059182806756	0.999834244627165
Acta2	0.00600709665683041	0.999834244627165
Actg1	0.0654836114877355	0.999834244627165
Actg2	0.0356724614071418	0.999834244627165
Actl6a	0.0624746193806605	0.999834244627165
Actl6b	-0.113077162949514	0.999834244627165
Actl7b	0.121371267394535	0.999834244627165
Actn1	0.183751493961177	0.896602677218546
Actn2	-0.0781453446577514	0.999834244627165
Actn3	0.0219804414280915	0.999834244627165
Actn4	-0.0905876690070304	0.999834244627165
Actr10	-0.0294617910574537	0.999834244627165
Actr1a	-0.12030635981588	0.999834244627165
Actr1b	-0.0656365701610451	0.999834244627165
Actr2	0.0781987681340173	0.999834244627165
Actr3b	0.089582348589043	0.999834244627165
Actr5	0.112042897369816	0.999834244627165
Actr6	0.0981122003588641	0.999834244627165
Actr8	0.00444906722088412	0.999834244627165
Acvr1	-0.178638397091841	0.999834244627165
Acvr1c	0.00462084582906463	0.999834244627165
Acvr2a	0.191160145590796	0.879863065801845
Acvr2b	-0.1138168432733	0.999834244627165
Acvrl1	-0.118162408753776	0.999834244627165
Acy1	0.0521268183977774	0.999834244627165
Acy3	0.158147193597674	0.999834244627165
Acyp1	-0.0708216574107379	0.999834244627165
Acyp2	-0.0730692887086395	0.999834244627165
Ada	-0.0779200865641236	0.999834244627165
Adal	-0.0641011089374688	0.999834244627165
Adam10	0.0174192217279936	0.999834244627165
Adam11	-0.0258077299726009	0.999834244627165
Adam15	-0.0862936278914788	0.999834244627165
Adam17	-0.0489812882164689	0.999834244627165
Adam18	-0.058129158771079	0.999834244627165
Adam19	-0.0485261010882354	0.999834244627165
Adam1a	0.0731230285507376	0.999834244627165
Adam2	-0.0541994279806364	0.999834244627165
Adam22	0.0278772924596034	0.999834244627165
Adam23	-0.029851159692158	0.999834244627165
Adam32	0.0507026897325664	0.999834244627165
Adam33	-0.0427156223683509	0.999834244627165
Adam3a	0.0660354926171687	0.999834244627165
Adam4	0.0209558347051395	0.999834244627165
Adam6a	0.0218421040259473	0.999834244627165
Adam7	0.0451037908892991	0.999834244627165
Adam8	-0.0317033623101342	0.999834244627165
Adam9	0.153317018184068	0.999834244627165
Adamts1	0.383702154297389	0.999834244627165
Adamts10	-0.0940711668902221	0.999834244627165
Adamts12	-0.425246740208244	0.570688225584688
Adamts15	0.0548849627593686	0.999834244627165
Adamts16	-0.20240994384003	0.923285777640796
Adamts19	-0.142286579284909	0.999834244627165
Adamts4	0.191945971844161	0.999834244627165
Adamts5	-0.0493037355273378	0.999834244627165
Adamts6	0.00668251237220296	0.999834244627165
Adamts7	-0.112484706084171	0.999834244627165
Adamts8	0.147318173982542	0.981986795498953
Adamts9	0.145514300766504	0.999834244627165
Adamtsl1	0.0696082012670498	0.999834244627165
Adamtsl2	-0.0683404980750772	0.999834244627165
Adamtsl4	-0.261513649379641	0.807137346444002
Adamtsl5	-0.0534040847731383	0.999834244627165
Adap1	-0.00647154451768639	0.999834244627165
Adap2	0.112674607474476	0.999834244627165
Adar	-0.0780885678746142	0.999834244627165
Adarb1	-0.133722734890668	0.999834244627165
Adarb2	-0.033059852912845	0.999834244627165
Adat3	-0.203712495671867	0.658016301443477
Adck1	0.0285576648307453	0.999834244627165
Adck2	-0.0100416106448264	0.999834244627165
Adck5	-0.0557317007797593	0.999834244627165
Adcy10	0.00562122161549361	0.999834244627165
Adcy2	0.0932654001930828	0.999834244627165
Adcy3	-0.2318988568395	0.563052517695933
Adcy4	-0.261330721943243	0.570688225584688
Adcy5	-0.0855170195053923	0.999834244627165
Adcy6	-0.0997793905240076	0.999834244627165
Adcy8	-0.00213145981526086	0.999834244627165
Adcy9	0.00275351788316769	0.999834244627165
Adcyap1	0.0326114556533836	0.999834244627165
Adcyap1r1	0.0776412282401138	0.999834244627165
Add1	-0.0211197901476634	0.999834244627165
Add2	0.0124846754420558	0.999834244627165
Add3	-0.0884446372013201	0.999834244627165
Adgra1	0.0255562981368369	0.999834244627165
Adgra2	-0.0379329791523517	0.999834244627165
Adgra3	0.117915169827126	0.999834244627165
Adgrb1	-0.00418362786529336	0.999834244627165
Adgrb2	0.0108859920823168	0.999834244627165
Adgrb3	0.0266721968079446	0.999834244627165
Adgrd1	-0.0592732201617547	0.999834244627165
Adgre1	0.0843641076522736	0.999834244627165
Adgre5	-0.265538182899196	0.923285777640796
Adgrf1	0.0457686018582333	0.999834244627165
Adgrf4	0.140068286501321	0.999834244627165
Adgrf5	-0.0482569202497123	0.999834244627165
Adgrg1	0.00488145711491939	0.999834244627165
Adgrg2	-0.0132568519213709	0.999834244627165
Adgrg3	-0.0161696179139676	0.999834244627165
Adgrg5	-0.0573022073266847	0.999834244627165
Adgrg6	0.187338407984441	0.981986795498953
Adgrl1	-0.0073021403557707	0.999834244627165
Adgrl2	0.0139271208636274	0.999834244627165
Adgrl3	0.0165100892142966	0.999834244627165
Adgrl4	-0.140761976959817	0.999834244627165
Adgrv1	-0.0913094071658449	0.999834244627165
Adh1	0.0283063919389148	0.999834244627165
Adh4	0.0215543984014275	0.999834244627165
Adh5	0.0516027124891796	0.999834244627165
Adh6a	0.0440635593804029	0.999834244627165
Adh7	-0.00476873044813786	0.999834244627165
Adhfe1	-0.0998926524872186	0.999834244627165
Adi1	0.0252663743449126	0.999834244627165
Adipoq	-0.00978365476744614	0.999834244627165
Adipor1	-0.0456614797255632	0.999834244627165
Adipor2	0.010357732718747	0.999834244627165
Adk	0.0409107950929304	0.999834244627165
Adm	-0.0644676044336396	0.999834244627165
Adnp	-0.0188453774065724	0.999834244627165
Adnp2	0.0949874547259846	0.999834244627165
Ado	-0.0347784712793517	0.999834244627165
Adora1	-0.00711138808512768	0.999834244627165
Adora2a	0.00136917400083991	0.999834244627165
Adora2b	0.0139949285828891	0.999834244627165
Adpgk	-0.00517980992512079	0.999834244627165
Adprh	0.104373750984279	0.999834244627165
Adprhl1	0.0439961854105979	0.999834244627165
Adprhl2	0.049146917500158	0.999834244627165
Adprm	-0.00308583226109782	0.999834244627165
Adra1a	-0.00394628694751376	0.999834244627165
Adra1b	-0.16138170700365	0.999834244627165
Adra1d	-0.0103079575409382	0.999834244627165
Adra2a	0.0213206186786552	0.999834244627165
Adra2b	-0.0224111912734477	0.999834244627165
Adra2c	-0.0125805734553053	0.999834244627165
Adrb1	-0.0695887655460172	0.999834244627165
Adrb2	0.21962436398735	0.792611691802535
Adrb3	0.0556092028913628	0.999834244627165
Adrm1	0.0144484663897719	0.999834244627165
Adsl	0.00327797336423785	0.999834244627165
Adss	0.0507678721737772	0.999834244627165
Adssl1	-0.0662401233552936	0.999834244627165
Adtrp	-0.0631217968256221	0.999834244627165
Aebp1	0.0445723404235689	0.999834244627165
Aebp2	-0.0586949510056627	0.999834244627165
Aen	0.110696508905705	0.985840752129389
Afap1	-0.0304999684112737	0.999834244627165
Afap1l1	0.0312871959870868	0.999834244627165
Afap1l2	-0.0498067505463737	0.999834244627165
Afdn	0.037239766425861	0.999834244627165
Aff1	-0.0370041718957914	0.999834244627165
Aff2	-0.0903075327279765	0.999834244627165
Aff3	-0.0175045954188437	0.999834244627165
Aff4	0.0200284349600288	0.999834244627165
Afg1l	-0.0216026833752618	0.999834244627165
Afg3l1	-0.15865432604317	0.999834244627165
Afg3l2	0.0133146768622527	0.999834244627165
Afm	-0.070649796829076	0.999834244627165
Afmid	-0.0101964695214853	0.999834244627165
Afp	0.0918913791438598	0.999834244627165
Aftph	0.0227654183923782	0.999834244627165
Aga	-0.072236212257069	0.999834244627165
Agap1	-0.159679501079671	0.971097878743277
Agap2	0.0292537547170895	0.999834244627165
Agap3	-0.112142177692228	0.999834244627165
Ager	-0.0286520371076699	0.999834244627165
Agfg1	0.114346022385615	0.999834244627165
Agfg2	-0.0417962853588172	0.999834244627165
Aggf1	0.123655632400338	0.999834244627165
Agk	-0.0143083059483775	0.999834244627165
Agl	-0.0654087550400231	0.999834244627165
Agmat	-0.181117670328179	0.999834244627165
Agmo	0.140588798718866	0.999834244627165
Ago1	0.147104763485935	0.956343486215099
Ago2	0.0647354184314723	0.999834244627165
Ago3	0.0507020667486788	0.999834244627165
Agpat1	-0.061472546754791	0.999834244627165
Agpat2	0.0625416683279223	0.999834244627165
Agpat3	0.02155248051751	0.999834244627165
Agpat4	-0.0776510085949624	0.999834244627165
Agpat5	0.0839932343157184	0.999834244627165
Agps	0.0860674298119868	0.999834244627165
Agr2	0.0517317077067769	0.999834244627165
Agrn	-0.0779903486917046	0.999834244627165
Agt	0.0651837562957436	0.999834244627165
Agtpbp1	-0.00996104941655052	0.999834244627165
Agtr1a	-0.0527629613901617	0.999834244627165
Agtr1b	0.0640355065698079	0.999834244627165
Agtr2	0.0185691464396331	0.999834244627165
Agtrap	0.112638374405764	0.999834244627165
Agxt	-0.032356932890651	0.999834244627165
Agxt2	-0.00154508971963985	0.999834244627165
Ahctf1	-0.00191398947249333	0.999834244627165
Ahcy	-0.0393947000408978	0.999834244627165
Ahcyl1	-0.00196342298345975	0.999834244627165
Ahcyl2	-0.149039019798744	0.925924128825783
Ahdc1	-0.0802561592499105	0.999834244627165
Ahi1	-0.160008268966937	0.999834244627165
Ahnak	-0.153479397483256	0.999834244627165
Ahnak2	-0.0742675769473422	0.999834244627165
Ahr	0.0843572972910698	0.999834244627165
Ahrr	0.0810267777976792	0.999834244627165
Ahsa1	0.0053515183820636	0.999834244627165
Ahsg	0.0448651820238144	0.999834244627165
Ahsp	0.773206275665307	0.817878671230329
Aida	-0.0692915744594735	0.999834244627165
Aif1	0.157241068467889	0.999834244627165
Aif1l	0.0280700237106757	0.999834244627165
Aifm1	0.12692992722109	0.958964651920571
Aifm2	0.00423240942449343	0.999834244627165
Aifm3	0.0673798287187157	0.999834244627165
Aig1	-0.0969975620500065	0.999834244627165
Aimp1	-0.055901803961909	0.999834244627165
Aimp2	0.0723233452982903	0.999834244627165
Aip	0.0264105021077761	0.999834244627165
Aipl1	-0.0903090438530825	0.999834244627165
Ajap1	-0.109020456896346	0.999834244627165
Ajm1	0.00972221542971674	0.999834244627165
Ajuba	-0.00711772767913743	0.999834244627165
Ak1	0.0482277600441883	0.999834244627165
Ak2	-0.00245357783408195	0.999834244627165
Ak3	-0.0333937780669409	0.999834244627165
Ak4	-0.0335316671112817	0.999834244627165
Ak7	0.0206369007971636	0.999834244627165
Akain1	0.00438405838442435	0.999834244627165
Akap1	-0.057591796573103	0.999834244627165
Akap10	-0.0403478252145817	0.999834244627165
Akap11	0.0293044166843259	0.999834244627165
Akap12	0.00847159440250067	0.999834244627165
Akap13	-0.169423709695112	0.807137346444002
Akap14	-0.0259937980461471	0.999834244627165
Akap17a	-0.0403573972747395	0.999834244627165
Akap2	0.0553456452867351	0.999834244627165
Akap3	0.0600627971884879	0.999834244627165
Akap4	0.069686140456688	0.999834244627165
Akap5	-0.017373938185151	0.999834244627165
Akap6	0.0239737225539072	0.999834244627165
Akap7	0.0758195648593141	0.999834244627165
Akap8	0.10589534739786	0.999834244627165
Akap8l	-0.0957525070734011	0.999834244627165
Akap9	-0.0784293626863697	0.999834244627165
Akip1	0.0031017050690183	0.999834244627165
Akirin1	0.096471947564277	0.999834244627165
Akirin2	0.064664464144216	0.999834244627165
Akp3	-0.126239551976504	0.999834244627165
Akr1a1	0.00612847858741716	0.999834244627165
Akr1b1	0.0586984149982879	0.999834244627165
Akr1b10	0.0195032401741129	0.999834244627165
Akr1b7	-0.597458575017077	0.570688225584688
Akr1b8	0.178774999980449	0.999834244627165
Akr1c1	0.0599607237980964	0.999834244627165
Akr1c12	-0.140184134547106	0.92248441781337
Akr1c14	-0.00279480566964629	0.999834244627165
Akr1c15	-0.0102774019821341	0.999834244627165
Akr1c19	-0.0163371769925735	0.999834244627165
Akr1c3	0.136520550242073	0.999834244627165
Akr1d1	0.00722794064662047	0.999834244627165
Akr1e2	0.0603287363508915	0.999834244627165
Akr7a2	0.00169515917514218	0.999834244627165
Akr7a3	0.039934406250417	0.999834244627165
Akt1	0.0466571824730524	0.999834244627165
Akt1s1	-0.0575053619476131	0.999834244627165
Akt2	-0.0533501053302885	0.999834244627165
Akt3	0.0240464432007439	0.999834244627165
Aktip	-0.089253337989879	0.999834244627165
Alad	0.262071098433772	0.984988781420658
Alas1	0.136930763223443	0.999834244627165
Alas2	0.578351670234818	0.999834244627165
Alb	-0.00898716923105169	0.999834244627165
Alcam	-0.0735008919910518	0.999834244627165
Aldh16a1	0.0232496959779205	0.999834244627165
Aldh18a1	-0.0441676879401793	0.999834244627165
Aldh1a1	0.0187290247535108	0.999834244627165
Aldh1a2	-0.00191656033041454	0.999834244627165
Aldh1a3	0.258820142732365	0.999834244627165
Aldh1a7	-0.0203028968196479	0.999834244627165
Aldh1b1	-0.000153802788641855	0.999834244627165
Aldh1l1	-0.0441082782904143	0.999834244627165
Aldh1l2	-0.129820517317002	0.999834244627165
Aldh2	-0.144048013515976	0.999834244627165
Aldh3a1	-0.057315353863248	0.999834244627165
Aldh3a2	0.0692533754757072	0.999834244627165
Aldh3b1	-0.0728761007934944	0.999834244627165
Aldh4a1	-0.0780684674874941	0.999834244627165
Aldh5a1	0.0421608123552462	0.999834244627165
Aldh6a1	0.111540906320727	0.999834244627165
Aldh7a1	0.0337599183651562	0.999834244627165
Aldh9a1	0.023358373106964	0.999834244627165
Aldoa	-0.00540447646933018	0.999834244627165
Aldob	-0.114064384014235	0.999507012007674
Aldoc	0.0866008047193585	0.999834244627165
Alg1	0.0237055599178388	0.999834244627165
Alg10	-0.00667212895736036	0.999834244627165
Alg11	0.0539989027998526	0.999834244627165
Alg12	0.0393930717292843	0.999834244627165
Alg13	0.128099841460157	0.999834244627165
Alg14	-0.00994867655498233	0.999834244627165
Alg2	0.087373298779263	0.999834244627165
Alg3	-0.0578673334657633	0.999834244627165
Alg5	0.035548543366609	0.999834244627165
Alg8	0.00645517966201403	0.999834244627165
Alg9	-0.0889333780515997	0.999834244627165
Alk	-0.0274923228714563	0.999834244627165
Alkbh1	0.00532776032682492	0.999834244627165
Alkbh2	0.0750192674934995	0.999834244627165
Alkbh3	-0.0411863024811687	0.999834244627165
Alkbh4	-0.0919124721292466	0.999834244627165
Alkbh5	-0.119755056211407	0.999834244627165
Alkbh7	0.0545630254171314	0.999834244627165
Alox12	0.133780991125979	0.999834244627165
Alox12e	-0.0339459380872107	0.999834244627165
Alox15	0.00410326216114587	0.999834244627165
Alox5	-0.0718908461349024	0.999834244627165
Alox5ap	-0.174486865737092	0.999834244627165
Aloxe3	0.0134447579691512	0.999834244627165
Alpi	-0.0535297381895212	0.999834244627165
Alpk3	0.0166967905663764	0.999834244627165
Alpl	0.114465774810185	0.999834244627165
Als2cl	-0.126687711395362	0.999834244627165
Alx1	0.0888317854363825	0.999834244627165
Alx3	-0.0707494860535007	0.999834244627165
Alyref	-0.059194830818047	0.999834244627165
Amacr	0.0552476584662625	0.999834244627165
Ambn	0.0203695408708127	0.999834244627165
Ambp	-0.0760087727828127	0.999834244627165
Ambra1	-0.113833861990876	0.999834244627165
Amd1	0.191189456761226	0.999834244627165
Amdhd2	0.0452224289834815	0.999834244627165
Amelx	0.00420010620240951	0.999834244627165
Amer2	0.0440608727191423	0.999834244627165
Amer3	0.112371007809667	0.981986795498953
Amfr	-0.062458238269901	0.999834244627165
Amh	0.0322280972595266	0.999834244627165
Amhr2	-0.0215967844688851	0.999834244627165
Amigo1	-0.0893069764687375	0.999834244627165
Amigo2	-0.0631644220211447	0.999834244627165
Amigo3	-0.0239883929246183	0.999834244627165
Ammecr1l	-0.113386950476515	0.999834244627165
Amn	-0.08130237881476	0.999834244627165
Amn1	0.00433220400500289	0.999834244627165
Amot	0.206438683562505	0.945564126612975
Amotl1	-0.00575285742467457	0.999834244627165
Amotl2	-0.0886863531625206	0.999834244627165
Ampd1	-0.00798819182468513	0.999834244627165
Ampd2	-0.0149832015973548	0.999834244627165
Ampd3	-0.101728867275609	0.999834244627165
Amt	-0.0484408009365058	0.999834244627165
Amy1a	-0.0230998569540493	0.999834244627165
Amy2a3	-0.00837937015599177	0.999834244627165
Amz2	0.0511620258689067	0.999834244627165
Anapc1	0.0383870326907383	0.999834244627165
Anapc10	-0.0475776933309557	0.999834244627165
Anapc11	-0.0588822608684509	0.999834244627165
Anapc13	0.0604908298421289	0.999834244627165
Anapc15	0.0433533840327556	0.999834244627165
Anapc16	0.0225404133794456	0.999834244627165
Anapc2	-0.0529300031342608	0.999834244627165
Anapc4	0.110289944799391	0.999834244627165
Anapc5	-0.0115831871244012	0.999834244627165
Anapc7	-0.0017819039033995	0.999834244627165
Andpro	-0.0200950303211966	0.999834244627165
Ang	-0.0040928404422047	0.999834244627165
Angel1	-0.00221004750225084	0.999834244627165
Angel2	0.0119987887139432	0.999834244627165
Angpt1	-0.0853156127131749	0.999834244627165
Angpt2	0.270391886737642	0.923634717205508
Angpt4	0.0167577934824541	0.999834244627165
Angptl2	0.0115632795407983	0.999834244627165
Angptl3	0.00525859579625898	0.999834244627165
Angptl4	0.0595689912760733	0.999834244627165
Angptl6	0.0273775538013448	0.999834244627165
Angptl8	-0.000959401490568723	0.999834244627165
Ank1	0.0309861660156976	0.999834244627165
Ank2	0.018407926989874	0.999834244627165
Ank3	0.0822779228316417	0.999834244627165
Ankdd1a	0.0245862538741619	0.999834244627165
Ankef1	-0.0785131223651838	0.999834244627165
Ankfy1	0.0709423118186461	0.999834244627165
Ankh	-0.0260967203241318	0.999834244627165
Ankhd1	0.136111136710024	0.999834244627165
Ankib1	0.0316983933251693	0.999834244627165
Ankle2	0.0530508048051921	0.999834244627165
Ankmy2	0.10392316324902	0.999834244627165
Ankrd1	0.0375689224225662	0.999834244627165
Ankrd10	0.263676177823051	0.845351354374656
Ankrd11	-0.0358460024964016	0.999834244627165
Ankrd12	0.0231691730764307	0.999834244627165
Ankrd13a	-0.0527790982100651	0.999834244627165
Ankrd13b	-0.00107181777152388	0.999834244627165
Ankrd13c	0.0483828069509764	0.999834244627165
Ankrd13d	-0.0396530361901775	0.999834244627165
Ankrd16	0.134506790233614	0.984460252754064
Ankrd17	0.112770730170169	0.999834244627165
Ankrd2	0.050000240271638	0.999834244627165
Ankrd23	0.12007399529474	0.999834244627165
Ankrd24	-0.0431499497473027	0.999834244627165
Ankrd27	0.0987660912149551	0.999834244627165
Ankrd28	0.0935165509778741	0.999834244627165
Ankrd33b	-0.0167387065783302	0.999834244627165
Ankrd34a	-0.0316727259443166	0.999834244627165
Ankrd34b	0.131557611905669	0.981986795498953
Ankrd37	-0.184356908184062	0.945564126612975
Ankrd40	-0.0459974903638329	0.999834244627165
Ankrd42	-0.00678243267106815	0.999834244627165
Ankrd44	0.168714125480097	0.976541756575772
Ankrd45	-0.0475401644746523	0.999834244627165
Ankrd46	-0.01965953294083	0.999834244627165
Ankrd49	0.0827264097467886	0.999834244627165
Ankrd50	-0.000716738495286862	0.999834244627165
Ankrd52	-0.0763432796419483	0.999834244627165
Ankrd53	-0.00661188703885252	0.999834244627165
Ankrd54	0.0533143689443438	0.999834244627165
Ankrd55	-0.0334526444190812	0.999834244627165
Ankrd6	-0.0305001179575299	0.999834244627165
Ankrd60	0.0736310771236148	0.999834244627165
Ankrd63	-0.14319054495387	0.929504370353711
Ankrd9	-0.0717860992816188	0.999834244627165
Anks1a	-0.0481102350436604	0.999834244627165
Anks1b	0.0564996928330261	0.999834244627165
Anks3	-0.136909818300878	0.981986795498953
Anks4b	0.0710302424297291	0.999834244627165
Ankzf1	-0.0788462515477999	0.999834244627165
Ano1	0.315393073297825	0.958013859572549
Ano10	0.0962902119107394	0.999834244627165
Ano2	-0.141320396842228	0.879720938876375
Ano3	0.0274887888071094	0.999834244627165
Ano4	0.0447818747595869	0.999834244627165
