ID	X2.wks.post.surgery_treatedvsX2.wks.post.surgery_untreated_logFC	X2.wks.post.surgery_treatedvsX2.wks.post.surgery_untreated_padjFilter
5330430C04Rik	0.00390412667723616	NA
Rhoip3-pending	0.131766217693232	NA
Fgd6	0.0710217921641352	NA
Hgd	-0.0174076954236089	NA
Elavl4	0.0285928944028608	NA
LOC100048316	0.0487234482155552	NA
Mab21l1	0.123841188216152	NA
LOC630242	-0.304844554063596	NA
Sdccag3	0.344011026450676	0.0481495059116819
Olfr545	0.0502330936196698	NA
LOC545750	0.0465632327937451	NA
A430106P18Rik	-0.188195095414731	NA
B230112I24Rik	-0.000683366474590663	NA
IGKV4-75_AJ231227_Ig_kappa_variable_4-75_15	0.106781196722625	NA
4930511I11Rik	-0.0334101501115152	NA
Mmab	0.1134222661171	NA
H13	-0.159194066390146	NA
Mrc2	-0.121533814822621	NA
Synj2	0.088596782164883	NA
Kif18a	-0.0067251415792775	NA
LOC384920	0.0472827832660592	NA
9330162L04Rik	0.0230207893370276	NA
Pou3f3	0.0640916649403982	NA
Plekhk1	-0.0320284748826154	NA
C530038F07Rik	0.0109812648465937	NA
Pla2g2e	0.277143505134599	NA
LOC277927	-0.131718993674352	NA
D830048B13Rik	-0.19732753050144	0.482399685900998
Ror1	0.021520154935434	NA
LOC223263	0.0128573287929994	NA
Tgif2	-0.0542774168252125	NA
2610528H13Rik	-0.00684995175878278	NA
Ugt1a6a	-0.0917352236342968	NA
Ptprc	-0.0198225323163159	0.927245105031589
Lrig2	-0.0701081620023771	0.6211895622529
Rnf24	0.0013418192391601	NA
Fer1l3	0.22508685710022	0.458147165452062
4930556L07Rik	-0.0456489465436505	NA
Rybp	-0.12321887132687	0.429431842714034
9630050A07Rik	-0.0811425268994075	NA
Glrx3	0.0495186957314377	NA
LOC381754	0.0794799732724698	NA
Zbtb26	-0.136466010546694	NA
Adh5	-0.0844432196299811	NA
Pitpnm3	0.0428460900448613	NA
LOC381647	-0.00182521681882353	NA
LOC384112	-0.0196831416863104	NA
LOC385303	0.0365362581159934	NA
LOC100046278	-0.0166259470678094	NA
LOC235444	0.0849151332302496	NA
Arhgef19	-0.0672764222335589	0.757378142259675
Tcfcp2	0.0921765855228553	NA
Tex19.2	0.0078002902646519	NA
LOC381119	0.0736330452877914	NA
Ppil5	0.059819433756644	NA
Tex18	0.063503849746378	NA
LOC100045316	-0.0206852828262543	NA
Nr2e3	0.00376625241081907	NA
Cask	0.164785108620071	0.222392298677186
E330007H08Rik	-0.12757266169164	NA
Rab4a	-0.0355713402037647	NA
Slc7a3	0.0122055355585182	NA
Fam171b	0.249966930066776	0.288072738062879
A930018M19Rik	0.0841173555179839	NA
Ttll5	-0.00225544602280436	NA
Tial1	-0.116106597267879	0.469204999332772
Olfr345	0.0729801128640615	NA
LOC269676	-0.0443611881933617	NA
LOC100047899	-0.00672053365129166	NA
Tnrc18	0.0485798284178731	NA
6330416L11Rik	0.0866755714602627	NA
Fzd4	0.214080240532571	NA
LOC100045840	-0.0257729326548555	NA
Aif1	0.128079371236271	NA
Oxct2b	-0.100640993937509	NA
Ap2s1	0.0491029466313142	0.752491678029309
LOC627081	0.000880839732067429	NA
5730599A22Rik	-0.0037663428106578	NA
Ncstn	-0.111863296650939	NA
Txlnb	0.0856407985202496	NA
LOC383038	0.00574473654958307	NA
A930004J17Rik	-0.02301478425625	NA
Slc16a13	-0.0168829930364396	NA
LOC381186	-0.00204553862536017	NA
BC039210	0.0992774479525922	NA
Iqch	-0.00381239010407164	NA
Wdr4	0.0123829124614439	NA
Igbp1	-0.0074896061392753	NA
LOC329824	0.0160715851046094	NA
Wdr23	0.0379874517593404	0.807424886337393
A130096P14Rik	0.0440469678465565	NA
Lman1l	0.0535603817719199	NA
Zfp318	-0.0563535011540406	NA
Cacna1a	-0.00103846317869127	NA
LOC100046770	-0.2867604938856	0.146389999556866
Flnc	-0.00533720499111112	NA
3110023E09Rik	0.0800484847848022	NA
Nr1i3	-0.0408816730114241	NA
Smpd4	0.0323784848058324	NA
Xkr5	0.0250284802589222	NA
Tsn	0.134417999325342	0.457647799522271
Tmc6	-0.0725987571420301	NA
Zcchc13	0.0338335039847895	NA
B230208N19Rik	0.0224000609779971	NA
A330023F24Rik	-0.0232642826741163	NA
Umps	0.0959384999097628	0.754082507135611
EG433865	0.12047639060677	NA
Neurog2	0.0662517183768934	NA
9630058J23Rik	0.11761320588211	0.559464869999185
1700106J16Rik	0.000716588236775451	NA
Map4k2	-0.10984312058545	NA
2010312A17Rik	0.0594017740724109	0.774860633877978
B430202L17Rik	0.412080990344469	0.0515029066908144
A630026F04	-0.00739487774590586	NA
A830018L16Rik	0.0846536599300078	NA
9430020B03Rik	-0.0265019606146115	NA
Odz2	0.0153061867812756	NA
LOC381208	0.0387041678165057	NA
A630010I05Rik	0.0107620071696903	NA
Wars2	0.0745164749219427	NA
Mapk1	-0.113427220916495	0.361699827205091
Fez1	0.142953218847901	NA
D630050P10Rik	-0.0351243831723584	NA
Ppifs	0.0135337456057183	NA
Clec4b1	0.0601913017722353	NA
1700037H04Rik	0.203191744770306	0.417780266304286
Wdr89	0.0711927241242858	NA
Ceacam1	-0.1300076181525	NA
Cntn5	0.00830860806085987	NA
9630025O15Rik	0.0492247716611036	NA
2010305C02Rik	-0.00449570698597679	NA
A730011P13Rik	-0.0134856458423274	NA
Olfr134	-0.111380440767625	NA
Olfr1417	-0.0998852100386198	NA
LOC382867	-0.0189162935832536	NA
Lig1	-0.21079375696161	0.270509725787401
BC031147	0.181921267015796	0.28280146569681
1700020N17Rik	-0.05084094763646	NA
LOC381917	0.0647994295581409	NA
Olfr159	-0.0793610391089885	NA
LOC234050	-0.134908628204213	NA
4831415H04Rik	-0.0185850784956525	NA
LOC241084	-0.00512378269255631	NA
9530020O07Rik	-0.00911735015131576	NA
Trip10	-0.106924624583444	0.623826345976175
LOC381634	0.00201345401242037	NA
C030018L16Rik	-0.0782224607598501	NA
LOC100045688	0.0280865217687847	0.904957548762043
LOC100046035	0.0438638033074312	NA
Rrp7a	-0.00707756404207238	NA
LOC381839	0.0714739317981703	NA
Ttc18	0.0110685090657565	NA
A130038M19Rik	-0.0476967864908113	NA
Pim2	0.00347246164609771	NA
Acy1	0.0183748639856454	NA
Heyl	0.00630707323907309	NA
4930511J15Rik	-0.0602844817912116	NA
Wbp11	-0.0193223823797988	NA
Zic4	-0.01688510309297	NA
LOC385904	-0.0171090885374152	NA
Slc2a8	-0.0884221389704694	NA
1110029L17Rik	0.00292081844940117	NA
Ly9	-0.00258576811864231	NA
Lin7a	0.0193937862120821	NA
3830414F09Rik	-0.0172822208624215	NA
8430408J21Rik	-0.0326878997190301	NA
Eif4g2	0.0449008132589785	0.865435855757982
A330017A19Rik	-0.0367217219993226	NA
LOC385792	-0.146678874796281	NA
4432404P07Rik	-0.0155216251815729	NA
Brrn1	-0.0544221473004214	NA
EG434181	0.0222121717788015	NA
Med16	0.0463892987373553	NA
Myo1e	-0.00285956292487821	NA
LOC330686	-0.0318497379689795	NA
EG226472	-0.0161171342133857	NA
EG620835	-0.100088992548991	NA
3830403L08Rik	0.0567318234720666	NA
Ephb3	0.0100760149234791	NA
LOC383675	-0.0268115368223958	NA
V1rl1	0.0079448228928598	NA
Krt2-19	0.0171460211516301	NA
Ccdc12	0.151632471220921	0.371681740667715
LOC239683	-0.112409648885031	NA
LOC627626	0.114697397187384	NA
Ddrgk1	-0.159829623266516	0.361699827205091
scl000022.1_12_REVCOMP	0.335142359834036	0.0832714447599836
D030067F24Rik	0.0153386679490906	NA
Hist1h4b	0.00726988716690613	NA
LOC381853	-0.0126081639071041	NA
2210412E05Rik	0.0657743082350635	NA
LOC217390	-0.0620987115544462	NA
2610208M17Rik	0.00904549962733903	NA
Hck	0.0355398971130931	NA
LOC210633	0.0517127880800308	NA
Pgbpll	-0.00161369028806302	NA
Lrig3	-0.0456628904495489	0.817445895887097
Ydjc	0.244374674592492	NA
Slc12a6	-0.104171680082636	0.678675773137844
Jak1	0.129849067276979	NA
F830001A22Rik	0.0152630217860983	NA
Ccl21a	0.140184249837342	NA
Actr5	-0.0100950462563185	NA
Ggt7	0.0620565899630616	NA
Hdac5	-0.0358337707880363	NA
Adh6b	-0.0223218960246632	NA
Evi5l	-0.0781340854770605	NA
B230323D24Rik	0.0943909792865556	NA
Chrng	-0.0112360408951488	NA
Nbea	-0.0170331720976096	0.90077900557217
Vps13c	0.0747617997769847	NA
Ctdsp1	0.0977354676550055	0.430845433426616
Lrfn4	-0.0118081073542946	NA
LOC100045484	0.00259123855151167	NA
1700024B05Rik	-0.0281518082969416	NA
Ing3	0.0427139252441417	NA
Mterfd3	0.00075620951742561	NA
Bnipl	0.0325385821802886	NA
Chd2	-0.18053497387845	0.197030485680703
LOC383711	0.0375412638058741	NA
BC049349	0.061633791685006	NA
C330002I19Rik	0.04510417679111	0.835382962754671
LOC380805	-0.0240719522808295	NA
4933402G07Rik	0.0137838583747305	NA
Tmem88	-0.274586917812327	0.119115806552247
Zcchc12	0.0490674650048204	NA
LOC245580	0.017182150605664	NA
LOC278061	-0.0243685347761469	NA
LOC381458	-0.0570339594248885	NA
LOC239151	-0.0561711080474705	NA
LOC332175	-0.00564033247195361	NA
Gsdma1	-0.0204962794181593	NA
Asxl2	0.0566665100733097	NA
V1rc30	0.0886751647648873	NA
Mapk6	-0.344428160383093	0.102579435556537
6430548O12Rik	-0.123065674538325	NA
LOC383215	-0.33391752903351	0.0873578163329477
EG666387	0.0978323438369504	0.761347723705725
LOC638892	0.00453125738997251	0.979296087593734
Naglu	0.0489199766422086	NA
Olfr698	0.0501224938256675	NA
Gpr37	0.0567140021927548	NA
D230040E23	-0.0241434323637097	NA
LOC193438	-0.0234144244628895	NA
D330040L23Rik	0.0227212575761788	NA
Cfl1	0.066119329119398	NA
Lonrf3	0.0479646768680642	NA
Skz1-pending	-0.0791895025296814	NA
Cd300lb	0.0065014643731276	NA
LOC100041343	-0.0464705843380502	NA
Dlx6	-0.0118909367275606	NA
4930488L10Rik	0.118545256276311	NA
E130119H03Rik	-0.0289043417719732	NA
Tas2r125	-0.0299866183511348	NA
LOC383770	-0.0110949435703613	0.938263720634079
4632427C23Rik	0.000431926696685458	NA
Mmd	0.047456285820771	NA
Fam134a	0.0733166006554811	0.613641246231245
LOC626583	0.0102681091166783	NA
4933406L09Rik	0.000784609717037199	NA
Snapc3	0.137344476303359	0.28370945556852
Zfhx3	0.142035102322391	NA
Tas2r129	-0.122819956562034	NA
LOC433261	0.07948278333531	0.712226502360341
D130049D01Rik	-0.0437528629271267	NA
LOC669658	-0.0387237784526526	0.895180287143721
Man2c1	0.0176038358389423	0.924700273996035
Gtpbp10	-0.117886638977073	0.443468528317947
Rbm14	0.0258110274606178	NA
Dhrs7	0.126782148998588	0.355368987304771
Snx27	-0.252966878697402	0.0841597615236334
Fbxo18	0.0254376408111217	NA
GPR37, ETBR-LP-1, GPCR	-0.095410936531616	NA
Ugcgl2	-0.0251478158116845	NA
LOC327983	0.0783819719734717	NA
Hist1h3f	0.0153481488704408	NA
Cited1	-0.0270212422771952	NA
Cebpz	-0.0386024362947683	NA
EG631797	-0.0307270018156363	NA
Flcn	0.129270058714646	0.553630043368566
Cpt1a	-0.00453865493803196	NA
LOC383128	-0.0108725630452255	NA
Gm1614	0.0882737936939257	NA
Sv2a	-0.0689170645348582	NA
5830417I10Rik	0.480140722313385	0.0789123150348399
Srgap3	0.0562206289462734	NA
Cep250	0.027371334495327	NA
LOC382419	-0.0167191862368705	NA
Ivd	-0.0775296548417597	NA
Tbc1d2b	-0.00624243040836703	NA
LOC100048272	0.0805493276330651	NA
LOC383460	-0.143776184602887	NA
Ddx39	-0.00649644726592946	0.985492785827543
Adipor1	0.0614843087050048	0.825371261241932
Ssbp2	-0.0384628169504326	NA
Nnt	0.0133006521180778	NA
Rfx1	-0.0732945064834976	NA
LOC100045737	-0.0657064311704225	NA
Creb3l4	-0.000512780426336512	NA
Slco5a1	0.0692666809514524	NA
Vmn2r42	-0.0279718935978579	NA
Galnt3	0.043340691392916	NA
Thoc2	-0.243587839754993	0.135971258009397
2310047D07Rik	-0.00676903262892026	NA
4931440L10Rik	-0.0121966127753366	NA
5930434B04Rik	-0.0705302057478399	0.544933773925298
Vcpip1	-0.0670437130252051	0.777022588336363
AY053573	-0.00184777533665859	NA
E130314O04Rik	-0.0511444427870824	NA
E030044H19Rik	-0.0420541907618333	NA
Aes	0.135793915005155	NA
Ly9	-0.0698146190734432	NA
EG242914	0.0186986496500463	NA
Arhgdib	-0.28491325547673	0.221919945108396
Txnip	0.0665849214005192	0.812534361082109
LOC385612	0.0311755575568835	NA
Gpr182	0.149432235307222	NA
Mcm7	-0.118511913893513	0.633905061294113
Ctsa	0.0950434196083476	NA
Chfr	-0.026259894129212	NA
A730028E04Rik	-0.00657954602291788	NA
Tmpo	-0.0160605827090432	0.947520408096124
C230064E22Rik	-0.0407978647211991	NA
Edil3	-0.0335125916731851	NA
4833444L21Rik	0.052322056352196	NA
LOC208791	0.0297297943796249	NA
Pck1	0.189249755123601	0.802503478580127
C330023D02Rik	-0.00221171516057872	NA
Mllt10	0.0583663418404372	NA
AI467606	0.138305889142043	0.509307812709969
Tc10l-pending FRAGMENT	0.0101011533989013	NA
Zfp383	-0.0476341314711259	NA
Arts1-pending	-0.0417267260046366	NA
9530025L16Rik	0.0261782523246996	NA
LOC100039595	-0.00911443837399073	NA
D930010L03Rik	-0.0912373564469311	NA
D330001K12Rik	-0.0169055817960935	NA
Man2b2	-0.0145675423755716	NA
LOC665425	0.0652376776957215	NA
Bnip2	0.0698003572050698	NA
Plec1	0.218040395997268	NA
Zmym6	0.0208896377402246	NA
0610009O20Rik	0.0773767810636343	0.811978428199356
Psen2	-0.0181785037254603	NA
9430076C15Rik	0.0365068921074867	NA
Pcbp3	-0.236380669074767	NA
3110007G05Rik	0.00454668302468075	NA
Ncor1	-0.0333261054227503	0.929221999307779
LOC628101	-0.256526963461308	0.276010476313804
4732462B05Rik	0.144344378656674	0.396182717722519
Trappc1	0.201165290495055	0.4795254885006
Olfr906	0.0217363523539298	NA
Nudt5	-0.0527224290328654	NA
Il7	-0.058487577012392	NA
Fam118a	-0.129379486342329	NA
Tbce	0.0890832826791357	NA
6330406I15Rik	0.0301294147448061	0.902816459980787
Ints9	-0.0157486210902462	NA
B130049M08Rik	0.019535056287098	NA
Nek10	0.0504135053012407	NA
Pcdhb10	0.0152165115406024	NA
LOC384635	0.021609259821493	NA
LOC268781	-0.0246960821731932	NA
5330426P16Rik	-0.0236146904788885	NA
LOC382279	0.0167943632398133	NA
Pld5	-0.0294895797979979	NA
6330416L11Rik	0.114009625390447	NA
Mynn	-0.0176416324835165	NA
Fgf10	0.0921988290472582	NA
Atg2a	0.125787382010403	NA
LOC100045668	0.060086053996331	0.644713532988242
C730018L13Rik	0.0252185364085777	NA
Mphosph9	0.0176307650859249	NA
Aire	-0.0481590080236769	NA
Fam159b	-0.143371682831017	NA
Myh7	-0.0618592300944938	NA
LOC381539	-0.0545419691786861	NA
EG633120	-0.0501118050629117	0.631531912958361
D230026E03Rik	0.0386315653928255	NA
C8a	0.051248975982598	NA
LOC270186	0.0581471112017748	0.783798384175211
Gpr18	0.0356066346315211	NA
Hsd17b2	-0.00267849270651954	NA
Mtap6	0.0195017070378771	NA
Ppp2r3a	-0.0488179624221194	NA
Mup3	0.0942437158995482	NA
2810405I11Rik	0.0124833366430872	NA
LOC100039742	0.0790310117786177	NA
LOC383110	-0.166844291634324	NA
Ly6f	0.0460231952366517	NA
Arhgap26	-0.113439122746751	NA
E130007O11Rik	-0.0927773328613384	NA
LOC383785	0.034896924496894	NA
Itgb1bp1	-0.0289193416853681	0.903117515073491
Col4a3	-0.129987228534683	NA
Extl2	-0.140075926805714	0.523858607272304
Olfr76	0.0118631765037964	NA
LOC100046946	-0.0147516324357202	NA
Itgb3bp	0.0903807671378649	NA
C130046B21Rik	-0.0548181748802357	NA
Usp19	-0.204431858684291	NA
Tbc1d9b	-0.0862792040445983	NA
1810044B20Rik	-0.00451909313423027	NA
Supt3h	0.00570706955299283	0.987570070323067
Fdx1	-0.21899724720233	0.287715797236805
C920006O11Rik	-0.0770197842052855	NA
Olfr667	0.0288992744852159	NA
1110003P22Rik	0.0791441296029589	0.749450776796947
LOC675567	-0.0577185537686438	NA
Rab2a	0.260467180064831	0.162867445408391
Meox1	-0.0709281297988547	NA
9630025C19Rik	-0.00777419901751486	NA
LOC228036	-0.00731808785641075	NA
Wdr24	-0.0361847798639507	NA
LOC384565	0.023534313453891	NA
Sox5	-0.228137084573312	0.211091557842762
Ccdc84	-0.0547931757864584	NA
scl000994.1_0	-0.0880918360633611	NA
Atp5j2	0.0573286922375438	0.805073972347703
Tnpo1	-0.0413501490731463	NA
Lcn10	0.0637475452439844	NA
Mkrn2	-0.00422669334194303	0.985945983472847
Troap	0.0569733372979844	NA
Sfxn2	0.0252239915368007	NA
Bxdc5	0.0825573263632284	NA
Akt1	0.0110783107598449	NA
Dusp21	-0.0467679573781288	NA
Myf6	0.00822373247672115	NA
Slc25a24	-0.065035286328154	0.622923458334601
D130009I18Rik	-0.0207648277118251	NA
Sgk1	-0.00444524471302898	0.993438855931024
LOC332100	0.0193554651802668	NA
Sec23a	-0.0369825558200816	0.899678372061333
Arhgef7	-0.042867303358924	NA
Copg2	-0.000295238326401659	NA
Topbp1	0.0595483606857323	NA
EG631304	0.0653801856263385	NA
Chfr	0.0141098251275382	NA
Slc4a8	0.0229396203099155	NA
Ptpro	0.0224376109570761	NA
Mbd4	0.0736853123967283	NA
Dnase1l1	0.0529312233385237	0.773441928013077
4930448K20Rik	-0.0103510840592289	NA
2810025M15Rik	0.150990616895641	0.502175840232167
LOC380617	-0.12119217289986	NA
Pmepa1	0.503134383610146	0.0511755087864268
C230040D14	0.0169554601329063	NA
LOC100044133	0.00647703113606291	NA
C030038O19Rik	-0.128305470693467	NA
4930527J03Rik	-0.0120092326537637	NA
Baiap3	-0.0161004533837765	NA
Cntnap2	0.0253474286103197	NA
LOC384706	-0.0516840354428849	NA
2310003M01Rik	-0.0367241482126692	NA
BC011426	-0.0433421608106306	NA
LOC386246	-0.509174243689381	0.0627696958016904
Tctex1d4	-0.00990238581383718	NA
Heatr1	0.0117935702698659	0.959946366730065
Prrg1	-0.19624992372481	0.434325319662075
E130309A10Rik	0.00580924158250085	NA
Olfr389	0.0712216485660129	NA
Cstn2-pending	0.0332571420519043	NA
Med18	0.0614566065524897	0.807363824859453
2700046A07Rik	-0.025686194715143	NA
Zfp64	-0.227702253436633	NA
Zdhhc7	0.064173202576506	0.751845303725765
Psmd11	-0.11270462925062	0.630345374311493
Dnm3	-0.151261255004741	NA
B930076A02	-0.0865535840511678	NA
Slco1a6	0.0283975563777386	NA
Slc37a1	-0.0865551204114112	NA
Rbck1	-0.0142061135406228	NA
Ifitm1	0.0529880268916125	NA
LOC383833	0.0579512572073799	NA
Med18	0.0153314211832187	NA
Pgm3	-0.0919204285770876	NA
B130039D17Rik	0.00279754050110537	NA
H47	0.0525345768408059	0.878874950018248
9830118G07Rik	0.17876867596773	0.159507557493541
Gphn	-0.0506688606559571	NA
Kcnrg	-0.367598387299592	0.125617006081235
Mast4	0.273124990527951	NA
LOC244229	-0.0345982258335606	NA
Ttll5	-0.0560904858939759	NA
9430024O13Rik	-0.00401783855235038	NA
Rnf8	0.00369895562161737	NA
LOC383602	0.00063548565257765	NA
Abpe	0.016306601041669	NA
9530065M15Rik	-0.0502295112998183	NA
Plekha2	0.0592886723375692	NA
2310002L09Rik	-0.0366470166703365	NA
1500005N04Rik	0.098571480237422	NA
Slc12a3	-0.0212592562692073	NA
4932425I24Rik	-0.012029458950523	NA
LOC270366	0.0930282974434773	NA
Hes6	-0.00631383460923818	NA
4631409F12Rik	-0.0322247694472892	0.844486912177958
Ahcy	0.0615675892522649	NA
Zbed3	0.332493999560322	0.132719787745119
Ftsj	0.268182334892487	NA
2610005M20Rik	0.00867404577446429	NA
LOC229810	-0.13270253261074	0.581093464094609
Fmn2	-0.00892824965160344	NA
Med19	-0.0597965600304873	NA
Hcrtr2	-0.00672908287246976	NA
Lyar	-0.00957318461982659	NA
4930513O06Rik	-0.0587539976346712	NA
Tcf4	-0.0609818723640334	0.820253834808106
Gng2	0.111322025256493	NA
A930034J01Rik	-0.0417119323250681	NA
2810404O06Rik	0.0386470186262766	NA
B230380D07Rik	-0.0660622493934948	0.847042411310142
Nlrp4c	0.0939955476991416	NA
Odf2	-0.0401436498026433	NA
Commd10	0.149271937605753	0.18304942740886
LOC241942	-0.0801251318130296	NA
4930563F16Rik	0.0427137255781727	NA
LOC237314	-0.0499985182843377	NA
D430007A19Rik	-0.0503611632262997	NA
LOC100045551	0.0608667592950711	NA
Gpr124	0.480744621228084	0.108147572775458
A530064D06Rik	-0.052457938929674	NA
D230021J12Rik	-0.0742434687977287	NA
Pdgfc	-0.0223013546762463	NA
LOC668492	-0.136998246006979	0.422395152299836
Dpp6	0.011208624152224	NA
Gpr133	0.071275872995364	NA
Osbpl3	-0.00627128602854032	NA
LOC382874	0.051199846369979	NA
D430006M22Rik	0.142003474007915	NA
Gm648	0.0439187339591172	NA
6430578G21Rik	-0.158165467444324	NA
LOC385114	0.00493464819735312	NA
LOC100040938	-0.0304989971747043	NA
Rbbp9	-0.169794351993573	0.501230156907513
4632427K15Rik	-0.145299911586453	NA
Zfp609	0.0627859644378912	NA
Zfp1	-0.0331705093461538	NA
Bdnf	0.117368636485679	NA
4930564C03Rik	0.0355615676474272	NA
LOC385878	-0.0731851985719683	NA
4930432O21Rik	-0.253749408859546	0.223215238213309
LOC277234	-0.0608309472810538	NA
Rabgap1l	-0.191878338654394	0.430777359218335
A530058H06Rik	0.0305158070420815	NA
Cd200	-0.592145484192017	0.172028522720949
1700048F04Rik	0.025141009645953	NA
LOC381998	-0.0178286841108282	NA
LOC383335	0.000388278166214562	NA
Ddef2	0.161620098049461	NA
Rnps1	-0.00343854185574788	NA
Abhd13	-0.0614906924367515	NA
2610036E23Rik	-0.10959077905424	NA
E430001K23Rik	-0.0449405884463818	NA
2210008N01Rik	-0.0184788530024802	NA
Snx29	-0.148880077064517	NA
Pcdhb17	0.256262613603416	0.140731641669163
LOC383657	-0.0253944226716944	NA
LOC100045250	-0.00471161422568489	NA
Rasl12	-0.0233933932788357	NA
C030024F02Rik	-0.260381526223258	0.116276314096331
Rasgrp1	-0.0150832120674105	NA
Gemin6	0.0984310914578295	NA
C630030D09Rik	0.00897600502644735	NA
Dnm	0.447554199989487	0.0746361717850925
E130318P21Rik	-0.227082024059014	0.407262136377673
EG666160	0.0263404945900598	NA
LOC386196	-0.13404022797608	NA
LOC332042	-0.0601781786822837	NA
Ifrd1	0.162326665339023	0.196055453141171
5530400C07Rik	0.0406939825438295	NA
6430518D03Rik	-0.0299263857359104	NA
Akt1s1	0.0794376045154372	0.615034847827349
E430004N04Rik	0.0826106678945626	NA
A930104D05Rik	-0.0572150091320101	NA
AB041803	0.247685323657667	NA
Nfe2l2	-0.0146453560985806	NA
Gpn2	0.0773735956055353	NA
Thumpd2	-0.0337581167373919	NA
LOC382602	-0.0063067721384229	NA
9530027E17Rik	-0.0437168870811711	NA
Gm595	-0.0254180980848169	NA
Tmem177	0.00996123839763818	NA
Spnb2	0.0186919908761194	0.94443755344603
LOC630729	-0.011490144587988	0.977241450907961
2310016E02Rik	-0.0071817818045341	NA
Wnk2	-0.05326839993322	NA
2410098H20Rik	-0.0669733407595565	NA
Cnksr2	0.111930556327576	NA
LOC666403	-0.0373496958203088	0.854408657428477
2310014L17Rik	-0.0515206734303408	NA
Antxr2	0.398888367055292	0.0428883816329897
Zfp143	-0.0675994035069643	NA
Cxcl10	0.0191823099759736	NA
2810408P10Rik	-0.236613024708467	0.294030853090339
LOC381977	0.00673899182825011	NA
Mcrs1	0.0447247401195785	NA
LOC384491	-0.0148788909110342	NA
LOC384504	0.0848327527807049	NA
LOC214377	0.0457595756275984	NA
Ltbp1	0.0520581370932893	NA
Unc119b	0.086566694845704	NA
LOC333756	0.13745028291065	NA
Kcnip4	0.0637823167084042	NA
9030619P08Rik	-0.051130484925987	NA
Qrsl1	0.0572910054814431	NA
C330001K17Rik	0.0129526009041845	NA
Krt35	-0.0433190175661595	NA
Serpinb6	-0.136359775564591	NA
Pigm	-0.00810686982462627	NA
4932408C11Rik	-0.00550559251106364	NA
Nkpd1	0.0149665468382087	NA
Slc38a6	-0.101338843559899	NA
Ids	-0.270481358561813	0.115585514806132
Ppm1h	0.0627612074886281	NA
Dmrtb1	-0.0614931305619848	NA
Rimbp2	-0.00882071639198223	NA
5930404K09Rik	-0.0535443124015664	NA
5330440O04Rik	0.00365315079924944	NA
2700081O15Rik	0.0122687599626792	NA
Crabp2	0.260026602885053	NA
E2f3	0.148667479844877	0.170406416576472
Tk2	-0.234077237092305	0.226097662334485
Hace1	0.0116411481638101	0.922339382633621
Pebp1	0.0560746681616244	0.855797452157014
EG634762	-0.0252886215885981	NA
Cyp2d22	0.150293038508179	NA
Rgma	0.00118015755376355	0.996559503537572
MOR, GPCR	0.023977725075996	NA
Nsg1	-0.0342523354552924	NA
C730048C13Rik	0.0167010976023674	NA
Tgfbr1	-0.133098664241153	NA
Olfr203	0.0146879051448625	NA
Ern2	-0.0953223723355965	NA
