ID	WT.DMM.2wkvsWT.Sham.2wk_logFC	WT.DMM.2wkvsWT.Sham.2wk_padjFilter
Krt13	0.143792873054085	0.342943666149657
Kcnip4	0.129042651978728	NA
M6pr	0.799151133446724	0.000417944020910662
Lgals3	0.873281062799642	0.00371093501740766
Klf12	0.297554065579392	0.116234419954318
Fat1	0.434813524562507	0.00732089081197724
Fam122c	-0.130204900953929	NA
R3hdm1	-0.277649623673738	0.0790099016730592
Ncan	-0.956085921399787	0.0041872677730682
Cdk14	-0.0698807214141788	0.711884106325377
Wdfy3	-0.276181663022266	0.14667982931959
Sox10	-0.368740721482123	0.0414238435514437
Rps6	-0.0749198822718509	0.750933782811554
Zic1	-0.732642173904022	0.157932176081386
Serpinb3c	-0.527385695854538	0.00684096357597149
Trappc6b	0.707374399682076	0.00449489661563134
Exoc4	0.0715099573162146	NA
Dll3	-0.134434728264751	0.504314222816611
Teddm2	-0.0108543802381142	NA
Eaf1	0.539670327486818	0.066882896218328
Baalc	-0.0688327099794584	NA
Cd99l2	-0.341843908428762	0.129409708502684
Cds1	0.350248729181164	0.117373068779563
Cyp2b9	0.0751388858810712	NA
Tesmin	-0.0366915305215315	0.838378433655814
Pctp	-0.202164507687056	0.35017509520086
Cdc37	0.275910372748035	0.346308817435485
Med12l	-0.0342743307159854	NA
Chd6	-0.347986850314236	0.00370929910952175
Camta1	0.422558682276842	0.0369279441453222
Olfr33	-0.307213020861753	0.0562953561796035
Hdgfl3	-0.493253255346788	0.0376591338069174
Neto2	0.0454377806938343	0.848325336132301
Ccn2	1.22200708366243	0.268875850225288
Tmod4	-1.10675525461298	0.00915807028380809
Aldh1b1	-0.703398788172749	NA
Casp3	0.621030187829994	0.0185239571572663
Dnaja1	1.12429998426663	0.000115738988655225
Agtrap	-0.168347683971548	0.269193287275597
Hoxa3	-0.0423250252178506	0.773329661336633
Cdh1	0.0444382632440284	NA
Prima1	-0.194227983301394	0.235820021212234
Dscaml1	-0.135310417337754	0.346176965435811
Dhrs3	-0.749965244146939	0.00880528482501725
P3h1	0.374456204953002	0.300054598703469
Chka	-0.685389392166494	0.0772410540119773
Ubc	0.942981049427446	0.00341272443152043
Slc30a2	0.603871138140477	0.185434010357411
7030407O06Rik	-1.32476934105896	0.000724923582327964
Esr1	0.323882274293658	0.455636615376012
Etf1	1.11550067587036	5.97292029876451e-05
Rrp1b	-0.263580667831565	0.168578774476787
Bysl	0.146118847784664	0.309116528813036
Nos2	0.278010701387345	NA
Cd207	0.0819527338365691	NA
Syn1	-0.0744778472431223	0.726695549836558
Alg13	0.183785577669117	0.343907338396677
Sema3e	1.29350829437968	0.000933972112222148
Ankef1	-0.45654592690705	0.0691758989426889
Med26	0.325115127857989	0.184591041203066
Slc39a13	0.132705526743956	0.570637641556944
Cep19	-0.412955600825526	0.0136583684377814
Etfa	0.837528125805338	0.0170568625780271
Dhx40	0.408624064924336	0.00487019288867785
1110019B22Rik	-0.071488586863924	0.79329034850657
Gm20738	-0.693817606021082	0.0395938536082292
Ash1l	0.101648637400962	0.76364930818354
Tbc1d25	-0.43927650504652	0.0632060126954439
Bet1	0.458038200835472	0.0386442621595669
Ccnd2	-1.50310100621381	0.000239833039938991
Rab42	0.0162617740118574	0.960652151059924
Negr1	-0.406464621034763	0.0769430390450703
Edem2	-0.0697388909140595	0.797568181791501
Rad23b	-0.04599128480615	0.809530927415013
Aqp9	-0.0610885349603181	NA
Hmbs	-0.0936077817788346	0.796419205725318
Zfp715	0.421060375247886	0.00255440377515971
Cnot2	0.0171257856311266	0.921402797065379
Ormdl1	0.394257620945079	0.0358775298527172
Inip	0.555236216584182	0.0405337959822693
Gm428	-0.118634179944473	0.820603469571697
Aldh3a1	-0.29191755925081	0.472765081588017
D730045B01Rik	-0.0149391260145245	0.960340772414626
Mcam	1.20641520519506	9.92259001601073e-05
Olfr22-ps1	-0.119759932499737	0.283512602084666
Pask	-0.28926555051155	0.2216896045526
Gdpd2	-0.0185891199751562	0.960652151059924
Foxp3	0.0433299037066419	NA
Krtap9-3	-0.00674773627879871	NA
Gm19939	-1.89868040132909	1.5023902015439e-06
Rasl10a	1.26072574220395	0.00076132793880362
Mtf2	-0.239168195585186	0.281806937545861
Gsdmc2	0.0232241141530377	NA
Parp1	0.0707595687464105	0.863305355828158
Ccdc171	-0.373143760667499	NA
H2-Ea-ps	-0.00831027534044553	NA
Cenps	-0.0257199332784902	0.903723659062544
Gpat3	1.62234476677216	1.27023506343119e-05
1700067K01Rik	-0.253118686412079	0.0932908189478234
Txnl4a	-0.196371852882463	0.165008709284932
Fgf8	-0.356538009564697	0.382648616306005
Ibtk	0.667336415147517	0.0198943769065502
Arl4c	-0.35617491021075	0.0391322759629792
Foxred2	-0.576156154324234	0.0363183895301406
Coa7	0.626884589718048	0.00303984882233807
Ptchd1	-0.318054358095284	0.442060316515586
Ntrk2	1.34599124184125	0.0126431080315138
Polr1d	0.270936761370231	0.15372293922114
Zfp518a	0.294164861496892	NA
Stk19	0.282856365260602	0.443694363888599
Khdrbs1	0.700688701033062	0.000753288233790464
Tbx22	0.0173639393988811	NA
Thbs2	-0.598501298534931	0.154636359662557
Fancf	0.969814739088063	0.0192638500963197
Pibf1	-0.0741524513388792	0.798946322479751
Ikzf3	0.0406622198030848	0.758926880117802
Lin28b	-0.0840021217863306	NA
Olfr1168	0.0953684616624718	NA
Mrpl23	-0.237584131125021	0.172964624855396
Ipo8	-0.0520393840376863	0.870793912257153
Tra2a	0.263766426655554	0.347100848130303
AW554918	-0.179863224309559	0.329185972220175
Npy1r	0.0941634490428481	NA
Adat1	-0.413072464961661	0.0282755372780547
Xrcc2	-0.00396382532447231	0.989171699710783
Psma7	-0.118172891886348	0.589720648607414
Myef2	0.556998894239357	0.0122872717118512
Amigo1	0.224602450118149	0.233457454438673
Cartpt	0.0393901941105457	0.778145564084525
Kcns1	0.177876310541643	NA
Sh2b1	-0.173534419793907	0.424602006192292
Slc52a3	0.368287023980531	0.103799032427798
Htr4	0.01824264708916	0.919345427384222
Gabrg1	1.88753672007268e-05	NA
4930477O03Rik	0.508908662613314	0.112041693283559
Ivns1abp	0.455611297698033	0.110496316693744
Itgbl1	-1.39975687994057	0.0942280522230563
AI426330	-0.946636858626314	0.000936370135854509
Cyp2j13	0.0630562373120053	NA
Pigm	0.279329356787629	0.0929124982891937
Trim32	0.0251991572826279	0.915652179057307
Dnajc11	-0.355079623061029	0.0457231500557919
A930003O13Rik	0.123926145821026	NA
Npffr2	-0.0254535207746995	0.856569991652638
Mbd2	0.358721769732698	0.0287431420836879
Otx2	0.183054694892556	NA
Zswim6	0.947648724108232	2.73604274577239e-05
Gsdme	0.627596762524838	0.00927554284265939
Lamc3	-0.201867152110333	0.183559803339264
Etfdh	0.284049450506254	0.141086390535239
4930431F12Rik	-0.138070572918445	NA
Bmp4	0.43522142284817	0.0868905054618977
Mgat4e	0.0501036155407952	0.797011764213623
Lsg1	0.182265027001688	0.634160328959186
Hif3a	-0.413911112310395	0.0349536777732113
Tmem191c	-0.749281956536939	0.0242663924892565
Gm8995	0.191856049073165	0.586463756679644
Ogg1	0.0528021758579327	0.841851429109507
Lepr	-0.156635434243838	NA
Ihh	-0.773287518630999	0.00372219310818782
Sp3	0.413044157946035	0.00076132793880362
Rspo2	-0.0572922160763977	NA
Adam30	0.0649735118459423	0.701887464810944
Uqcrc2	0.292643492141156	0.0536338627503089
Dele1	-0.553167734971364	0.0196063562568583
Dlx3	0.324098002152829	NA
Fam168a	-0.827690986982046	0.0322002707381579
9530068E07Rik	0.705201005132842	0.00250188385606354
Lncbate1	0.270166287715305	NA
9430077A04Rik	0.0743670495461641	NA
Bpifb4	0.139206178260324	NA
Il10	-0.0542048931339791	0.837434500082617
Foxa2	-0.714351022258576	0.204980431574038
Art1	-0.613734846154758	0.245120913929966
Arfrp1	0.391269212912967	0.0535498932698797
Foxo6	-2.33502866111996	1.78630520459501e-05
Ube4a	0.429916142072287	0.000699518715077181
Sly	-0.106007074655468	0.585656360263246
Fam118a	0.36788962854555	0.208412065580549
Scn7a	0.155925568566776	NA
Ifi27l2a	-0.115689871124861	0.813985782509504
Ccdc121	-0.227279324297486	0.618591326500215
Lct	0.674833746208792	0.130063133951705
Vmn1r189	0.266014564529446	NA
Gm4894	-0.0630357650003863	0.8817885351633
Sdhaf2	0.717431565643035	1.27023506343119e-05
Platr25	0.198331906610592	NA
Spag9	0.143636698361707	0.398113695198759
Rtp3	0.00308804710924265	0.992916236740706
Rnf139	0.495412814938459	0.137532635060015
Nudcd1	0.879121699784105	0.00206545177424647
Fhad1	0.0232068649575383	NA
Lrr1	-1.05332408761678	0.0533407043124171
Vhl	0.0607959059582629	0.833033666702081
E030030F06Rik	-0.0537153853898129	NA
Pdpr	0.258777588163239	0.285735090305376
Dach2	-0.0345937874609491	NA
Cdkn1b	0.112311976524436	0.602648569051342
Spin2c	0.823756743196099	0.0307711392755262
Slc20a1	-0.392219465414648	0.141932523933188
Ddx47	0.624011773022291	0.13435824519666
Slc19a1	-0.612684309318598	0.00210745167283842
Dnah2	-0.177465529507635	0.164163903040405
Mcts2	0.228046786595759	0.439870763202289
Magt1	0.330389053643632	0.225221475455131
Lipo3	0.0881929845433009	0.620592180708509
Olfr584	-0.171520158994067	0.440514974032522
Htra1	1.90739538436278	0.0218232011621829
Ms4a4c	-0.0189338870014356	0.962918141626589
B2m	0.98800698933849	0.00886379213105718
Olfr1281	0.0949256824011755	NA
Nlrp12	-0.12018145722323	NA
Abca13	-0.0100394288520009	NA
Pknox2	-0.343478548163119	0.00887365617137953
Homer2	-0.125767107726071	0.302986078552475
Hmox1	0.312414646766351	0.203658768835376
March11	0.0239891064513622	0.881105301781959
Adora1	-0.99816444167532	0.000586927169965711
Rpl23	-0.212027142586132	0.414684195602249
Pdcd11	0.109667655961234	0.317638202708787
Banf2	0.364895731180309	0.191437729072071
Flnb	-0.252568589106194	0.0613098688000336
Klc3	-0.891820941539336	0.00311674225465034
Cdh10	0.0166828106720718	NA
Rag2	0.156473910485194	0.642073976436384
B3gat2	0.0885179380652873	NA
Gm11627	0.0508885124621826	0.831812073966452
Dnah17	-0.082621678966222	0.641793900006263
Epc2	0.13159635887251	0.604178906074341
Extl3	-0.231367059124977	0.370384846279125
Rims2	0.248817461379128	0.0656875061008921
Chpf	-0.215047572749514	0.317408519396336
Jrk	0.0577763996913125	0.824225715908822
Ttc17	0.150793515441554	0.466234066520809
Nkx1-2	-0.101461288860046	0.362866612351727
Ogfrl1	-1.07322630876598	0.0035541306371015
Tax1bp1	0.583956557528158	0.0187921422649514
Sec14l3	-0.0666405936027601	0.504346592870933
Ccdc172	0.0266222841135394	NA
Mcf2l	-0.0969802601309484	0.571867970193759
Dmpk	0.083469850023718	0.674238403402004
Zdbf2	-0.0417924943393696	0.7714065089217
Il22ra1	-0.00871857111481014	0.966764868777717
P2rx7	-0.509500187693261	0.0682412081627931
Amotl2	1.57855219621291	7.616783179108e-05
Musk	0.013358562622473	NA
Lamp1	0.493843689915585	0.0791445718014309
Btbd6	-1.09735810892984	0.000150632515409804
Ablim2	-0.273044270194515	0.100719275605076
Crygd	-0.356608796604589	0.324617633052497
Fam214b	0.135835108591106	0.417302338140851
Aplf	-0.0588517794463823	0.861894426931914
Hsd17b13	0.0156920854511524	0.934229420021886
1700048O20Rik	-0.111634629935353	0.680053031535447
Nlrp5-ps	0.666734435962992	0.00719784522190149
Sin3a	0.27088832752727	0.477670323313829
Ifi209	0.0387334667396932	0.812304251020773
Ptprk	0.733564376528025	0.000317891370651806
Rab3c	0.0347634790459988	NA
Atg4a	0.556863428036978	0.0604718613107145
Ccpg1	0.769595068395164	0.00470290904478345
4930406M16Rik	0.54728816668968	NA
Prr15	0.533358882114118	0.102107145899038
Fam234b	-0.417978439025086	0.0256345817667119
Ankrd12	-0.0885197142666355	0.727980909250472
Acsl6	0.0162407643832121	NA
Focad	-0.124014161141134	0.490332463972133
Pdlim4	0.501904012842014	0.108728155005157
Alx1	0.068975384673069	NA
B230369F24Rik	0.105301382315266	0.668340383462018
Strn4	0.365948409268425	0.030734753537664
Cramp1l	-0.267511160124193	0.0409290474623814
Gm8672	0.132051261001845	NA
Hacd4	-0.112211967717101	0.791073802384329
Abca14	0.045293720244456	NA
Ap4m1	-0.276630222528455	0.412307245523
Cul7	-0.213790430849223	0.109344024982167
Zap70	0.0856271286821321	0.658349605242345
Coro1c	0.427374023742168	0.0287229425542107
Cox4i1	-0.101744541469957	0.643208504182829
Bsn	-0.0892825903326982	0.555300330530493
Zhx1	0.225752409025795	0.187467415592688
Lgsn	0.171403930334796	NA
Tcf20	-0.353869986516527	0.00719463769636324
Mfsd1	0.716834260220114	0.00889032540660449
Jup	0.209998848322227	0.506753337073623
Hba-a1	0.533139610344853	0.517927030966442
Rgs22	0.0910876865574904	NA
Gdf7	-0.700131173698228	0.00413968553387488
1700093K21Rik	0.205367181869803	0.220933462464546
Reln	-0.311562159482737	0.299260113141368
Gabra4	-0.590021095213212	0.129409708502684
Npat	0.38548844134357	0.082951583113764
Aph1b	-0.0450013410517306	0.880460584052493
Senp7	-0.119790827871593	0.518303098748226
Olfr339	-0.132692469404293	0.604382192819558
Vwc2	0.0203137429363894	0.914707798381244
Triap1	0.0557601829290805	0.850874341222399
Arf1	1.15554583500269	0.0321183961653371
Gm36723	-0.161802001567752	0.2735916175083
Rbbp8	0.00673758691896877	0.97728454873844
A330076H08Rik	-0.307615271735533	0.178497259860033
Tbxa2r	0.32576085277057	0.290191512260745
Zfp628	-0.579402167756288	0.0223120982177108
Usp24	0.184991851631922	0.32717703253514
Tmem121b	-0.0496836784007589	NA
Ephx1	0.740645661394518	0.223817986448311
Prmt7	0.0464797176949014	0.840413299557048
Ermard	-0.237516905421414	0.216230981459128
Rac1	0.503251335602922	0.0628716761567974
Gpbp1	0.547590331114758	0.00035432049684916
Ppp3cb	-0.0222059385877535	0.895947184080072
Btf3l4	0.735459216791991	0.00395750548985792
Gnaq	-0.0539706177783163	0.802124668635439
Rbfox1	-1.04471348470779	0.0870116411695268
Hdhd3	-0.189660007429494	0.517566196953257
Rpl7a	0.556941388194619	0.0452761478108007
Rflna	0.249633887667562	0.460504240863378
Dcdc2c	0.122494163303897	NA
Htr2c	-0.0999641901782964	NA
Il6	-0.0141436876293349	NA
Vps18	-0.0548769741987488	0.718099237148813
Slc25a12	-0.626832519277445	0.00115895472875031
Atp1a3	-0.00101530994892241	0.996951746609042
Casp12	-0.496066356208769	0.201143203814742
Inhbe	-0.0940607054420684	0.727269858819281
Pias2	0.32331015126748	0.0101891646212063
Inhbc	0.217581499362675	0.293661914857569
Mmp9	-0.313825603978529	0.778647835937977
Klf8	-0.419546426360411	0.202372863446547
Cdc14a	-0.199327524881544	0.147439108932734
Prrc2c	-0.540522182600992	0.0160648931154435
Cdk13	-0.350419660070784	0.0541949553466513
Ret	0.0133557980551372	NA
Lrrc18	-0.0681619634707758	NA
Fbxl21	-0.172676888778605	0.590858521526334
Myrf	-0.09819624435768	0.545699254068086
Psph	0.347555301859213	0.269760376361464
Olfr382	0.0449448122515736	0.789390637224066
Ttc23	-0.124136025697871	0.563288183963113
Olfr1151	-0.00775797345360152	NA
Helz	-0.540965240536746	0.0122588185264762
Hoxd1	0.185378330517916	NA
Eml5	-0.0325851494701477	0.866132569475769
Sh3kbp1	0.809696492661281	1.22829173580441e-05
Zfp9	-0.0178776020579701	0.946676172430137
Abcd3	-0.0776646538827337	0.605792786593749
Gast	-0.266321759563383	0.0594299730241453
Sesn3	0.121855891743698	0.661862953430515
Zfp87	0.171563027283526	0.582886830409977
Tmem37	0.416998755880322	0.239917153765127
Shc2	-0.295188930112192	0.0599029539314144
C2cd2	-0.217568990075034	0.351772628317018
Slc4a7	0.766068114352251	0.000222633069584702
Enc1	0.710582173207114	0.0471176427967225
Fam49b	0.327548844810622	0.132278894057374
Olfr166	-0.258102231742576	0.0564482927856453
AI593442	0.00684805483057321	NA
Hrct1	0.0230355700718694	0.934592298316954
Cln8	0.147424181071303	0.421698422284871
Tgfb1	1.08900906029331	0.00738545351270778
Leng8	-0.34486769767957	0.220933462464546
Gja5	-0.0395401256140024	0.745514983359827
Ankdd1a	0.0472194106211883	NA
Sertm1	0.0321024563374003	NA
Mgat1	-0.252129249314301	0.175966682230519
Psmc5	0.196980226042312	0.28701458529145
Btbd7	0.105328652796131	0.563672470383324
Gjb6	0.0474025912148123	NA
Prr30	-0.368043163123607	0.0108019743206737
Chek1	0.518642689040235	0.0655892012501454
Prpf38a	0.21452125370268	0.206594763417513
Taok2	-0.0466237803553568	0.838417066165284
Alkbh3	-0.17333736245074	0.492990125467597
Vps26c	0.147947554105169	0.573853048596338
Entpd7	0.11222322049785	0.629573637858495
Asns	0.67063607246705	0.0208511082636475
Nkx6-1	-0.0942202856404433	0.604749225005293
Cntnap1	-0.355224882707679	0.0214899348767535
Pde4d	0.203215683674394	0.426359113866782
Sgms1	0.0205404385210556	0.962752918961218
Fbxw11	0.0463768525746783	0.848475159421983
1700016F12Rik	0.197733706866928	NA
Eml6	0.385128070144563	0.0954944721455745
Ubfd1	0.311502566211764	0.174701132047776
Enkd1	-0.342003306994965	0.116644541572877
Cabp5	0.139721209614088	NA
Pik3c2g	-0.115401049200904	0.481897766239285
Utrn	0.108333244417946	0.373102901716544
Dmac2l	-0.117491726829797	0.639726143035355
Mis18bp1	0.0514570087564849	0.745998671658921
Mre11a	0.75711490447168	0.000302075880883409
Pate4	0.221524168537302	0.639026235987352
Ube2l6	-0.0592923807406703	0.890963429705396
Bmp1	-0.64494245663248	0.00807394063917848
Sv2a	-0.186512175942943	0.422528837311658
Cpm	0.411834780624135	0.507678280527807
Pcmt1	0.61097578938737	0.000319482424450423
C130057N11Rik	0.00774927969209789	0.985099997390342
Nfkb1	0.4264893458137	0.0341352431036598
Sart1	-0.192530422131286	0.29180655222506
Cdh18	0.0293292640932469	NA
Mbnl2	0.658120737547868	0.00504642684237929
Cdk2	-0.0572294864252264	NA
Slc4a5	-0.0831626930648207	0.678951775438448
Pparg	-0.587774921087584	0.0720466233475666
Ptprt	0.0689954563604745	NA
Cxcl10	0.175649815411958	NA
Nacc1	-0.349184675657489	0.0123473797410663
Tbpl1	0.359339390902241	0.0285655396955153
Mak	-0.0468864181186627	0.806989004171515
Col2a1	-1.15982537435309	1.88098578118281e-05
Dsg3	0.394694329095816	0.165567882544517
Dock4	0.0992908393673321	0.486105515808396
Naa50	0.909242440212531	0.000153634518577546
Wrn	-0.0263523433733665	0.919891390428737
Yap1	0.709618464993578	0.030583639284165
Aldob	0.133069589679563	NA
Rmrp	-0.858072486143097	0.0158759494414163
Cep104	0.642056120460165	0.00232702364797766
Sox30	0.0213782566987668	NA
Rbm20	0.153629525789634	0.296054971383536
Zfp770	0.0895816275025614	0.598156904222935
Tmem47	0.0422068254827152	NA
Arhgap31	0.024099076639121	0.882641000304513
Pkib	0.0572125803278813	NA
4930474G06Rik	0.080862231760252	NA
Spdl1	0.0791784227689655	0.762048412065799
Rap1gap	-0.383621168072849	0.00312175824886464
Hoxd8	0.466414517774219	0.197742853689178
Gusb	0.198113418871368	0.186672881782732
Dcp1a	-0.0446307781686439	0.763166162464503
Rab3a	-1.722729106599	1.74510656501502e-05
Btk	0.0868997585592253	0.881105301781959
Prl2c3	-0.129251340282441	0.356161993204102
4932442A14Rik	-0.263277893844219	0.459123278511902
Gfi1b	0.191528104310408	0.818511854199784
Mapk10	-0.0145126085307108	NA
Zranb2	-0.25972355604202	0.603133875068305
4932412D23Rik	0.245083951164665	0.652526352648193
Gmcl1	-0.12394442722877	0.597278745733154
Mfng	-0.16842672172811	0.789566641360403
Slc9a9	0.0289472466945586	NA
Heatr6	-0.208145395872092	0.353524126141971
Slc7a15	-0.0220513090642941	0.926421384355707
Gcg	0.108386720230583	0.53885874495134
Rubcn	-0.257254811070203	0.0591292574871102
Serinc3	0.927755912212694	0.00180052434225408
Diaph2	0.18359728666977	0.221175818745977
Spata2l	-1.3216559363701	1.45306645128557e-05
Serpina3k	0.232621185274144	0.0920485702223098
Pnp	0.626644731664075	0.00562887985881374
Marveld1	-0.244034036556389	0.625457447997744
Ttll4	0.025312202446624	0.924759100288856
Tjp2	0.434833942450327	0.0163751790409707
Jakmip1	0.104520468058934	0.569645004828523
H3f3a	0.824798803699625	0.0039022092937272
Taf5	0.483599934056919	0.017205763610663
St18	-0.182303524224887	0.432983842734311
Scamp4	0.040451692726019	0.810785009002287
Ptpn3	-0.129573143068559	0.15116714568879
Rgl1	-0.287352635556187	0.1292927810534
Lancl2	0.153276206671092	0.343611447480482
Pnrc1	0.676513126002151	0.0493998057663867
Trmt1	-0.19136124378185	0.345822592354572
Iglv1	0.175707999343408	NA
Mcph1	-0.124884748283419	0.503048237879759
Eif1ax	0.674001514109163	0.00671492700998501
Pacsin1	-0.269338919611948	0.197654894336079
Cpt2	-0.384065535882608	0.0386442621595669
Ace	-0.0655943201886589	0.745501671227113
Cyp1a2	0.0357364482412263	NA
Abat	-0.114032726466087	0.602334817433187
Grb2	-0.123044052689095	0.496319001133749
Efnb2	-0.207053456164216	0.518424606101909
Dct	-0.418988829962317	NA
5330421F21Rik	-0.338233086158277	0.412848523322599
Twf1	0.728705796372992	0.000743598864319164
Sfxn1	-0.129007571011057	0.477280767014931
Ccnd1	0.0488701745837616	0.921864257492912
Dpep3	0.176273448252412	0.435340707761907
Frs2	0.253594772641928	0.183789638074839
Stard5	-0.00918940454393907	0.968368828764745
Mt1	0.756440355424082	0.111516034590738
Plut	0.0215571654788093	NA
Lcn4	-0.0427939304594194	NA
Pkhd1l1	-0.0409861802822591	NA
Cpne9	-0.22720766334512	0.189709492735508
Golph3	0.795229896413218	0.0103206880946454
Psmc3ip	0.849615465821898	0.00558239753099974
Sbno1	0.0651950430775218	0.702724413147643
Dcun1d2	0.269039861080197	0.155042567702926
Ahcyl2	0.204653198928765	0.264838035741465
Gucy1b1	-0.168878051738576	0.432983842734311
Cib1	0.10089620810579	0.719727049641981
Nim1k	-0.166811153800207	0.237839785643551
1110046J04Rik	-0.0114216534420084	0.963482874651208
9530057J20Rik	0.430194471964401	0.0535498932698797
Asb14	-0.972809713343246	NA
G0s2	-0.233003205336461	0.369651206700586
Tor1aip2	0.197342601592885	0.152614067998548
Sparc	-1.21415778826674	0.052448654875241
D130095D21Rik	-0.17787195716188	0.685721319587367
Whamm	-0.955621644694159	4.57904410655377e-06
Trrap	0.201595391158171	0.233251570125108
Efcab3	-0.0137456041664071	0.944214791953502
4930558C23Rik	-0.149882226440069	0.335752257122598
