ID	Adamts5Dcat.DMM.6wkvsAdamts5Dcat.Sham.6wk_logFC	Adamts5Dcat.DMM.6wkvsAdamts5Dcat.Sham.6wk_padjFilter
2310011J03Rik	-0.192169470703223	0.611585349550175
Zc3h12d	-0.0779778835862283	0.842819678112191
Pmepa1	-0.0725348372528189	0.926366315164235
Olfr1356	-0.304366790257024	0.197235066775675
Wdr41	0.000599776004774572	0.997733523186288
Fam199x	0.12189387606874	0.618710467986163
Dtwd2	0.364530473238933	0.163903974124132
Ctsz	0.21898671053217	0.493255845704279
Susd6	0.504178782423765	0.0292363749406651
Ddhd1	-0.000654782861923527	0.998025295560153
Ccdc174	-0.125827169985796	0.725794669301978
Extl2	0.173662103449114	0.514649130303549
Fdps	0.45023925544084	0.158436137505208
Tpsg1	0.171680963953918	0.377074752581571
Srsf2	-0.139541298283365	0.616474109084653
2810403D21Rik	0.517706957281056	0.0136079956297308
Pelp1	-0.0254093882889838	0.941584679409373
Rif1	-0.147616639124428	0.754148031435305
Kcne1l	0.24657669198313	NA
Tbxas1	-0.055060984748557	0.912650988988885
Ep300	0.156055302684599	0.370818161084864
Myl9	-0.840503382283518	0.215965276631204
Btn1a1	-0.0230405584342585	NA
Olfr1297	0.0538152636953169	NA
Relb	-0.182247634378452	0.563020128523743
Arid2	0.0270683413424979	0.94573337411566
Btg2	-0.127148902783404	0.814896714396193
Tubb2a	0.263966045573159	0.639263505271252
Cthrc1	0.117072335245536	0.801148610774489
Ddit4l	0.420526566209271	0.302245128462622
Srgap3	-0.231116265441059	0.32984204073562
Gcfc2	-0.0861322218524221	0.698586467166832
Skp1a	0.545684293530457	0.0231614761138795
Smc3	0.495251154176422	0.0516955866707949
Trp63	0.147815770178925	NA
Dus4l	-0.209815715532981	0.556989894846986
1700034E13Rik	0.221711161168415	0.533437474636814
Afdn	-0.254030227438002	0.20538759315968
9330179D12Rik	-0.00189284456565378	NA
Pgd	-0.112328335437723	0.808758335521257
Megf11	0.0435463224834103	0.751447319376199
Srp9	0.27087896326568	0.143854897963104
Zfp36	0.49522084969497	0.129800114274321
Rflnb	0.213774704879302	0.395052007311387
Gm4788	0.0510215505284643	0.931265193281681
Ifi205	-0.0555080600376554	NA
Krt13	0.00829621622402468	0.971300178051075
Kcnip4	-0.202488933747823	NA
M6pr	0.456854266895682	0.0716022828364773
Lgals3	0.449957825053969	0.202006620657147
Klf12	0.179722985462382	0.450376521138769
Fat1	0.381220603945601	0.0477676303723272
Fam122c	-0.129535200655891	NA
R3hdm1	-0.204608612095925	0.286545963093157
Ncan	0.223947507684937	0.609325294569699
Cdk14	-0.168871766194667	0.410421017268303
Wdfy3	-0.256123215122583	0.25934617301924
Sox10	-0.19556071294227	0.38437628547034
Rps6	0.616737197515632	0.0160440815553849
Zic1	-0.702599253288061	0.254842420563868
Serpinb3c	-0.313916242347831	0.172786932725491
Trappc6b	0.304398227897762	0.310937897218957
Exoc4	0.101645313109019	0.479327406667767
Dll3	-0.27343194746544	0.216477550385321
Teddm2	-0.0363618781224371	NA
Eaf1	0.855235534528537	0.0202970864549927
Baalc	0.0335133913629053	0.826957127223315
Cd99l2	-0.436531852033213	0.100416581392776
Cds1	0.264778618220679	0.333025280946404
Cyp2b9	0.0180559141322982	0.903818606035301
Tesmin	0.338571184774393	0.0555380149436433
Pctp	0.129138971109269	0.643055527771742
Cdc37	-0.356202572888342	0.293204182032923
Med12l	0.137784393755733	NA
Chd6	0.123372884782177	0.399448989669449
Camta1	0.169403364738214	0.517844882045523
Olfr33	-0.184698274692999	0.352173868726836
Hdgfl3	-0.34401672265554	0.228620524946663
Neto2	0.357422978919914	0.123958784560691
Ccn2	0.644805724458362	0.657928746423362
Tmod4	-0.572945203991191	0.260652720219114
Aldh1b1	-0.0782588403357235	0.869531967338269
Casp3	-0.00469788584508064	0.991623739187881
Dnaja1	0.668751959648178	0.0391789909598957
Agtrap	-0.355719597152037	0.0453506673321172
Hoxa3	-0.124214848959133	0.426876930869106
Cdh1	0.0437626223150441	NA
Prima1	-0.182370292862219	0.35460248322816
Dscaml1	0.0761874257861356	0.686887820580138
Dhrs3	-0.168865474111573	0.663762940874466
P3h1	-0.0396056733012367	0.94413956917306
Chka	-0.750096042359045	0.103092057725595
Ubc	0.373524038339144	0.336216165436479
Slc30a2	-0.23999874242201	0.70106762036529
7030407O06Rik	-0.933230769625564	0.0393923912079945
Esr1	0.0627188179571876	0.9215213746446
Etf1	0.393387073188054	0.189065297227608
Rrp1b	-0.257372705921002	0.258013371291076
Bysl	0.299190289579555	0.0671607196402616
Nos2	0.301331784341703	0.0424600486196988
Cd207	-0.109325167021264	0.571990859387719
Syn1	-0.446759259378743	0.044700316374279
Alg13	0.437732261385785	0.047927879242146
Sema3e	1.00074886424477	0.0299130618933443
Ankef1	-0.0385713730662465	0.923069399623037
Med26	0.269542072798076	0.364880947475197
Slc39a13	-0.123460961934181	0.670210653054188
Cep19	0.266907380840775	0.180629210121076
Etfa	1.00486791706908	0.0213955991666123
Dhx40	0.247566849648325	0.145130565407743
1110019B22Rik	0.0704399556859229	0.838393258437267
Gm20738	-0.469918016739938	0.248649895608829
Ash1l	-0.258334427861433	0.479844082062899
Tbc1d25	0.0777356273672712	0.826957127223315
Bet1	0.409595115487334	0.119652141656296
Ccnd2	-0.0937508143308778	0.871813238262147
Rab42	-0.284052156934341	0.372615725498995
Negr1	-0.175474588663297	0.561818760359599
Edem2	-0.164520039157289	0.586617384802794
Rad23b	0.0507602024804741	0.830405789485583
Aqp9	0.259829805095798	0.0927088388757752
Hmbs	-0.405615926237333	0.270476030858319
Zfp715	-0.0229376779343141	0.915201827920434
Cnot2	0.254399318744566	0.13135623887729
Ormdl1	0.259679582087049	0.25263916348227
Inip	0.543910440603972	0.0921045959646566
Gm428	-0.148068654150167	0.819764822241778
Aldh3a1	-0.219184830188026	0.670358768366618
D730045B01Rik	-0.260153486919779	0.36606976009564
Mcam	0.722023140027545	0.0361832465058433
Olfr22-ps1	-0.0293013683018386	0.857436477775028
Pask	0.608266878924939	0.0317647235279854
Gdpd2	-0.144338841360182	0.729819902931402
Foxp3	-0.0561936591392834	NA
Krtap9-3	-0.217986704940679	NA
Gm19939	-1.2010756031193	0.00519881070730329
Rasl10a	0.417457494238262	0.343521048978228
Mtf2	-0.346616337598447	0.175950695730205
Gsdmc2	-0.0349772815118575	0.88853441907375
Parp1	-0.291530010497453	0.502983954525495
Ccdc171	0.124763591177172	0.584066804971671
H2-Ea-ps	0.059067574829263	NA
Cenps	0.178765908120655	0.410383098129346
Gpat3	0.344403773551468	0.387344589127027
1700067K01Rik	-0.362554180165076	0.0455009240749765
Txnl4a	-0.0521186861967111	0.801239026258608
Fgf8	-1.0801619634214	0.0231285692391665
Ibtk	0.444753551939461	0.194219833957295
Arl4c	0.147949429437061	0.505292205382844
Foxred2	0.0334282425423573	0.94065862812541
Coa7	0.0750046799117293	0.807449194645006
Ptchd1	0.435477309902942	0.358367313810035
Ntrk2	0.691139873446165	0.291521198772505
Polr1d	0.184093685276619	0.43559247056876
Zfp518a	0.140962602217461	0.423568069388741
Stk19	-0.613108183435875	0.131638703269796
Khdrbs1	0.308064777079949	0.194167380928406
Tbx22	0.010760933116061	NA
Thbs2	-0.211284859340092	0.71854645476892
Fancf	-0.093794926911575	0.881216404959695
Pibf1	-0.117308685975065	0.736534341459837
Ikzf3	-0.0591825800966352	0.708670456695913
Lin28b	0.118151958768021	NA
Olfr1168	-0.00983358616678895	NA
Mrpl23	-0.0823463600043891	0.736795380200112
Ipo8	0.0994631498524523	0.798418041287806
Tra2a	-0.391827993258286	0.219422371760715
AW554918	-0.162394138604213	0.467539353700344
Npy1r	-0.345730265272058	NA
Adat1	-0.40609072200155	0.0697336388185819
Xrcc2	-0.0154985258706538	0.967473487075507
Psma7	-0.353297312692609	0.129759505005856
Myef2	-0.0819026674746115	0.804202610885
Amigo1	0.196159977758251	0.390756310784624
Cartpt	-0.0333053576841742	0.851779317318907
Kcns1	-0.0261146909771254	0.930153953778836
Sh2b1	-0.041265180053763	0.895786740704357
Slc52a3	0.164106082720353	0.582558199042699
Htr4	0.23032461605652	0.189059336813918
Gabrg1	0.0613304131627835	NA
4930477O03Rik	-0.967758427063842	0.0163727897102523
Ivns1abp	0.0798999623908125	0.852127046446004
Itgbl1	0.310445618583044	0.802325207260493
AI426330	0.176902011052127	0.63324027525988
Cyp2j13	0.0168050103021774	0.917336799733224
Pigm	0.0790816958146375	0.738906579618259
Trim32	0.595828969575402	0.0160571756658529
Dnajc11	-0.0739394074326522	0.775220681553116
A930003O13Rik	-0.162172009134887	NA
Npffr2	-0.282433911171081	0.0442580064232326
Mbd2	0.0402652964037334	0.872058969017549
Otx2	-0.234269165150044	0.449447339299967
Zswim6	-0.00626692154955795	0.984616351560832
Gsdme	0.259040571317618	0.384045753079386
Lamc3	0.0275572882483174	0.906964128626885
Etfdh	0.115736710992841	0.655873628360367
4930431F12Rik	-0.0593611834272028	NA
Bmp4	0.362260430087068	0.23472044885766
Mgat4e	-0.248589569352498	0.202659760365601
Lsg1	-0.351376981056185	0.406530780190448
Hif3a	-0.310849558691177	0.184550197008545
Tmem191c	0.211518720087537	0.639321148908565
Gm8995	-0.00279336089581352	0.995864756826622
Ogg1	0.485402676317036	0.0623260025186461
Lepr	0.111343010766405	NA
Ihh	0.0263172439333007	0.950283774874794
Sp3	0.225262147911345	0.105432245669217
Rspo2	0.0622104934970937	NA
Adam30	0.12699609631012	0.502455193644309
Uqcrc2	0.401424076727369	0.0312002879891982
Dele1	0.0537512026981955	0.881068931503217
Dlx3	-0.0306925385880966	NA
Fam168a	-0.489915846655322	0.299632011567243
9530068E07Rik	0.393377068490578	0.145582174667584
Lncbate1	0.140998391157703	0.570987874080343
9430077A04Rik	-0.0900610773362011	NA
Bpifb4	-0.106136259092162	NA
Il10	-0.0632472066077969	0.8468470777409
Foxa2	-0.14158130090221	0.866570081857881
Art1	0.0121877268814697	0.989034839573272
Arfrp1	0.295053010872404	0.22568694877555
Foxo6	-0.686797664358148	0.229409766340919
Ube4a	0.0167372615547229	0.931079986980752
Sly	-0.0462045825281911	0.8613351881214
Fam118a	0.135500778843586	0.741283415985807
Scn7a	-0.0479917807369233	NA
Ifi27l2a	0.566082708100113	0.251846669381344
Ccdc121	0.0844271157538505	0.893097096940785
Lct	0.0600554312663039	0.932851974583118
Vmn1r189	-0.0614058629785837	NA
Gm4894	-0.0982005116064808	0.851779317318907
Sdhaf2	0.250906479037255	0.136574008957183
Platr25	-0.156461533582018	0.533502254319863
Spag9	-0.232041162841855	0.225412876194037
Rtp3	-0.831500616017824	0.0196296232219604
Rnf139	1.0862109333294	0.0109423467198769
Nudcd1	0.868193742704543	0.0146692052518382
Fhad1	0.0154376135782977	0.924401551242909
Lrr1	-0.131629003880861	0.87399247398243
Vhl	0.250201609249112	0.39963070816213
E030030F06Rik	0.0677097489048731	NA
Pdpr	-0.303923749055526	0.285252914571485
Dach2	0.111341952192152	0.600128015493006
Cdkn1b	-0.170441528985099	0.487917683686588
Spin2c	0.825500520828576	0.0687075483430004
Slc20a1	-0.646932466956686	0.0428079548063866
Ddx47	0.487775963108908	0.337464686752379
Slc19a1	-0.204721597386203	0.397030693278972
Dnah2	0.00103098526744145	0.995913138553545
Mcts2	0.117264513360667	0.766850951041419
Magt1	-0.054361179719516	0.895289861669424
Lipo3	0.134261519173659	0.509354123579499
Olfr584	-0.180298711191887	0.494279239444918
Htra1	0.507924658256126	0.653867647816225
Ms4a4c	0.354343447851808	0.365027109932418
B2m	1.18416931706737	0.0137486933766723
Olfr1281	0.153632462225853	NA
Nlrp12	0.050390097494172	0.860164030987542
Abca13	-0.0158316763190876	NA
Pknox2	-0.0566456807841944	0.763299371286145
Homer2	-0.0683899332259236	0.671391439278579
Hmox1	-0.121868992204742	0.720499340757221
March11	-0.271003648591891	0.0831659369545474
Adora1	-0.572921508731869	0.0804306381548138
Rpl23	0.318165228276114	0.281276445977784
Pdcd11	-0.070785644578281	0.614634648468944
Banf2	-0.118740698936137	0.764117432689803
Flnb	-0.161149091815309	0.332932538312492
Klc3	-0.455984999312283	0.196260524423356
Cdh10	-0.242532039436414	0.109448763611703
Rag2	-0.487970706808805	0.168404366901829
B3gat2	0.0816687519213125	NA
Gm11627	0.0610260059668407	0.838393258437267
Dnah17	0.0171654209202505	0.946346353945878
Epc2	0.46527942860244	0.0837944651655704
Extl3	-0.383068221570844	0.187936556086566
Rims2	-0.16242955893305	0.329109926019182
Chpf	-0.0221685335956364	0.946999834554035
Jrk	0.0136713736580346	0.968831073974959
Ttc17	-0.402538999158082	0.0760745290931499
Nkx1-2	-0.208675080474416	0.0957601307155752
Ogfrl1	0.129725865881991	0.808589095343561
Tax1bp1	0.15520316223668	0.644991402371921
Sec14l3	0.077290995062379	0.512721392806095
Ccdc172	0.00679495320041225	NA
Mcf2l	-0.152375245109383	0.433601448606054
Dmpk	0.0739576596300069	0.76851553764049
Zdbf2	-0.119726348586209	0.43559247056876
Il22ra1	0.074487663783478	0.75067823519452
P2rx7	-0.664185191870041	0.0477676303723272
Amotl2	-0.0209739738177572	0.971261433106318
Musk	-0.143606531322234	0.426451306270033
Lamp1	0.484944563638049	0.145582174667584
Btbd6	-0.32921712281519	0.31473466918589
Ablim2	-0.302894336868684	0.123033729000585
Crygd	-0.394750306911794	0.354731759141314
Fam214b	-0.196872854612504	0.303527562345348
Aplf	0.361257694109899	0.286704405182463
Hsd17b13	-0.123256046319404	0.539459634394949
1700048O20Rik	0.0888510918157964	0.800345811838344
Nlrp5-ps	0.152718941998664	0.646585098305657
Sin3a	-0.086378763001122	0.87171793279035
Ifi209	-0.259269673117022	0.107281152145333
Ptprk	0.345926595481118	0.126597466263968
Rab3c	-0.0422912129589202	NA
Atg4a	0.106855864804476	0.808589095343561
Ccpg1	0.42926923820797	0.179732456576872
4930406M16Rik	0.219609308078731	NA
Prr15	0.39903092050697	0.317078846233237
Fam234b	-0.244881737496031	0.282695502286731
Ankrd12	-0.136546920662635	0.647253542753409
Acsl6	0.251623804562384	0.0455690988583037
Focad	-0.0556317808905767	0.822373501732341
Pdlim4	-0.13984709700693	0.754863865589879
Alx1	0.550527228409062	0.0612590977748287
B230369F24Rik	0.256659404191233	0.334254137439808
Strn4	-0.0433901948996273	0.866732997049257
Cramp1l	-0.110995628350308	0.510723696403872
Gm8672	-0.063306529819957	NA
Hacd4	0.349309601329282	0.43520561687412
Abca14	0.00586501343758165	NA
Ap4m1	0.510798482349844	0.174731157831929
Cul7	-0.0536882747570346	0.782338684325011
Zap70	-0.359045379383045	0.0763329067935401
Coro1c	-0.0221783197687243	0.944340016730942
Cox4i1	0.0829923507643445	0.766652493662247
Bsn	-0.0986349177713876	0.588222248165543
Zhx1	0.118059820759401	0.597897377799316
Lgsn	-0.350472837872118	0.198416223781728
Tcf20	-0.332333521369764	0.0361832465058433
Mfsd1	0.466468876458697	0.148327510668585
Jup	-0.179639361022001	0.648009685098766
Hba-a1	-0.613911616226882	0.531104007725245
Rgs22	-0.0627846272778539	NA
Gdf7	-0.170664359419399	0.593081143033437
1700093K21Rik	-0.071437327684189	0.762539566666458
Reln	0.466179532342599	0.175950695730205
Gabra4	-0.534267173107805	0.251330277050298
Npat	0.145418708750576	0.6264969847591
Aph1b	-0.30636405467625	0.307662831293697
Senp7	0.230281543213595	0.261970894060275
Olfr339	-0.738919925685223	0.0121648023036017
Vwc2	-0.125442272849059	0.536024162374965
Triap1	0.534841064369709	0.0667317900015582
Arf1	0.26110015920575	0.734915453895307
Gm36723	-0.199614000099111	0.24654771919768
Rbbp8	-0.0113785670189682	0.970300792103275
A330076H08Rik	-0.606396302948947	0.0284665252173836
Tbxa2r	-0.0356549797404046	0.94089568093535
Zfp628	-0.134714702321297	0.704939031099162
Usp24	0.199048485533215	0.372171544851559
Tmem121b	-0.119372873599698	NA
Ephx1	0.481736907932594	0.532764668973181
Prmt7	-0.157578327658978	0.524715060966261
Ermard	-0.623851934266606	0.0102068993233196
Rac1	0.215876668823496	0.541574843637381
Gpbp1	0.17431944582066	0.32435772959213
Ppp3cb	-0.114686070647869	0.520577468802217
Btf3l4	0.479649064721032	0.107622101292509
Gnaq	-0.251985169030127	0.245300074828063
Rbfox1	-0.62863122091478	0.408281727309052
Hdhd3	-0.308525122649897	0.35136982287991
Rpl7a	0.543841461585106	0.10043777166402
Rflna	-0.402619582210413	0.289982853587847
Dcdc2c	-0.0495931267077482	NA
Htr2c	-0.0649950473863676	NA
Il6	0.0165349668477573	NA
Vps18	-0.0983453203559848	0.572189314325727
Slc25a12	0.0497730276618039	0.858906551191027
Atp1a3	0.127292671734389	0.661428496969398
Casp12	-0.143274985175656	0.799241814298542
Inhbe	-0.0369714203591107	0.920811994229048
Pias2	0.25463026429371	0.0867261768145225
Inhbc	0.0776595012624419	0.790793312230672
Mmp9	0.955773629361188	0.41758678032346
Klf8	-0.0485613111630883	0.924630979665886
Cdc14a	-0.159202524626595	0.342231254852618
Prrc2c	-0.487413529539971	0.0671607196402616
Cdk13	0.00808870024899146	0.977535448744905
Ret	0.0227144124422735	0.907693210842399
Lrrc18	0.108240648715832	0.32398541888908
Fbxl21	0.338076791367071	0.340606295459855
Myrf	-0.0897264532094008	0.655264326583553
Psph	1.05294399556265	0.00861892225614608
Olfr382	-0.203830360068839	0.23060013257258
Ttc23	0.131131458895599	0.61369632646542
Olfr1151	-0.0554348155780429	NA
Helz	-0.0508497923515336	0.876216173327928
Hoxd1	-0.0691853854258707	NA
Eml5	0.273729637661853	0.148263427345232
Sh3kbp1	0.4619633228844	0.0204265417341326
Zfp9	-0.178099197375788	0.509716093154963
Abcd3	0.364966556249837	0.0273773212932421
Gast	-0.236655040163206	0.159631596381973
Sesn3	0.47534075100944	0.10222920671442
Zfp87	0.438538869907524	0.190745541882093
Tmem37	0.830843039924593	0.0456964120459806
Shc2	-0.316352066752994	0.0901635320797241
C2cd2	-0.206808026206098	0.462239618350577
Slc4a7	0.0268910168605605	0.930699867698845
Enc1	0.469672094409407	0.280948188249274
Fam49b	0.0348726591173152	0.918977682880731
Olfr166	-0.121435243863477	0.480723246714122
AI593442	-0.121341630344066	NA
Hrct1	-0.264478667808761	0.346254445902894
Cln8	0.256506774767324	0.210769366789815
Tgfb1	-0.251846810539406	0.644784892580325
Leng8	-0.574878548445894	0.0783233197812579
Gja5	-0.204669140922475	0.0991545753018202
Ankdd1a	-0.0686898557024511	NA
Sertm1	-0.155291764256307	NA
Mgat1	-0.231989192073586	0.299495265489001
Psmc5	0.139296626097938	0.551634168514486
Btbd7	0.00996951706935426	0.970300792103275
Gjb6	-0.0499486794269106	NA
Prr30	-0.213052712223348	0.215540444048282
Chek1	0.118547538389638	0.772413005972542
Prpf38a	-0.0646872501392217	0.791065945782594
Taok2	0.00962970304053442	0.974070881656928
Alkbh3	-0.0395430159865827	0.914194417444835
Vps26c	0.072642834918111	0.839006206498966
Entpd7	0.0800502604772372	0.791449345866987
Asns	0.0384876251699487	0.934925740583011
Nkx6-1	-0.147656181594077	0.475389683713997
Cntnap1	-0.193469867887994	0.306814645120446
Pde4d	0.0467047894727269	0.900641511309444
Sgms1	-0.0533029519092583	0.9215213746446
Fbxw11	-0.445898927648809	0.0617217415425924
1700016F12Rik	0.230541412954663	NA
Eml6	-0.278513124993012	0.325018309665564
Ubfd1	0.244547315518704	0.382801421259562
Enkd1	0.0243993461123947	0.944611117959402
Cabp5	0.130521407239823	NA
Pik3c2g	0.128441054851621	0.507932150293565
Utrn	0.0650889745873362	0.682129362419859
Dmac2l	0.445555679211256	0.0911057733414133
Mis18bp1	0.066031552922008	0.733924166320067
Mre11a	0.204340711934308	0.403672341219213
Pate4	-0.463807795100583	0.36921002938548
Ube2l6	0.0900008718426566	0.867040979654459
Bmp1	-0.280663661026071	0.345617645026557
Sv2a	-0.0997369186274276	0.748431554677751
Cpm	-0.316273874867127	0.689696733511651
Pcmt1	0.223274540195447	0.244322572287893
C130057N11Rik	-0.366153453455195	0.363241078961731
Nfkb1	0.036263331653798	0.909253832625485
Sart1	0.0756007521795206	0.765416339150429
Cdh18	0.0238306990085646	NA
Mbnl2	0.104030397326889	0.754863865589879
Cdk2	0.0269851610496233	0.907660545544155
Slc4a5	-0.0847944044949238	0.735553366251379
Pparg	0.0974354831617692	0.843082360412119
Ptprt	-0.169426830869206	NA
Cxcl10	0.510738588310632	NA
Nacc1	0.0596881738196368	0.765675060211334
Tbpl1	-0.213248844908685	0.286060521536453
Mak	0.229163557586615	0.232968137592362
Col2a1	0.126217625630434	0.703597471270754
Dsg3	-0.244000963986681	0.495983996767301
Dock4	0.0851241597650764	0.630625808367801
Naa50	0.653450878817984	0.0189289151704401
Wrn	0.183303768706948	0.507466583852992
Yap1	0.156230425819753	0.739968586952895
Aldob	-0.160559706618204	NA
Rmrp	-0.469090132051606	0.277476725191949
Cep104	0.417907872827271	0.0873673480435215
Sox30	-0.171845795400398	NA
Rbm20	-0.190247248370766	0.266325270527701
Zfp770	0.269262720124003	0.135910751389582
Tmem47	0.0752386351473496	0.795669551321537
Arhgap31	-0.165929507893652	0.313318183862471
Pkib	-0.0514347770130102	NA
4930474G06Rik	-0.0315197879545766	NA
Spdl1	0.0964949581809626	0.763850382216928
Rap1gap	-0.0313474111154191	0.871363059184389
Hoxd8	0.849405444484584	0.0464694353991638
Gusb	0.250700616213978	0.151560440835362
Dcp1a	-0.143707759598462	0.355005378875517
Rab3a	-0.26155953861545	0.570819805506841
Btk	0.481769151464212	0.419897237089114
Prl2c3	-0.279886285044683	0.0758856953109514
4932442A14Rik	0.0973235437024186	0.844219758960151
Gfi1b	0.120686184246459	0.912650988988885
Mapk10	0.126579988132074	NA
Zranb2	0.187887169375144	0.771868118608415
4932412D23Rik	-0.839036407548275	0.141028491403331
Gmcl1	0.1424482786846	0.611156488447687
Mfng	0.163634355752622	0.837998352038632
Slc9a9	0.0417886258126276	NA
Heatr6	-0.21503525937969	0.419288923210204
Slc7a15	0.103878745547467	0.704939031099162
Gcg	-0.0491824157426099	0.839011811946441
Rubcn	-0.203281699768088	0.213565328392268
Serinc3	0.809386817218262	0.0234462549632821
Diaph2	0.117140055870195	0.539389130426735
Spata2l	-0.606240944314185	0.0545572679063587
Serpina3k	0.356022075395963	0.0339723225505573
Pnp	0.0987618830691231	0.758253213519195
Marveld1	-0.699333267642509	0.18627349804695
Ttll4	0.0073223365504093	0.983391956065988
Tjp2	-0.0153259211269438	0.958683419748055
Jakmip1	-0.209907474875464	0.299430657700652
H3f3a	0.0298094974459401	0.947827072055069
Taf5	0.282029214304998	0.248989530716811
St18	-0.23997536161393	0.370056473047789
Scamp4	-0.0562873681935521	0.783794178933568
Ptpn3	0.0331330396996436	0.802820034503248
Rgl1	0.0753362894009737	0.783794178933568
Lancl2	-0.230523974825215	0.210537864929202
Pnrc1	0.907155010539062	0.0317647235279854
Trmt1	-0.291734557165993	0.206054322203398
Iglv1	0.321212700690963	0.13659455706439
Mcph1	0.206984560055184	0.325051276059235
Eif1ax	0.498600947775567	0.0883228242270204
Pacsin1	0.187645219024101	0.471339182562516
Cpt2	0.0780163480969002	0.773070712291312
Ace	-0.157252536753157	0.476069747207654
Cyp1a2	0.0984572326448561	NA
Abat	0.0844756763067122	0.764288045413033
Grb2	0.00208053632815371	0.99394912727666
Efnb2	-0.000933325063082057	0.998046756047669
Dct	0.0402176031359477	NA
5330421F21Rik	-1.30478723303714	0.00941142408790941
Twf1	0.518367141317386	0.0384911476565964
Sfxn1	0.0505312872203198	0.840888107051973
Ccnd1	-0.278008664734242	0.611093542252948
Dpep3	-0.164864731078108	0.549816861890633
Frs2	0.459498486692706	0.0424631182029048
Stard5	0.0188174137414355	0.948795754285444
Mt1	0.0239473136318028	0.974176731744609
Plut	-0.140199778453674	0.490547024908209
Lcn4	-0.00259651034490032	NA
Pkhd1l1	0.119829536425549	NA
Cpne9	-0.0544869613770406	0.83037552827569
Golph3	0.779502840577324	0.0379442447028021
Psmc3ip	0.172764245221996	0.680091579276075
Sbno1	-0.0439368426552187	0.844279173170933
Dcun1d2	0.0476945298820711	0.867007651134684
Ahcyl2	-0.0682702868902742	0.794464178614983
Gucy1b1	-0.109621633360543	0.693786483557914
Cib1	0.235796419671308	0.444453784997142
Nim1k	0.113256852508818	0.52567081627932
1110046J04Rik	-0.18969799046918	0.437495996315256
9530057J20Rik	-0.318648422993521	0.23472044885766
Asb14	-0.00201454254254711	0.998025295560153
G0s2	0.131443202506642	0.700850217954959
Tor1aip2	0.168608688240782	0.313190268890299
