ID	Gene.expression.data.from.DMM.joints.4.weeks.after.surgeryvsGene.expression.data.from.sham.controls.4.weeks.after.surgery_logFC	Gene.expression.data.from.DMM.joints.4.weeks.after.surgeryvsGene.expression.data.from.sham.controls.4.weeks.after.surgery_padjFilter
1700061I17Rik	0.248804018763106	0.638252914728528
1700063D05Rik	-0.181485607587454	0.673953201683502
1700063H04Rik	-0.003016213152228	0.996948216206596
1700063J08Rik	0.337417874788487	0.518186009917946
1700063K16Rik	-0.0225728622091061	0.984402344269081
1700064N11Rik	0.12526670713084	0.917522887326853
1700065D16Rik	-0.070817667154079	0.915724729273026
1700065I16Rik	0.0402619204724459	0.949366443886101
1700066B19Rik	-0.0667852210965876	0.930473003246478
1700066C05Rik	0.00691309367855464	0.995429787560486
1700066D14Rik	-0.216615391383521	0.793212543749928
1700066J03Rik	-0.345430112890752	0.567680299862175
1700066M21Rik	0.0605085471646847	0.950898617313253
1700067K01Rik	0.102608469364797	0.898281587425391
1700067P10Rik	0.392615041144522	0.590820299610878
1700069L16Rik	-0.0409398779170633	0.953002815259917
1700071A11Rik	0.0838523210789406	0.902517873332492
1700071K01Rik	0.137872952692486	0.77967880491476
1700072H12Rik	0.0483188907811272	0.951175071186167
1700073E17Rik	0.149464952065346	0.855627837758927
1700074P13Rik	-0.328623743882996	0.602627922496661
1700080G18Rik	-0.117116425840055	0.852251753160676
1700080N15Rik	0.113886202284109	0.926923117120253
1700080O16Rik	-0.0329050431421685	0.966853692858923
1700081H04Rik	0.0252535932323523	0.972246839286584
1700082C02Rik	-0.0926350684874331	0.844554668450565
1700084C06Rik	-0.193697171711841	0.713815031234834
1700084F23Rik	-0.133688590904269	0.816867183325009
1700084J12Rik	-0.0197298479706314	0.976624812633091
1700084K02Rik	0.28349212147963	0.717670201379856
1700085C21Rik	-0.302395234125176	0.598114100685065
1700085D22Rik	0.0162701049968685	0.989132248127067
1700086D15Rik	-0.259349424766885	0.682874134020268
1700086L19Rik	0.030145440840748	0.978366990534776
1700086O06Rik	0.0380709923717459	0.958759515923967
1700086P04Rik	0.0859923215010756	0.933547672587821
1700088E04Rik	0.0768657958583203	0.939174071257217
1700092E16Rik	0.0463916414654442	0.960095220365989
1700092E19Rik	0.225304152885045	0.658307791840064
1700093J21Rik	0.0918388567873025	0.836991532297902
1700093K21Rik	0.216169663647908	0.643550853135818
1700094D03Rik	-0.0544609749847726	0.954384864301657
1700094J05Rik	0.103023507335395	0.882563722437055
1700095A13Rik	-0.0495671130758835	0.946992462531313
1700095A21Rik	-0.197856072111091	0.930053437551981
1700095J03Rik	0.268694541736198	0.763475624640868
1700096K18Rik	-0.11529662748465	0.917522887326853
1700097M23Rik	-0.352793968229713	0.593281947621701
1700097N02Rik	-0.222584570724564	0.795959691982219
1700099I09Rik	-0.122836993960905	0.852405108642174
1700100I10Rik	0.155678448432026	0.857391177616707
1700100M05Rik	-0.127188030804808	0.791147502625689
1700101I19Rik	-0.08357592038349	0.87299810996529
1700102J08Rik	0.437790300370791	0.455763989767208
1700102P08Rik	0.230649958516675	0.783897030894202
1700104B16Rik	-0.26077424189351	0.62097201528057
1700105P06Rik	0.227024599118648	0.846583179197073
1700106J12Rik	-0.033875556616465	0.962629251470426
1700108F19Rik	0.0323572031437402	0.969846183005677
1700109H08Rik	-0.169522340957099	0.865744968398867
1700109K24Rik	-0.00727898443050856	0.995429787560486
1700110I01Rik	0.0739796519852813	0.944518294071641
1700110K17Rik	0.351785989510849	0.613854908524729
1700111E14Rik	0.0662265206956496	0.935032576491793
1700111N16Rik	-0.185673022528605	0.781267975446433
1700113H08Rik	0.206674440973189	0.658307791840064
1700113P08Rik	0.218210249623848	0.656274265437897
1700116B05Rik	0.00903247575999799	0.994286243887669
1700120B22Rik	-0.158927918420859	0.857227791881956
1700120C14Rik	-0.0874925235342019	0.911302309109396
1700120E14Rik	-0.272908232164991	0.637048475332538
1700120K04Rik	0.140185919490147	0.842403530480074
1700121N20Rik	-0.178285021059879	0.795959691982219
1700122O11Rik	0.213340256106636	0.77501438501719
1700123K08Rik	-0.0615745852847143	0.929312622036185
1700123L14Rik	-0.0815674523308045	0.936408809513821
1700123M08Rik	-0.0371086389415254	0.958759515923967
1700123O12Rik	0.0379001997038388	0.964811563096798
1700123O20Rik	-0.209609232533168	0.643550853135818
1700123O21Rik	0.268387893151147	0.658307791840064
1700125H20Rik	0.00839477916530385	0.990231703932371
1700128E19Rik	-0.229222088141349	0.683178045255255
1700128F08Rik	-0.11985113362208	0.903760248215991
1700129C05Rik	-0.0707022306773339	0.941246224386679
1700129O19Rik	-0.0473280874892872	0.962831756206863
1810006J02Rik	-0.120253226495852	0.90263095973285
1810007D17Rik	-0.147137988341533	0.787392824865686
1810008B01Rik	0.155748589212029	0.787392824865686
1810008I18Rik	-0.0278736235148589	0.975633593157459
1810009N02Rik	-0.227981569563689	0.621559980484688
1810010H24Rik	-0.392887596113221	0.561752728023573
1810010K12Rik	0.247484409810022	0.65523410237686
1810012K16Rik	-0.157892091470745	0.841994034410838
1810013D15Rik	0.518536498963794	0.523595209071066
1810013L24Rik	0.0827954900434236	0.904923710844093
1810014B01Rik	-0.0568612442129766	0.961026778297362
1810015A16Rik	-0.0399544615965297	0.94965926217505
1810018F18Rik	-0.0931708286050617	0.843710602239573
1810019D21Rik	-0.104853347035464	0.881653739191555
1810019N24Rik	0.460433330812743	0.643550853135818
1810021B22Rik	0.101686411340258	0.89520495759926
1810026B05Rik	0.0013235499466262	0.997659517094636
1810028F09Rik	-0.422967258630227	0.455763989767208
1810030O07Rik	-0.0975035152608186	0.814059032902861
1810034E14Rik	0.096003912783055	0.935419378968141
1810044D09Rik	0.00215449414089619	0.996948216206596
1810046K07Rik	0.160967668001771	0.807325404050709
1810053B23Rik	0.164379994807798	0.912427773889081
1810055G02Rik	-0.00826274300034946	0.990231703932371
1810058I24Rik	0.0719821225144983	0.889031270699051
1810058N15Rik	-0.0992238230532694	0.912651600582175
1810059H22Rik	0.236899332063909	0.683178045255255
1810062G17Rik	0.0875671269143146	0.893167244711862
1810062O18Rik	0.105169959020773	0.857391177616707
1810064F22Rik	-0.0338107606572926	0.965306320007791
1810065E05Rik	0.26229433047024	0.646975232975932
1810073G21Rik	0.0566720531452898	0.942648990731221
1810073O08Rik	0.0348005078391695	0.980404343240004
2010001A14Rik	0.0465682451791025	0.956978995862001
2010001K21Rik	-0.247910516946964	0.725689277006041
2010002M09Rik	0.131373510995958	0.876709137659882
2010003K10Rik	0.209124265223151	0.863513948326132
2010003K11Rik	0.0723279544653783	0.930155451399056
2010004M13Rik	-0.236952052697024	0.779309681169649
2010007E15Rik	-0.034238532040459	0.956328772957118
2010010I01Rik	-0.0179126046818023	0.985573126752187
2010106E10Rik	0.109938265832954	0.874417859726873
2010109A12Rik	-0.0629964456917573	0.941758838287879
2010109K09Rik	-0.552529901645326	0.489905355367731
2010204K13Rik	-0.199892048350486	0.8224265230904
2010300C02Rik	-0.0117422397317579	0.994286243887669
2010300F17Rik	0.199538245599323	0.834885381111396
2010308F09Rik	0.0341132773316133	0.970572891006802
2010309G21Rik	0.381687929980414	0.795959691982219
2010315B03Rik	0.0210077846489831	0.972849041655292
2010320M18Rik	-0.175767274399228	0.826565651611013
2010320O07Rik	-0.264972639624744	0.668796010134049
2200002D01Rik	0.477392526820298	0.542680249545104
2200002J24Rik	0.0390707246685249	0.970082874848589
2210008F06Rik	0.112637372809667	0.929880777933619
2210010C04Rik	0.196935862122469	0.827795934711854
2210011K15Rik	-0.0895447080524008	0.915689077311477
2210016F16Rik	0.121913584772431	0.838110971912044
2210016H18Rik	0.294687909496995	0.56230694397694
2210016L21Rik	-0.0659065270413191	0.888705664024404
2210019G11Rik	0.220201675880522	0.643550853135818
2210039B01Rik	-0.184188832991892	0.838448716919932
2210402A03Rik	-0.0293960209733921	0.976624812633091
2210406H18Rik	-0.178863025840365	0.855442871883286
2210406O10Rik	0.0200590118900292	0.98399680131566
2210407C18Rik	0.204688054071547	0.941758838287879
2210408I21Rik	0.132093158012568	0.887481943202323
2210409D07Rik	0.28272915151157	0.637048475332538
2210409E12Rik	-0.0577985125149354	0.930473113340936
2210409O19Rik	-0.12311067967087	0.860379044042117
2210411G17Rik	-0.0584094886119493	0.929369855026227
2210416J07Rik	0.136170082696482	0.922893046872599
2300002M23Rik	-0.0936107716195824	0.865744968398867
2300004M11Rik	0.0906109328205487	0.864837803168895
2300009A05Rik	-0.094470233441541	0.860877494155563
2300010F08Rik	0.00986297979497497	0.989675383722996
2310001H17Rik	-0.354093927335611	0.634407638666806
2310001K24Rik	-0.167670567362364	0.782932903016948
2310002L09Rik	-0.0299014602908052	0.985519831433464
2310005A03Rik	0.0133162625380798	0.990216936437353
2310005E17Rik	-0.102303754325153	0.889003232817146
2310007H11Rik	0.191256076137679	0.751490053313767
2310007J06Rik	-0.0300449687256457	0.96171709060321
2310008B10Rik	0.0273901942710291	0.966483981716941
2310009A05Rik	-0.258907452306591	0.540172690490508
2310009B15Rik	-0.181883582900345	0.738321888673352
2310010J17Rik	-0.0613748773619385	0.930053437551981
2310011J03Rik	-0.179462062503264	0.732794670829272
2310015A10Rik	0.096927959103704	0.902464582340358
2310015D24Rik	-0.186954278629371	0.820457237770197
2310015K22Rik	0.187002435227234	0.814358685790144
2310016D03Rik	-0.319602055008083	0.639530994584461
2310016G11Rik	-0.105586796019792	0.920118572093345
2310022A10Rik	-0.16479808976531	0.746288348364254
2310022B05Rik	0.067517326597498	0.915724729273026
2310024H09Rik	0.120496364183507	0.871756560260747
2310026I22Rik	-0.259883080879784	0.807530385805667
2310029O18Rik	0.0294804855848696	0.967025973833971
2310030G06Rik	0.203230883998066	0.82902566994989
2310031A07Rik	-0.0855103178901402	0.93115369726416
2310033P09Rik	0.130459221541327	0.793546661630473
2310034C09Rik	0.138547170524641	0.837289598735758
2310034G01Rik	0.0271857478607327	0.982243881391645
2310034O05Rik	-0.0234785022734529	0.982705103743307
2310035P21Rik	-0.25231052002956	0.852405108642174
2310039F13Rik	0.158491248207583	0.805331596906906
2310039H08Rik	-0.0304253336146623	0.960095220365989
2310040G07Rik	-0.223962350172987	0.808142877533416
2310040G24Rik	0.0247104745120037	0.978366990534776
2310043L19Rik	0.0331868655930512	0.977514124720154
2310045N14Rik	-0.219147137771768	0.824952133484265
2310046K23Rik	-0.136855006559	0.839262652920415
2310047D07Rik	-0.670323828047744	0.483120804971443
2310047K21Rik	0.0263466682373821	0.980404343240004
2310047N11Rik	-0.27809387245826	0.843930714663168
2310050C09Rik	-0.116451505336769	0.898281587425391
2310050P20Rik	0.10533844337527	0.909910412962422
2310057B04Rik	0.0800913060233892	0.894451161976784
2310057M21Rik	-0.0459133913866463	0.952081377622201
2310057N15Rik	-0.168370994883338	0.811578309626546
2310058F05Rik	-0.0279971486839923	0.96780175798033
2310058N22Rik	-0.0493074952779908	0.943867734595896
2310061G22Rik	0.394509659224684	0.567124615070659
2310061I04Rik	-0.169325745663887	0.69878412707886
2310061N02Rik	0.311154075269499	0.705481345214358
2310065F04Rik	-0.239530032823628	0.738321888673352
2310066F23Rik	-0.0659778873696375	0.921320033528351
2310067E19Rik	-0.0493951373625929	0.958334469470773
2310067P03Rik	0.218370544269368	0.763078588653578
2310068C19Rik	0.14091553810534	0.838448716919932
2310068G24Rik	0.0949305741645325	0.873703013747975
2310068J16Rik	-0.725449794627356	0.429786546401631
2310069B03Rik	0.0675611627124457	0.910567821304769
2310075K07Rik	0.133372500369669	0.805626290742698
2310075M01Rik	-0.24171980613669	0.658307791840064
2310079F09Rik	-0.0567793876985094	0.944133405212981
2310079G19Rik	0.0821724302085558	0.946127081400122
2410002F23Rik	-0.190600398358303	0.683178045255255
2410004B18Rik	-0.114414059969814	0.8018872978589
2410004I01Rik	-0.0853053139922357	0.929042265605589
2410004P03Rik	-0.202072282001822	0.765646812578106
2410006F04Rik	-0.104543815997112	0.915784950413864
2410006H16Rik	-0.281954552719986	0.492724182248555
2410012E07Rik	0.00964907017168759	0.990216936437353
2410017I17Rik	-0.229003522437333	0.738321888673352
2410018L13Rik	-0.143936904301925	0.850178659472136
2410021H03Rik	0.0489336286523727	0.926324718058218
2410022M11Rik	-0.206974006136489	0.72284083991794
2410024F20Rik	-0.240376079067172	0.630772247638222
2410024N13Rik	-0.26562907958779	0.593281947621701
2410049M19Rik	-0.199034053985922	0.758951810192305
2410087M07Rik	0.051764232038515	0.938784038843402
2410124H12Rik	0.0232302672898026	0.983917039257718
2410131K14Rik	0.134266370476891	0.862659902085075
2410137M14Rik	0.0191624799647272	0.985950437123475
2500002B13Rik	-0.0474681606664795	0.942238003367537
2500004C02Rik	0.0538461201742146	0.962128023983617
2510002D24Rik	-0.149177905149259	0.814059032902861
2510009E07Rik	0.230373385517943	0.72805038658897
2510017J16Rik	-0.174854634102327	0.793212543749928
2510019K15Rik	0.0599423206567931	0.911302309109396
2510022D24Rik	-0.0816126107792874	0.898281587425391
2510039O18Rik	0.148620677958265	0.738904449753732
2510042H12Rik	0.161408212229404	0.79971453482916
2600002B07Rik	0.131540669106874	0.852665875307553
2600006K01Rik	-0.112279498912113	0.865744968398867
2610001J05Rik	-0.0426543125905265	0.93794193152091
2610005L07Rik	-0.0576598718763037	0.932394993594423
2610007B07Rik	-0.282208878918943	0.722916024249274
2610008E11Rik	0.296137004994321	0.697061250061024
2610008G14Rik	-0.356200452453351	0.623273429205959
2610011E03Rik	-0.0942852570521167	0.915724729273026
2610011I18Rik	0.0929852470175554	0.882024261622812
2610012C04Rik	-0.100537233702716	0.864229519702058
2610019N06Rik	0.125260940506681	0.865319203493473
2610020C07Rik	0.0215644309973806	0.969935227099249
2610020P09Rik	0.237498970026527	0.878690880950571
2610021J01Rik	0.0871889619654542	0.889031270699051
2610027F03Rik	0.00456718098594067	0.99629741837692
2610027H17Rik	-0.080674990247636	0.911036206691354
2610027K06Rik	-0.402829610461146	0.646085360934795
2610028D06Rik	0.102200355972855	0.898183846671997
2610028E06Rik	0.236313400479208	0.573064267339495
2610028H24Rik	-0.124167181616362	0.844620085091575
2610028L16Rik	-0.135806669693181	0.879405180225369
2610030P05Rik	0.0463209247882279	0.942245081877965
2610034E01Rik	0.0392917733081806	0.954880133812179
2610035D17Rik	-0.0764622189586239	0.902517873332492
2610035F20Rik	0.0381892379954905	0.963392667624532
2610037D02Rik	-0.034695381256852	0.949366443886101
2610044O15Rik8	0.295927952820842	0.609601882834827
2610105M22Rik	0.071772652647935	0.929042265605589
2610201A13Rik	-0.182183756191263	0.686272003361827
2610202C22Rik	-0.0438622094054573	0.944182992299502
