ID	Gene.expression.data.from.DMM.joints.8.weeks.after.surgeryvsGene.expression.data.from.sham.controls.8.weeks.after.surgery_logFC	Gene.expression.data.from.DMM.joints.8.weeks.after.surgeryvsGene.expression.data.from.sham.controls.8.weeks.after.surgery_padjFilter
1600012H06Rik	-0.0976216783082453	0.998946535872998
1600012P17Rik	0.0121946046958197	0.998946535872998
1600014C10Rik	-0.0862412040252725	0.998946535872998
1600014C23Rik	0.134132266192484	0.998946535872998
1600020E01Rik	-0.0313607469739399	0.998946535872998
1600022D10Rik	-0.231883570207478	0.998946535872998
1600023N17Rik	0.093016788134479	0.998946535872998
1600025M17Rik	0.188797076907803	0.998946535872998
1600029O15Rik	-0.414612432129103	0.998946535872998
1700001C02Rik	0.160795434756396	0.998946535872998
1700001C19Rik	-0.0874855704147608	0.998946535872998
1700001D01Rik	0.220260217728176	0.998946535872998
1700001G11Rik	-0.0942233127565499	0.998946535872998
1700001G17Rik	-0.0397432349984612	0.998946535872998
1700001K19Rik	-0.129535032555431	0.998946535872998
1700001L05Rik	-0.203426299438601	0.998946535872998
1700001L19Rik	-0.0211648557907953	0.998946535872998
1700001O22Rik	-0.0457074576486294	0.998946535872998
1700001P01Rik	-0.102347282580989	0.998946535872998
1700003D09Rik	-0.0947456175885995	0.998946535872998
1700003E16Rik	-0.118905306366994	0.998946535872998
1700003F12Rik	0.0198890834978647	0.998946535872998
1700003G18Rik	0.0371960195217769	0.998946535872998
1700003H04Rik	0.0452958315295149	0.998946535872998
1700003I16Rik	-0.138330733068573	0.998946535872998
1700003P14Rik	-0.0814515090656753	0.998946535872998
1700006A11Rik	0.134849650479107	0.998946535872998
1700006F04Rik	-0.195138350663416	0.998946535872998
1700006J14Rik	-0.153692803807825	0.998946535872998
1700007E05Rik	0.124781000492054	0.998946535872998
1700007F19Rik	0.0354690790399923	0.998946535872998
1700007J10Rik	-0.0954851228169087	0.998946535872998
1700007J24Rik	-0.12668289656253	0.998946535872998
1700007K13Rik	0.102986053857817	0.998946535872998
1700007L15Rik	0.0399358130393379	0.998946535872998
1700008F19Rik	0.0444098661779835	0.998946535872998
1700008H02Rik	0.019683705010495	0.998946535872998
1700008J07Rik	0.0698306323140958	0.998946535872998
1700008K24Rik	0.12393924978555	0.998946535872998
1700008N17Rik	0.05726800898832	0.998946535872998
1700008O03Rik	-0.10663369156802	0.998946535872998
1700008P02Rik	0.173528271105531	0.998946535872998
1700009J07Rik	0.137352003561082	0.998946535872998
1700009N14Rik	0.0678716777983261	0.998946535872998
1700010B08Rik	0.0696252853918429	0.998946535872998
1700010B09Rik	-0.0307637633465569	0.998946535872998
1700010B13Rik	0.0041933399369718	0.998946535872998
1700010H22Rik	-0.142549638107213	0.998946535872998
1700010I14Rik	-0.0226391453830814	0.998946535872998
1700010L04Rik	0.0561238308991623	0.998946535872998
1700011B04Rik	0.0614208327008634	0.998946535872998
1700011L22Rik	-0.0460193196829612	0.998946535872998
1700011M02Rik	0.0126998373994134	0.998946535872998
1700012A03Rik	-0.013438436924349	0.998946535872998
1700012B07Rik	-0.0969275735514721	0.998946535872998
1700012B09Rik	0.261516990232432	0.998946535872998
1700012D14Rik	-0.0450974801674677	0.998946535872998
1700012E03Rik	-0.066110172757913	0.998946535872998
1700012I11Rik	-0.175253348055695	0.998946535872998
1700012O15Rik	0.0858235907148561	0.998946535872998
1700012P22Rik	-0.166840013786268	0.998946535872998
1700013D24Rik	-0.19956056036761	0.998946535872998
1700013F07Rik	-0.0951072109940618	0.998946535872998
1700013G24Rik	-0.0475679736503833	0.998946535872998
1700013H16Rik	-0.00958729776560174	0.998946535872998
1700014B07Rik	0.0719576160812387	0.998946535872998
1700015C15Rik	-0.157725875293003	0.998946535872998
1700015F17Rik	0.150059880172928	0.998946535872998
1700015G11Rik	-0.0585761047962894	0.998946535872998
1700016A09Rik	0.135752554906571	0.998946535872998
1700016C15Rik	0.165474985542127	0.998946535872998
1700016D06Rik	-0.0183304711458181	0.998946535872998
1700016D18Rik	-0.044505902709834	0.998946535872998
1700016H13Rik	0.11251662223491	0.998946535872998
1700016K19Rik	0.176434798471337	0.998946535872998
1700016P04Rik	0.0156971671171862	0.998946535872998
1700017B05Rik	-0.0391043221365788	0.998946535872998
1700017G19Rik	0.133706638424893	0.998946535872998
1700017H01Rik	-0.150244740913192	0.998946535872998
1700017L05Rik	-0.0259021132427195	0.998946535872998
1700017N19Rik	0.0168278119664782	0.998946535872998
1700018A04Rik	-0.0579015331785326	0.998946535872998
1700018A14Rik	-0.0695907520412682	0.998946535872998
1700018B08Rik	-0.0589975854043976	0.998946535872998
1700018B24Rik	0.0745286892925545	0.998946535872998
1700018F24Rik	-0.0902383244505911	0.998946535872998
1700018G05Rik	-0.195716213046381	0.998946535872998
1700018L02Rik	0.143532732047075	0.998946535872998
1700018M17Rik	0.0399034830348608	0.998946535872998
1700018P08Rik	-0.19651991375355	0.998946535872998
1700019A02Rik	0.157917585655579	0.998946535872998
1700019D03Rik	-0.176823556834634	0.998946535872998
1700019L13Rik	0.0397744268744207	0.998946535872998
1700019M22Rik	0.110965957583645	0.998946535872998
1700019N19Rik	0.220029608855355	0.998946535872998
1700019P21Rik	0.10843353092991	0.998946535872998
1700020A23Rik	-0.176702690620319	0.998946535872998
1700020D05Rik	0.101595530983609	0.998946535872998
1700020L24Rik	0.0929724094043127	0.998946535872998
1700020M10Rik	0.203047257116672	0.998946535872998
1700020N01Rik	0.00594153765372862	0.998946535872998
1700021A07Rik	0.07619721477064	0.998946535872998
1700021F05Rik	0.00508802993619994	0.998946535872998
1700021F07Rik	0.0622716382844706	0.998946535872998
1700021N20Rik	-0.0598035845071778	0.998946535872998
1700021P04Rik	0.0253773231312149	0.998946535872998
1700022A21Rik	-0.0265139611191634	0.998946535872998
1700022A22Rik	0.136647211640961	0.998946535872998
1700023A20Rik	0.160633677330345	0.998946535872998
1700023B13Rik	0.186661496670843	0.998946535872998
1700023F02Rik	-0.00169055069204394	0.999319266550157
1700023G09Rik	-0.14251891607121	0.998946535872998
1700023H06Rik	0.249735017925238	0.998946535872998
1700024P04Rik	0.108502378373649	0.998946535872998
1700024P12Rik	0.0888989445412882	0.998946535872998
1700025G04Rik	-0.0202665081650037	0.998946535872998
1700025H01Rik	-0.14731634410387	0.998946535872998
1700025K04Rik	-0.150274437370543	0.998946535872998
1700026H06Rik	-0.445382263173824	0.998946535872998
1700026J12Rik	-0.210245642739282	0.998946535872998
1700027F06Rik	-0.071525506633054	0.998946535872998
1700027J07Rik	-0.149503382769995	0.998946535872998
1700028E10Rik	0.347612412967953	0.998946535872998
1700028I16Rik	-0.109795872752331	0.998946535872998
1700028J19Rik	0.046526587138664	0.998946535872998
1700028N14Rik	-0.0647955088001915	0.998946535872998
1700028P14Rik	-0.00709640014572877	0.998946535872998
1700029F12Rik	0.4399698283326	0.998946535872998
1700029H14Rik	-0.0358500852726991	0.998946535872998
1700029I15Rik	0.0248917174721415	0.998946535872998
1700029J07Rik	-0.184411794003353	0.998946535872998
1700029M03Rik	-0.0876614746694928	0.998946535872998
1700029M20Rik	-0.0978829033945079	0.998946535872998
1700029P11Rik	-0.0998555776412937	0.998946535872998
1700030C10Rik	-0.127392338863223	0.998946535872998
1700030J22Rik	0.23671520695242	0.998946535872998
1700030K09Rik	-0.0313423990383948	0.998946535872998
1700031C06Rik	-0.208680420185367	0.998946535872998
1700031F05Rik	0.0610808402254124	0.998946535872998
1700031F10Rik	-0.409577638822832	0.998946535872998
1700031L13Rik	-0.0117285509215925	0.998946535872998
1700034E13Rik	0.0342093398449315	0.998946535872998
1700034G24Rik	-0.283028599102494	0.998946535872998
1700034H15Rik	0.0216856414808282	0.998946535872998
1700034I23Rik	-0.0614306769212676	0.998946535872998
1700034J04Rik	0.0573298298182969	0.998946535872998
1700034J05Rik	-0.104808372432454	0.998946535872998
1700034P13Rik	0.0988462339871088	0.998946535872998
1700036A12Rik	0.126571414198685	0.998946535872998
1700037C18Rik	0.0703688661984829	0.998946535872998
1700037H04Rik	-0.0891613303487109	0.998946535872998
1700037N05Rik	0.0853961590062147	0.998946535872998
1700039M15Rik	0.173175131513211	0.998946535872998
1700040D17Rik	-0.157798945455299	0.998946535872998
1700040F17Rik	0.0354403387560112	0.998946535872998
1700040G22Rik	0.0900191816186426	0.998946535872998
1700042D18Rik	-0.324849905968658	0.998946535872998
1700042G07Rik	0.0327365892026377	0.998946535872998
1700042O10Rik	0.334694910444349	0.998946535872998
1700045I11Rik	0.0509636650634722	0.998946535872998
1700047M11Rik	-0.0766005593771997	0.998946535872998
1700048F04Rik	-0.239559439698303	0.998946535872998
1700048M11Rik	-0.142858868086627	0.998946535872998
1700048O20Rik	0.203188666515792	0.998946535872998
1700049J03Rik	0.179698895934632	0.998946535872998
1700051A21Rik	0.0760170104842519	0.998946535872998
1700052I22Rik	0.146638314229219	0.998946535872998
1700052K11Rik	0.215694721380275	0.998946535872998
1700052M09Rik	-0.102607030199392	0.998946535872998
1700052M18Rik	0.36536478073613	0.998946535872998
1700054K19Rik	-0.178833652951481	0.998946535872998
1700054O19Rik	-0.024479034320219	0.998946535872998
1700056E22Rik	-0.0478745836625105	0.998946535872998
1700056N10Rik	0.214115588039594	0.998946535872998
1700057D03Rik	-0.168164187468185	0.998946535872998
1700057G04Rik	-0.153206962104534	0.998946535872998
1700057H21Rik	0.230356417946941	0.998946535872998
1700058M13Rik	0.0446948806465204	0.998946535872998
1700060J05Rik	0.0862016915357833	0.998946535872998
1700061E18Rik	-0.0186788386045111	0.998946535872998
1700061F12Rik	0.0428766826542653	0.998946535872998
1700061I17Rik	0.0978253577902413	0.998946535872998
1700063D05Rik	0.108747379646214	0.998946535872998
1700063H04Rik	-0.19771731436347	0.998946535872998
1700063J08Rik	0.171088911678226	0.998946535872998
1700063K16Rik	0.129423491421057	0.998946535872998
1700064N11Rik	0.263840865811275	0.998946535872998
1700065D16Rik	-0.0961109469516197	0.998946535872998
1700065I16Rik	0.122192566507181	0.998946535872998
1700066B19Rik	-0.000339220362808312	0.999785117023541
1700066C05Rik	-0.0441237778631249	0.998946535872998
1700066D14Rik	-0.114980626009297	0.998946535872998
1700066J03Rik	-0.0816503024186845	0.998946535872998
1700066M21Rik	-0.15368188840053	0.998946535872998
1700067K01Rik	0.0794253248674082	0.998946535872998
1700067P10Rik	-0.0581414136195688	0.998946535872998
1700069L16Rik	0.0772455042762381	0.998946535872998
1700071A11Rik	0.0194803083187445	0.998946535872998
1700071K01Rik	-0.0945189873601802	0.998946535872998
1700072H12Rik	0.0257927044090431	0.998946535872998
1700073E17Rik	-0.00233966584458578	0.998946535872998
1700074P13Rik	0.108408434086327	0.998946535872998
1700080G18Rik	0.0247246970202202	0.998946535872998
1700080N15Rik	0.0538691599143295	0.998946535872998
1700080O16Rik	0.156335820262437	0.998946535872998
1700081H04Rik	0.0254984111906857	0.998946535872998
1700082C02Rik	-0.0591921579648984	0.998946535872998
1700084C06Rik	-0.16590316799752	0.998946535872998
1700084F23Rik	-0.119363084729423	0.998946535872998
1700084J12Rik	0.0244083387202449	0.998946535872998
1700084K02Rik	0.10643602728259	0.998946535872998
1700085C21Rik	0.114791812826589	0.998946535872998
1700085D22Rik	-0.0975087261062564	0.998946535872998
1700086D15Rik	0.269030419545876	0.998946535872998
1700086L19Rik	0.0362515997386099	0.998946535872998
1700086O06Rik	-0.125525590695163	0.998946535872998
1700086P04Rik	0.140339139095232	0.998946535872998
1700088E04Rik	0.00453682989870341	0.998946535872998
1700092E16Rik	-0.0480575129143759	0.998946535872998
1700092E19Rik	-0.252851927804346	0.998946535872998
1700093J21Rik	-0.0532593341789189	0.998946535872998
1700093K21Rik	-0.0253381758001865	0.998946535872998
1700094D03Rik	-0.207803560666145	0.998946535872998
1700094J05Rik	-0.0371050219261377	0.998946535872998
1700095A13Rik	-0.0588296751661268	0.998946535872998
1700095A21Rik	-0.354778355750182	0.998946535872998
1700095J03Rik	0.0208702763930484	0.998946535872998
1700096K18Rik	-0.0468229197936925	0.998946535872998
1700097M23Rik	0.0533127771651638	0.998946535872998
1700097N02Rik	0.231113063326296	0.998946535872998
1700099I09Rik	-0.153843449005992	0.998946535872998
1700100I10Rik	-0.0580184993910828	0.998946535872998
1700100M05Rik	-0.0413747276885346	0.998946535872998
1700101I19Rik	0.0421331606575057	0.998946535872998
1700102J08Rik	-0.147251043749541	0.998946535872998
1700102P08Rik	-0.171906992849623	0.998946535872998
1700104B16Rik	-0.00454605766396998	0.998946535872998
1700105P06Rik	0.113185602151569	0.998946535872998
1700106J12Rik	0.0845329433522446	0.998946535872998
1700108F19Rik	-0.00640395030847518	0.998946535872998
1700109H08Rik	0.167814687533594	0.998946535872998
1700109K24Rik	-0.0523201150582313	0.998946535872998
1700110I01Rik	-0.283423512796718	0.998946535872998
1700110K17Rik	-0.1273787028107	0.998946535872998
1700111E14Rik	-0.000268065082533298	0.999785117023541
1700111N16Rik	0.200538206549099	0.998946535872998
1700113H08Rik	0.0858332451811021	0.998946535872998
1700113P08Rik	0.209308241990361	0.998946535872998
1700116B05Rik	0.0596341081121912	0.998946535872998
1700120B22Rik	-0.00587954561284931	0.998946535872998
1700120C14Rik	0.20193711275847	0.998946535872998
1700120E14Rik	-0.0659901307704818	0.998946535872998
1700120K04Rik	0.0651856949843763	0.998946535872998
1700121N20Rik	-0.0161433728145299	0.998946535872998
1700122O11Rik	-0.0867737181232799	0.998946535872998
1700123K08Rik	-0.0483173457855877	0.998946535872998
1700123L14Rik	-0.0727326823464827	0.998946535872998
1700123M08Rik	-0.0512806690104108	0.998946535872998
1700123O12Rik	0.192729817611761	0.998946535872998
1700123O20Rik	-0.0554783641779277	0.998946535872998
1700123O21Rik	0.069892037887112	0.998946535872998
1700125H20Rik	0.0850338662477714	0.998946535872998
1700128E19Rik	0.0251106357201811	0.998946535872998
1700128F08Rik	0.0876847307383732	0.998946535872998
1700129C05Rik	0.0183959665881233	0.998946535872998
1700129O19Rik	0.030967223170709	0.998946535872998
1810006J02Rik	-0.186844213697456	0.998946535872998
1810007D17Rik	0.0601007258133071	0.998946535872998
1810008B01Rik	0.0575236958116863	0.998946535872998
1810008I18Rik	-0.0316649979393908	0.998946535872998
1810009N02Rik	-0.124697682976732	0.998946535872998
1810010H24Rik	-0.238645698501047	0.998946535872998
1810010K12Rik	0.0561930689489447	0.998946535872998
1810012K16Rik	0.0385474635752212	0.998946535872998
1810013D15Rik	0.180945226937946	0.998946535872998
1810013L24Rik	-0.120222512278732	0.998946535872998
1810014B01Rik	0.135394203024743	0.998946535872998
1810015A16Rik	-0.111608336138393	0.998946535872998
1810018F18Rik	-0.185448143529753	0.998946535872998
1810019D21Rik	-0.0499683769476569	0.998946535872998
1810019N24Rik	0.0484368804248652	0.998946535872998
1810021B22Rik	-0.215963562987425	0.998946535872998
1810026B05Rik	0.0991786854795258	0.998946535872998
1810028F09Rik	-0.107040130847066	0.998946535872998
1810030O07Rik	-0.10557858276362	0.998946535872998
1810034E14Rik	0.00063450889144967	0.999785117023541
1810044D09Rik	0.0389691377971397	0.998946535872998
1810046K07Rik	-0.228611462728266	0.998946535872998
1810053B23Rik	0.439324726926792	0.998946535872998
1810055G02Rik	-0.013421443819178	0.998946535872998
1810058I24Rik	0.0484864408079488	0.998946535872998
1810058N15Rik	-0.101178858007872	0.998946535872998
1810059H22Rik	0.158469387465774	0.998946535872998
1810062G17Rik	-0.178923604238132	0.998946535872998
1810062O18Rik	-0.00898401037696406	0.998946535872998
1810064F22Rik	-0.157649166623017	0.998946535872998
1810065E05Rik	0.386665515446799	0.998946535872998
1810073G21Rik	0.263808689741651	0.998946535872998
1810073O08Rik	0.203266222744789	0.998946535872998
2010001A14Rik	-0.0598085559302497	0.998946535872998
2010001K21Rik	0.136844524638807	0.998946535872998
2010002M09Rik	-0.130994595964575	0.998946535872998
2010003K10Rik	0.0356257878296322	0.998946535872998
2010003K11Rik	-0.0717273647595116	0.998946535872998
2010004M13Rik	-0.0225823083832921	0.998946535872998
2010007E15Rik	0.0364903924208884	0.998946535872998
2010010I01Rik	-0.343484078562746	0.998946535872998
2010106E10Rik	-0.0495650440586992	0.998946535872998
2010109A12Rik	-0.31465535347042	0.998946535872998
2010109K09Rik	-0.10186158677825	0.998946535872998
2010204K13Rik	-0.0171076085756781	0.998946535872998
2010300C02Rik	-0.465408965224958	0.998946535872998
2010300F17Rik	0.071387034359975	0.998946535872998
2010308F09Rik	-0.0989981408003109	0.998946535872998
2010309G21Rik	-0.193116912911536	0.998946535872998
2010315B03Rik	-0.27927017229735	0.998946535872998
2010320M18Rik	0.0769246892880089	0.998946535872998
2010320O07Rik	-0.148078721464707	0.998946535872998
2200002D01Rik	0.175007290785135	0.998946535872998
2200002J24Rik	0.121545668150596	0.998946535872998
2210008F06Rik	0.131548127485273	0.998946535872998
2210010C04Rik	0.188134068510331	0.998946535872998
2210011K15Rik	0.0972200493279836	0.998946535872998
2210016F16Rik	0.114454087429367	0.998946535872998
2210016H18Rik	0.019306768998208	0.998946535872998
2210016L21Rik	0.112186329642528	0.998946535872998
2210019G11Rik	0.0946260287040142	0.998946535872998
2210039B01Rik	0.0412507086384295	0.998946535872998
2210402A03Rik	-0.00959101620562208	0.998946535872998
2210406H18Rik	-0.0844712034561628	0.998946535872998
2210406O10Rik	0.035928400964635	0.998946535872998
2210407C18Rik	0.457328145777059	0.998946535872998
2210408I21Rik	-0.176120166375575	0.998946535872998
2210409D07Rik	-0.0639243238884619	0.998946535872998
2210409E12Rik	-0.0883472139860082	0.998946535872998
2210409O19Rik	-0.0596949365280262	0.998946535872998
2210411G17Rik	0.183181874811717	0.998946535872998
2210416J07Rik	0.122410795603391	0.998946535872998
2300002M23Rik	-0.0546486485264399	0.998946535872998
2300004M11Rik	0.109982466359873	0.998946535872998
2300009A05Rik	-0.0175189989585434	0.998946535872998
2300010F08Rik	-0.0588306719363758	0.998946535872998
2310001H17Rik	-0.074363553999822	0.998946535872998
2310001K24Rik	-0.0259462753744444	0.998946535872998
2310002L09Rik	0.0510846661314037	0.998946535872998
2310005A03Rik	0.184494874624407	0.998946535872998
2310005E17Rik	0.205908734410858	0.998946535872998
2310007H11Rik	-0.0514323072350695	0.998946535872998
2310007J06Rik	0.0738550184818649	0.998946535872998
2310008B10Rik	0.00629934913872532	0.998946535872998
2310009A05Rik	0.179081130104404	0.998946535872998
2310009B15Rik	0.0236571148989171	0.998946535872998
2310010J17Rik	-0.0559889902983794	0.998946535872998
2310011J03Rik	0.105514359004593	0.998946535872998
2310015A10Rik	-0.0965306576880769	0.998946535872998
2310015D24Rik	-0.0968814454115154	0.998946535872998
2310015K22Rik	0.240173860920014	0.998946535872998
2310016D03Rik	-8.72943827170403e-05	0.999785117023541
2310016G11Rik	0.210791837892024	0.998946535872998
2310022A10Rik	-0.0588248770980657	0.998946535872998
2310022B05Rik	-0.00409198322537208	0.998946535872998
2310024H09Rik	-0.0189848350202753	0.998946535872998
2310026I22Rik	-0.139887725340687	0.998946535872998
2310029O18Rik	0.0374033277878576	0.998946535872998
2310030G06Rik	0.102420888899907	0.998946535872998
2310031A07Rik	-0.186511797271122	0.998946535872998
2310033P09Rik	-0.125354546956727	0.998946535872998
2310034C09Rik	0.0952337823376217	0.998946535872998
2310034G01Rik	0.214533520961055	0.998946535872998
2310034O05Rik	-0.185032951195785	0.998946535872998
2310035P21Rik	0.128341567630915	0.998946535872998
2310039F13Rik	-0.00729076289065667	0.998946535872998
2310039H08Rik	0.0847526813239199	0.998946535872998
2310040G07Rik	-0.454425764581112	0.998946535872998
2310040G24Rik	-0.224424169460008	0.998946535872998
2310043L19Rik	-0.1537892237371	0.998946535872998
2310045N14Rik	0.0425299772156871	0.998946535872998
2310046K23Rik	-0.10228703117991	0.998946535872998
2310047D07Rik	-0.0610634142611328	0.998946535872998
2310047K21Rik	0.0504983073517105	0.998946535872998
2310047N11Rik	0.300061379150539	0.998946535872998
2310050C09Rik	0.0897384815148365	0.998946535872998
2310050P20Rik	0.381416768633925	0.998946535872998
2310057B04Rik	-0.0424321332242439	0.998946535872998
2310057M21Rik	-0.10182373221538	0.998946535872998
2310057N15Rik	-0.248681253293269	0.998946535872998
2310058F05Rik	-0.154363081658085	0.998946535872998
2310058N22Rik	-0.104243598017693	0.998946535872998
2310061G22Rik	-0.000286591067777842	0.999785117023541
2310061I04Rik	0.0349626533167591	0.998946535872998
2310061N02Rik	-0.0770101058116541	0.998946535872998
2310065F04Rik	-0.145709581563318	0.998946535872998
2310066F23Rik	-0.121805995000836	0.998946535872998
2310067E19Rik	0.0374187570450024	0.998946535872998
2310067P03Rik	-0.116591701114946	0.998946535872998
2310068C19Rik	-0.0118156989848002	0.998946535872998
2310068G24Rik	-0.0571839766958018	0.998946535872998
2310068J16Rik	0.190864957879426	0.998946535872998
2310069B03Rik	0.0967774438905078	0.998946535872998
2310075K07Rik	0.0281479353886604	0.998946535872998
2310075M01Rik	0.0454739697998114	0.998946535872998
2310079F09Rik	-0.0485666048105218	0.998946535872998
2310079G19Rik	-0.0933693131284157	0.998946535872998
2410002F23Rik	-0.0252457611444505	0.998946535872998
2410004B18Rik	-0.178286057240081	0.998946535872998
2410004I01Rik	-0.021650345704372	0.998946535872998
2410004P03Rik	0.164391964904461	0.998946535872998
2410006F04Rik	0.120999739236194	0.998946535872998
2410006H16Rik	0.0518093905697743	0.998946535872998
2410012E07Rik	-0.224065060606751	0.998946535872998
2410017I17Rik	-0.0191484661863024	0.998946535872998
2410018L13Rik	-0.0698685885319286	0.998946535872998
2410021H03Rik	-0.0069640981649961	0.998946535872998
2410022M11Rik	0.0682726713801713	0.998946535872998
2410024F20Rik	0.073529354855034	0.998946535872998
2410024N13Rik	0.122305359325455	0.998946535872998
2410049M19Rik	0.125617196310687	0.998946535872998
2410087M07Rik	0.0427581425422368	0.998946535872998
2410124H12Rik	-0.177415788519639	0.998946535872998
2410131K14Rik	0.18053055620514	0.998946535872998
2410137M14Rik	0.027916400634906	0.998946535872998
2500002B13Rik	0.0630739090946912	0.998946535872998
2500004C02Rik	0.00678666283549134	0.998946535872998
2510002D24Rik	0.0691468032932407	0.998946535872998
2510009E07Rik	-0.0242501269788349	0.998946535872998
2510017J16Rik	-0.0168250607360463	0.998946535872998
2510019K15Rik	0.101374223968452	0.998946535872998
2510022D24Rik	-0.075472524463077	0.998946535872998
2510039O18Rik	0.00301157872270785	0.998946535872998
2510042H12Rik	0.117647630317643	0.998946535872998
2600002B07Rik	0.0241448742766055	0.998946535872998
2600006K01Rik	0.167923020080369	0.998946535872998
2610001J05Rik	-0.0642667030766253	0.998946535872998
2610005L07Rik	0.189802583794094	0.998946535872998
2610007B07Rik	-0.0867927463073972	0.998946535872998
2610008E11Rik	0.215212083627374	0.998946535872998
2610008G14Rik	-0.00340734893063921	0.998946535872998
2610011E03Rik	0.0389699995245554	0.998946535872998
2610011I18Rik	0.105801486815632	0.998946535872998
2610012C04Rik	-0.0058762761266351	0.998946535872998
2610019N06Rik	-0.010494143125916	0.998946535872998
2610020C07Rik	0.0277245900826735	0.998946535872998
2610020P09Rik	0.266028124585397	0.998946535872998
2610021J01Rik	-0.140521000113149	0.998946535872998
2610027F03Rik	-0.0316543567205976	0.998946535872998
2610027H17Rik	-0.237647998746397	0.998946535872998
2610027K06Rik	-0.399065235339606	0.998946535872998
2610028D06Rik	0.291635748079196	0.998946535872998
2610028E06Rik	-0.0953915046312606	0.998946535872998
2610028H24Rik	-0.145220693753521	0.998946535872998
2610028L16Rik	-0.123427575728472	0.998946535872998
2610030P05Rik	0.150791108791292	0.998946535872998
2610034E01Rik	0.172597141033595	0.998946535872998
2610035D17Rik	0.0764625231164944	0.998946535872998
2610035F20Rik	-0.0979872106120467	0.998946535872998
2610037D02Rik	-0.029492819451443	0.998946535872998
2610044O15Rik8	-0.136695589890223	0.998946535872998
2610105M22Rik	-0.0588186001279185	0.998946535872998
