ID	Gene.expression.data.from.DMM.joints.2.weeks.after.surgeryvsGene.expression.data.from.sham.controls.2.weeks.after.surgery_logFC	Gene.expression.data.from.DMM.joints.2.weeks.after.surgeryvsGene.expression.data.from.sham.controls.2.weeks.after.surgery_padjFilter
1700042O10Rik	-0.217578513081473	NA
1700045I11Rik	-0.0761222950321825	NA
1700047M11Rik	-0.606207513409462	0.0115746827868348
1700048F04Rik	0.079456284247966	NA
1700048M11Rik	0.0516698668901503	NA
1700048O20Rik	0.195158229120787	NA
1700049J03Rik	0.0152015111245376	NA
1700051A21Rik	0.107983746845762	NA
1700052I22Rik	-0.0153768392687228	NA
1700052K11Rik	0.298915135572807	0.0711471131044293
1700052M09Rik	-0.123934304398715	0.456866241411499
1700052M18Rik	-0.124118126429876	NA
1700054K19Rik	-0.172373500983479	NA
1700054O19Rik	0.0612436002611796	0.758853762679945
1700056E22Rik	-0.27338170729628	NA
1700056N10Rik	-0.198473576396248	0.236334276473282
1700057D03Rik	0.0418065565797185	NA
1700057G04Rik	0.0278126045569822	NA
1700057H21Rik	0.129149192252994	NA
1700058M13Rik	0.112055189698973	NA
1700060J05Rik	-0.0493250894408761	NA
1700061E18Rik	0.190386968081504	NA
1700061F12Rik	-0.0650537836417659	NA
1700061I17Rik	0.0960738545185036	NA
1700063D05Rik	-0.136844018236256	NA
1700063H04Rik	-0.233626767358956	NA
1700063J08Rik	0.195880725570309	NA
1700063K16Rik	0.0836440819541551	NA
1700064N11Rik	-0.081001138874897	NA
1700065D16Rik	0.0739557366836796	NA
1700065I16Rik	0.200173614021534	NA
1700066B19Rik	-0.00683834558275809	0.980659370187753
1700066C05Rik	-0.111163191203732	NA
1700066D14Rik	-0.362549942895741	0.141113954288667
1700066J03Rik	-0.091357970945336	NA
1700066M21Rik	-0.31361474593468	0.182881906558084
1700067K01Rik	0.232021849370816	NA
1700067P10Rik	0.427875743625056	NA
1700069L16Rik	-0.0321756102643116	0.890247995403952
1700071A11Rik	-0.0101807712622266	0.967985783635909
1700071K01Rik	-0.135968017523977	NA
1700072H12Rik	-0.0406919326770598	NA
1700073E17Rik	0.17017226055286	NA
1700074P13Rik	-0.0377727155989214	NA
1700080G18Rik	-0.00800514692971266	0.974935418382891
1700080N15Rik	-0.00218142670446486	NA
1700080O16Rik	-0.0186220432623756	NA
1700081H04Rik	0.106983667260234	NA
1700082C02Rik	0.0369703400065795	NA
1700084C06Rik	-0.0759705051271791	NA
1700084F23Rik	-0.107878871237808	NA
1700084J12Rik	-0.0152932089524329	NA
1700084K02Rik	-0.0749599851965339	NA
1700085C21Rik	-0.0636567777148276	NA
1700085D22Rik	0.0529055388998279	0.887293376587888
1700086D15Rik	-0.314766252726277	NA
1700086L19Rik	-0.137567352352364	NA
1700086O06Rik	-0.154308902182635	0.408606608843386
1700086P04Rik	0.0323821804597797	NA
1700088E04Rik	0.179641615852796	0.500864832847162
1700092E16Rik	0.166127497485518	NA
1700092E19Rik	0.189292780831317	NA
1700093J21Rik	0.145123610110043	NA
1700093K21Rik	-0.0903626189864606	NA
1700094D03Rik	-0.223698846609114	0.353630328683739
1700094J05Rik	0.137377274708035	NA
1700095A13Rik	-0.0924869856549222	NA
1700095A21Rik	-0.113012073835166	NA
1700095J03Rik	0.223184910097	NA
1700096K18Rik	-0.470161566605938	NA
1700097M23Rik	-0.177844296277447	NA
1700097N02Rik	-0.950826685455656	0.00444032638682703
1700099I09Rik	-0.0584446160044383	NA
1700100I10Rik	0.155264175922066	NA
1700100M05Rik	-0.0672843536494376	0.690618814470113
1700101I19Rik	-0.0508909774129194	0.777803685304942
1700102J08Rik	0.0942950986607354	NA
1700102P08Rik	0.154774936964801	NA
1700104B16Rik	-0.0423461645121943	NA
1700105P06Rik	0.30444449272699	NA
1700106J12Rik	-0.00936878510162309	NA
1700108F19Rik	-0.0590270325758615	NA
1700109H08Rik	-0.279944182332541	NA
1700109K24Rik	-0.0933826535698845	NA
1700110I01Rik	0.0245475457773137	NA
1700110K17Rik	0.16203753719359	NA
1700111E14Rik	0.0948438195995456	NA
1700111N16Rik	0.0882740634275452	NA
1700113H08Rik	-0.0402002759332554	NA
1700113P08Rik	-0.186154367644332	NA
1700116B05Rik	0.0473497106555207	NA
1700120B22Rik	0.0437791102311493	NA
1700120C14Rik	0.000923084529421914	0.99680032228837
1700120E14Rik	-0.205470189669639	NA
1700120K04Rik	0.13721498936944	NA
1700121N20Rik	0.0433817385019619	NA
1700122O11Rik	0.356721510301965	NA
1700123K08Rik	0.00986959870204718	NA
1700123L14Rik	0.0718562437197763	NA
1700123M08Rik	0.0628585651389564	NA
1700123O12Rik	-0.021653854350193	NA
1700123O20Rik	-0.125265552946706	0.437570184959188
1700123O21Rik	0.206202242922842	NA
1700125H20Rik	-0.140190115956784	NA
1700128E19Rik	-0.17398918041573	0.370642239769738
1700128F08Rik	-0.0904615555324177	0.781800804212777
1700129C05Rik	-0.068637249926133	NA
1700129O19Rik	0.0189529110389408	0.957173599152173
1810006J02Rik	-0.0262764883079756	NA
1810007D17Rik	-0.0514816343490301	NA
1810008B01Rik	-0.170562729324319	NA
1810008I18Rik	-0.0236701977736589	NA
1810009N02Rik	-0.0598092338452902	0.750139282834127
1810010H24Rik	-0.176099510994484	NA
1810010K12Rik	-0.103272287651645	NA
1810012K16Rik	-0.183447268930852	NA
1810013D15Rik	0.225988862156693	NA
1810013L24Rik	-0.0244768977044822	0.924238462300549
1810014B01Rik	-0.232814461082277	0.434062732465212
1810015A16Rik	0.0828329960638348	NA
1810018F18Rik	0.16679864360469	NA
1810019D21Rik	-0.207348574994783	NA
1810019N24Rik	0.384789434932044	NA
1810021B22Rik	-0.152912782577816	0.498397448019388
1810026B05Rik	-0.0999090364140898	0.527141501125933
1810028F09Rik	-0.277008387101038	NA
1810030O07Rik	-0.13490428986661	0.29235054644154
1810034E14Rik	1.68032025182896e-05	NA
1810044D09Rik	0.00996764710219633	0.962856228367049
1810046K07Rik	0.0745530559006173	NA
1810053B23Rik	0.0834121773003833	NA
1810055G02Rik	0.165348610564743	0.290629868944502
1810058I24Rik	0.0634965419380613	0.702250656220637
1810058N15Rik	-0.0473824861856107	0.879845876177301
1810059H22Rik	0.0497445617414956	0.846635756595748
1810062G17Rik	0.0994410543852897	0.618556381040043
1810062O18Rik	0.164246466197008	0.340413589672618
1810064F22Rik	0.00521523940387336	0.983601214647664
1810065E05Rik	0.103233832149671	NA
1810073G21Rik	-0.00420899458378621	0.986640347023507
1810073O08Rik	0.0378519773157198	NA
2010001A14Rik	-0.0935931971845649	NA
2010001K21Rik	0.113888497746228	NA
2010002M09Rik	0.329363814508878	NA
2010003K10Rik	0.227282326030219	NA
2010003K11Rik	0.0945563259996254	NA
2010004M13Rik	-0.233093035202039	0.378995271657908
2010007E15Rik	0.00255112296577131	NA
2010010I01Rik	-0.172262315270015	NA
2010106E10Rik	0.00828151239214536	NA
2010109A12Rik	-0.039902416389066	NA
2010109K09Rik	-0.481341629586094	0.0712734388673332
2010204K13Rik	0.0212677700771433	0.95646699472447
2010300C02Rik	-0.772537060912129	NA
2010300F17Rik	0.134814097911882	NA
2010308F09Rik	-0.0805803636501379	NA
2010309G21Rik	-0.324547476825055	0.505882010530365
2010315B03Rik	0.129480223351839	0.411352712805623
2010320M18Rik	-0.087437641245856	0.765250395963413
2010320O07Rik	-0.323232316058345	NA
2200002D01Rik	0.207901648123979	0.447236395706422
2200002J24Rik	-0.0104116219053818	NA
2210008F06Rik	0.00635550369444626	NA
2210010C04Rik	0.0606824569814455	NA
2210011K15Rik	0.0369713136351741	NA
2210016F16Rik	-0.0960991597255969	0.621442495986614
2210016H18Rik	-0.038836194540623	NA
2210016L21Rik	-0.0221476758722137	0.900989770625198
2210019G11Rik	0.0160086541394104	0.943954821329071
2210039B01Rik	0.158269062515691	NA
2210402A03Rik	0.015799568453593	0.960683510187477
2210406H18Rik	-0.600205669698974	0.0358351131614567
2210406O10Rik	-0.0701218458578694	NA
2210407C18Rik	-0.15324133512934	0.867890757101801
2210408I21Rik	0.245341164285016	NA
2210409D07Rik	0.120021388477657	NA
2210409E12Rik	0.198374208688176	NA
2210409O19Rik	0.0406116068850562	NA
2210411G17Rik	0.116824386080176	NA
2210416J07Rik	0.258140846999857	NA
2300002M23Rik	-0.202134650352173	NA
2300004M11Rik	0.183814649106848	0.223338841791066
2300009A05Rik	-0.035287418859876	NA
2300010F08Rik	0.0454763144214949	NA
2310001H17Rik	-0.370766380738263	0.133488536547667
2310001K24Rik	-0.0247318184143062	0.923949139431696
2310002L09Rik	-0.157351018705739	0.739302126688154
2310005A03Rik	0.0616209665218266	NA
2310005E17Rik	-0.02304977139437	NA
2310007H11Rik	0.141667573723439	NA
2310007J06Rik	0.0494046055878465	0.794877422790598
2310008B10Rik	0.0405998749526253	0.851224349186103
2310009A05Rik	-0.236892935624695	0.086811834985381
2310009B15Rik	0.178085874805608	0.313641446495104
2310010J17Rik	-0.0762781724665409	0.723474396726122
2310011J03Rik	-0.0649551483083197	0.748404618564369
2310015A10Rik	0.147113600154724	0.516529323264177
2310015D24Rik	-0.25766140435551	NA
2310015K22Rik	0.336480842310332	NA
2310016D03Rik	-0.0147590050930289	NA
2310016G11Rik	-0.0915304766529674	NA
2310022A10Rik	0.00543324326620009	0.980659370187753
2310022B05Rik	0.112414615628733	0.52471946209352
2310024H09Rik	-0.122587492260529	NA
2310026I22Rik	-0.224782356676053	NA
2310029O18Rik	-0.0528043814067152	0.819564912431747
2310030G06Rik	-0.0827663839707622	NA
2310031A07Rik	0.0790046385196543	NA
2310033P09Rik	0.124487301637498	0.431262770008101
2310034C09Rik	0.000816910553124384	NA
2310034G01Rik	-0.0320026001443834	0.938263372310387
2310034O05Rik	0.0213648136506723	NA
2310035P21Rik	0.0273766619507612	0.960613805730421
2310039F13Rik	0.20259866214618	0.307690697490103
2310039H08Rik	-0.0592091103998644	0.743985504070319
2310040G07Rik	0.0221062188019472	NA
2310040G24Rik	-0.0776569887373011	NA
2310043L19Rik	-0.154833050136185	NA
2310045N14Rik	0.0582954571645358	NA
2310046K23Rik	0.0171746985961772	NA
2310047D07Rik	-0.322964111885548	0.31071486657809
2310047K21Rik	0.0364527342944161	NA
2310047N11Rik	0.219829133462353	NA
2310050C09Rik	0.0662506956149267	NA
2310050P20Rik	-0.131545189946973	0.628831247973944
2310057B04Rik	0.334997734357724	NA
2310057M21Rik	0.0355025353701919	NA
2310057N15Rik	-0.0304524831217652	NA
2310058F05Rik	-0.205268390971209	NA
2310058N22Rik	0.0903861949077287	0.646764187236387
2310061G22Rik	0.324503990285978	NA
2310061I04Rik	-0.285987192671723	0.0496789115688341
2310061N02Rik	-0.0270652526644239	0.94328773342244
2310065F04Rik	-0.206790209143478	NA
2310066F23Rik	-0.0435179612212124	0.847496270827439
2310067E19Rik	0.141889651603236	0.577210710853117
2310067P03Rik	-0.0537110749819112	NA
2310068C19Rik	0.103836357279707	0.649697817555261
2310068G24Rik	-0.24126412275628	0.142224281124355
2310068J16Rik	0.0276083550568336	NA
2310069B03Rik	-0.0908215405202224	0.601198987176108
2310075K07Rik	0.233590160271805	NA
2310075M01Rik	-0.0139663585148	NA
2310079F09Rik	-0.064391783933158	0.800833212533858
2310079G19Rik	0.0502572541718154	NA
2410002F23Rik	0.0760885303227248	0.669390104190229
2410004B18Rik	-0.116751592540352	0.421830183123278
2410004I01Rik	-0.0203218785064987	NA
2410004P03Rik	0.176001548496128	NA
2410006F04Rik	0.0218330138245308	NA
2410006H16Rik	-0.121083945906573	0.395820074965308
2410012E07Rik	-0.110200645907132	NA
2410017I17Rik	-0.0842297295513941	0.748054914187739
2410018L13Rik	-0.0290650267505246	NA
2410021H03Rik	-0.244701474955854	NA
2410022M11Rik	-0.102483242753589	0.624615872682071
2410024F20Rik	-0.068021833599702	NA
2410024N13Rik	-0.0478420600500598	NA
2410049M19Rik	-0.00852516866228292	NA
2410087M07Rik	-0.0764392230058037	NA
2410124H12Rik	0.0444840120408623	NA
2410131K14Rik	0.114628104136122	NA
2410137M14Rik	0.160615651071946	0.569911518662711
2500002B13Rik	-0.193655963857161	0.23578344531184
2500004C02Rik	-0.0518449405642292	NA
2510002D24Rik	-0.227602124538596	0.240190622165191
2510009E07Rik	0.246741048987511	0.246779712259738
2510017J16Rik	-0.0659633122716619	0.793704127885591
2510019K15Rik	0.0566220487756732	0.737722030291566
2510022D24Rik	-0.173708889672537	0.321697516970662
2510039O18Rik	-0.047177323055335	0.790129025906915
2510042H12Rik	-0.271508642856414	NA
2600002B07Rik	0.228003986051405	0.264244736582658
2600006K01Rik	-0.108603168235178	0.606640482901207
2610001J05Rik	0.0206354395827431	0.914494242684249
2610005L07Rik	-0.00792569488481831	0.97478516417172
2610007B07Rik	-0.323459650636372	0.199291509207566
2610008E11Rik	0.0907156996005485	0.770360690150156
2610008G14Rik	-0.0103886939222821	NA
2610011E03Rik	0.0339022904670028	NA
2610011I18Rik	-0.0574458827653928	NA
2610012C04Rik	0.0617701164452695	NA
2610019N06Rik	-0.183009806564632	0.403304208092483
2610020C07Rik	-0.175253497174767	0.210081545393011
2610020P09Rik	0.442006517512247	NA
2610021J01Rik	-0.0105410416793532	NA
2610027F03Rik	0.177228225313094	NA
2610027H17Rik	0.0272619513236174	0.9174943044921
2610027K06Rik	-0.245602928913026	0.431262770008101
2610028D06Rik	-0.120235091258791	NA
2610028E06Rik	-0.11918093011922	NA
2610028H24Rik	0.185572112896057	NA
2610028L16Rik	0.164488074031593	0.547221359540116
2610030P05Rik	-0.0527218304030121	0.790118813003181
2610034E01Rik	0.154159896746498	NA
2610035D17Rik	0.0702980288619726	NA
2610035F20Rik	-0.11097084302536	NA
2610037D02Rik	-0.0298376598573826	NA
2610044O15Rik8	0.123818329028831	0.564213920418994
2610105M22Rik	0.0528947540572631	NA
2610201A13Rik	-0.101535080716459	NA
2610202C22Rik	-0.0794097214751464	0.655584374690794
2610203C22Rik	0.135978695747478	NA
2610206C17Rik	-0.0639898434506669	NA
2610300M13Rik	-0.227768595796646	NA
2610301B20Rik	0.15997596871821	NA
2610301H18Rik	0.114282836229004	NA
2610303G11Rik	-0.139701216525126	NA
2610305J24Rik	0.737205154077166	0.0917142408667744
2610306M01Rik	0.168923132039072	0.504744401239843
2610307P16Rik	-0.203467092695142	NA
2610312I10Rik	-0.157695324785191	NA
2610316D01Rik	-0.0677695576396822	0.747851767797809
2610317O13Rik	-0.00658999550303863	NA
2610318N02Rik	-0.493986558470728	0.0259697068105249
2610319H10Rik	0.00662612823776954	0.976989459298789
2610507B11Rik	-0.0606975128256604	0.737722030291566
2610507I01Rik	-0.39570327809855	0.0544333830893269
2610524H06Rik	0.303139889668739	0.117568752358687
2610528A11Rik	0.327728043036188	NA
2610528J11Rik	-0.269929555441082	NA
2700005E23Rik	0.154683801566426	NA
2700008E08Rik	-0.156583048247255	NA
2700012I20Rik	-0.41438463930693	NA
2700029L08Rik	-0.0147049443799174	0.962415959345569
2700038G22Rik	-0.0947881556321519	0.556072109960338
2700046A07Rik	-0.0383613322408927	NA
2700046G09Rik	0.00407189065458624	0.990188972536577
2700049A03Rik	-0.0567518671079146	0.743143476947495
2700057C20Rik	0.00396924744996863	NA
2700062C07Rik	-0.0644935147778032	0.75524952487381
2700068H02Rik	-0.02752412939628	NA
2700078F05Rik	0.0604036022170744	NA
2700079J08Rik	-0.100780006431135	0.789077784095774
2700080J24Rik	0.094442114991951	NA
2700081O15Rik	0.364801306563673	0.0671324883124142
2700089I24Rik	0.0590384145143608	NA
2700097O09Rik	-0.0420522523770064	0.797352690090602
2700099C18Rik	-0.126362520619582	0.581378651098003
2810001A02Rik	-0.0983309901546079	0.544114731776846
2810001G20Rik	-0.166779739245886	0.436210868534598
2810002D19Rik	0.0766266304766168	0.70156809694829
2810004I08Rik	0.0472213567023889	NA
2810004N23Rik	-0.0996773674827143	0.483538649531804
2810006K23Rik	0.136289612289131	NA
2810013P06Rik	0.132231174067817	0.403304208092483
2810019C22Rik	0.0554675726391345	NA
2810021J22Rik	-0.117459759217114	0.652698842327497
2810025M15Rik	0.0480273501387884	0.848572961533735
2810029C07Rik	-0.016036491290464	NA
2810030D12Rik	0.0280394993425563	NA
2810032G03Rik	-0.0284245610398104	NA
2810037O22Rik	-0.0644701754058579	0.843430068361982
2810038L03Rik	0.120534363624961	0.702250656220637
2810039B14Rik	0.0591018777519858	NA
2810040C05Rik	-0.00671114224162483	NA
2810043O03Rik	-0.0460125348791305	0.841386899819964
2810047C21Rik1	0.297190008338621	NA
2810047J09Rik	-0.0171502396460066	NA
2810049E08Rik	0.0398480057017014	NA
2810403D21Rik	0.133169659188009	NA
2810403G07Rik	0.0812513269924784	NA
2810404F17Rik	-0.0387500410151076	NA
2810404I24Rik	-0.0314423409432676	0.907445196900837
2810404M03Rik	0.103455769648417	NA
2810405F17Rik	-0.150559181498594	0.498342749041696
2810408A11Rik	0.167763711421826	NA
2810408B13Rik	0.131829113957282	0.457448049757759
2810408I11Rik	-0.346684611822607	0.117742173614017
2810410L24Rik	0.158751280671354	0.431863100680412
2810410P21Rik	-0.0665274457750931	NA
2810416A17Rik	0.0338670847511029	NA
2810427A07Rik	-0.106708231416146	0.551771415161311
2810428J06Rik	0.0996042030423068	0.795877920679825
2810429I04Rik	-0.1203923988013	NA
2810430I11Rik	-0.0485915937044936	NA
