gene_name	Injured_STR_ort_1_week_post_injuryvsUninjured_STR_ort_1_week_post_injury_log2FoldChange	Injured_STR_ort_1_week_post_injuryvsUninjured_STR_ort_1_week_post_injury_padj
Scrib	-0.179710282482928	0.590284027658605
Tsta3	0.0222604524369035	0.966905349145709
Pycrl	-0.145349769746514	0.513461145266788
Naprt	0.00391351694772091	1
Gsdmd	-0.259420177463107	0.318796182784303
Ly6h	-0.611680978275475	0.472270373257855
Gpihbp1	0.187298458993063	0.611818532512644
Rhpn1	-0.130682382292671	0.919309989916425
Ly6g	-0.684852380436509	0.000347483423191724
Ly6f	-1.09888217743342	0.0353854089140176
Ly6c2	-0.514968758647692	0.0189164016858527
Ly6i	-0.702163060649244	0.0268613327089808
Ly6e	-0.0958973181046015	0.772549689257236
Cyp11b2	0	NA
Gm9747	0.013586032999672	1
Lynx1	-0.288225836805485	0.345636640137711
Lypd2	-0.414721346259644	NA
Slurp1	-1.24452840953124	0.0558229244354011
Psca	0	NA
Zbtb11	-0.0958794401186037	0.598759473540613
Arc	-0.273123993322714	0.715179551890859
Mroh4	0	NA
Cep97	-0.08079609672261	0.857563752820826
Ptk2	0.499152554178151	0.0218812606069216
Mapk12	-0.128425836241775	0.809582996537731
Miox	-0.276316859139796	NA
Lmf2	0.394773519310752	0.147607238348791
Tymp	-0.366955992646239	0.704600486184103
Chkb	0.170867133643663	0.344506728547088
Mapk8ip2	-0.0503329441540854	0.996562618881527
Arsa	0.38971495309305	0.0817581329416406
Rabl2	0.566901240244161	0.0088013148787794
Acr	0.511195947752428	0.614533125977563
Shank3	0.495187341887514	0.0612513253714881
Kif21a	0.40718213172391	0.0803968916475544
Yaf2	-0.0958961581842018	0.630747034724919
Zcrb1	0.00800230368534655	0.968449888483134
Alcam	-0.308849284583226	0.0621086081697121
Cblb	0.18414575383299	0.258728595630581
Bbx	0.0880807084338895	0.802807292500921
Retnlb	-0.31684952924444	NA
Retnlg	-0.539917514252383	0.000661344558356705
Morc1	0.958053447894695	0.321844367486222
Nectin3	0.640132100991196	0.0101918371654609
Cd96	-0.45244994795612	0.286029760535663
Tagln3	0.823059976094879	0.253979985653724
Gcsam	-0.388857397303671	0.19048761925572
Cd200	0.259802122988185	0.404872345449926
Atg3	-0.0343858585593173	0.829880371577056
Slc35a5	-0.189806273132763	0.536686212313401
Ccdc80	0.528284574643622	0.0825519326294506
Cd200r1	-0.0857353408302675	0.774574901988801
Gtpbp8	0.1313177082369	0.635526100008225
Mzt2	0.0996373433979415	0.80875877179117
Prkdc	-0.021004520426064	0.94567955997279
Mcm4	-0.264612539014055	0.291380459285852
Ube2v2	-0.0150545872589035	0.94456168840273
Snai2	0.104042415808774	0.704698671563018
Fopnl	-0.214756273416921	0.225043787444321
Nde1	0.0141110892411915	0.963909008808724
Mpv17l	-0.0600101802079571	0.909183507132495
Pdxdc1	0.471927465052604	0.00356641885718093
Ntan1	0.287650473510696	0.0258827372716297
Rrn3	0.0549674559612913	0.774172380984353
Pla2g10	-0.878921273034804	0.247720008520677
Bfar	0.264839233436723	0.0364777033823574
Parn	0.0843058307369853	0.673416559113606
B3gnt5	-0.439670553444981	0.113751041015148
Boc	0.0557335980969033	0.919436995583635
Sidt1	-0.599653564343566	0.551259178737929
Naa50	-0.000376032611430328	1
Ccdc191	-0.192955371491562	0.695555199700586
Hira	-0.105536536401172	0.721407338708041
Qtrt2	0.295652922089116	0.4114994782706
Drd3	0	NA
Mrpl40	-0.15070658991973	0.352626730257822
Gbe1	-0.434113622948257	0.0289872496553088
Zbtb20	-0.231652824354893	0.402613077692271
Usp7	-0.146014651115006	0.272949084712838
Pmm2	0.195060052536228	0.22408197160444
Tmem114	0.00714192251662957	NA
Dgcr8	-0.00186215771262113	1
Trmt2a	-0.133378006088902	0.527375161338348
Arl6	0.434695170630369	0.0866992313931474
Crybg3	-0.241164610625904	0.341387187811921
Riox2	0.201400917028085	0.125389508773157
Gsc2	NA	NA
Cpox	-0.395462188465879	0.0607826163350806
Cldnd1	0.226917094211894	0.150758241378803
St3gal6	-0.518263785328857	0.00997322417859599
Cmss1	-0.0535754921115521	0.927172635647646
Tbc1d23	-0.0596330613063233	0.839798490342453
Klhl22	0.276486836918517	0.0829995192248355
Nit2	0.103624690920077	0.768809220253772
Tomm70a	0.113897429775943	0.27938935811398
Tmem30c	0.182897474459316	0.839516301164202
Tmem45a	1.2749031698454	0.00123579253307707
Adgrg7	-0.276782177423701	0.621849868008629
Slc7a4	0.146874097627206	0.880062747971984
Tfg	0.265148534970607	0.193925178720775
P2rx6	-0.322741154563186	0.351274149037536
Lrrc74b	-0.33545398092415	0.676984406329832
Thap7	0.0041242625621113	1
Lztr1	0.515111023560156	6.35853884404521e-05
Ncam2	-0.2215726185099	0.826704619843947
Aifm3	0.528881174481856	0.499145822372191
Snap29	-0.1127535148664	0.319137390096575
Serpind1	-0.147328018205284	0.864390071606
Ccdc116	0.0356189242061406	0.949856551357389
Sdf2l1	-0.376524935474762	0.0183004010962297
Dlg1	-0.089775902958845	0.622699520991
Ppil2	0.00097773730200093	1
Senp5	0.373293470164607	1.44949554182701e-05
Ypel1	-0.492275134253177	0.271203533346293
Ncbp2	0.445822539700812	0.000478140656980783
Top3b	0.119339404223782	0.67296121648203
Meltf	-0.62831263900822	0.0264228160633364
Pak2	-0.0153636961093485	0.938397315543875
Spag6l	-0.799074046786659	NA
Wdr53	0.0160289918291153	0.970693487571324
Fgd4	-0.244634340437876	0.0254855527916423
Dnm1l	0.0245972046761878	0.869617405810419
Igsf11	-0.16300775470082	0.8009205002618
Tnk2	0.0452674032386431	0.934622525064868
Yars2	-0.116261631662936	0.82890290336598
B4galt4	0.268998300717975	0.179502759822548
Tfrc	-0.452150227013657	0.0334214204058773
4930435E12Rik	NA	NA
Arhgap31	0.287353963677001	0.00895528709543461
Fyttd1	0.055227145388405	0.854463968071198
Lrch3	0.182431702567504	0.109705177067814
Lmln	-0.208653120074301	0.784007028007035
Popdc2	-0.974555386065936	0.000285930964067293
Maats1	0.258725094327298	0.850785739518619
Osbpl11	0.132276864230778	0.311501535074523
Snx4	0.402004268948577	1.88122803848743e-05
Nr1i2	0.136694607528353	NA
Zfp148	0.164887828859006	0.186459428844696
Gsk3b	-0.196540444608427	0.155404206484278
Umps	-0.0296449044490306	0.887323838688541
Fstl1	1.40382652225413	3.16998163605535e-05
Itgb5	0.38776453080417	0.0520471600349472
Cyp2ab1	-0.197566084219649	0.815995320303161
Ndufb4	-0.330177211247225	0.137973016542146
Hgd	0.60279965380272	NA
Abcc5	-0.168227439394095	0.45113826221815
Muc13	-0.494832312283793	0.00768286433587824
Rabl3	0.265842688761513	0.177322789843537
Gtf2e1	0.274586338499498	0.042560779078446
Stxbp5l	-0.0217273702681277	NA
Hcls1	-0.420494518676126	0.000898505842901209
Ropn1	0	NA
Ccdc14	-0.439876836219399	0.0249298928095147
Mylk	0.0365870055327919	0.874869878201341
Iqcb1	0.27310537462229	0.448870070696499
Eaf2	-0.376353107354682	0.48525664586527
Adcy5	-0.105631446156491	0.748236222508558
Ap2m1	0.234259215292854	0.0785722950597973
Ece2	1.71227261480964	0.000193607720183007
Clcn2	-0.165549073031591	0.70313616047163
Pdia5	1.00749909535517	8.25947954517802e-06
Thpo	-0.00221345909693708	0.996620525395088
Dirc2	-0.135201446126371	0.59014632217223
Hspbap1	-0.0384997968281009	0.903399185383745
Ehhadh	0.051615677409157	0.88864482764485
Senp2	-0.191924186734649	0.0319916411717786
Tmem41a	-0.0207449190353976	0.954150312892246
Tmprss15	0	NA
Tra2b	0.0471296306962469	0.718936464977786
Chodl	0.395131546206274	0.260381944814088
Dgkg	-0.476816371812993	0.0219050495703125
Btg3	0.348948145922303	0.106387172900099
D16Ertd472e	-0.148161473381396	0.522843058885883
Cxadr	-0.509225274354496	0.271091843006159
Usp25	-0.174606493691053	0.272172594516795
Ahsg	-0.770525394747712	0.332384912302947
Fetub	-0.404001646882266	0.649868459971359
Kng1	-0.313407846193664	0.361530120669906
Samsn1	-0.452979237011429	0.00222339503878373
Hrg	0	NA
Adipoq	-0.194524375561504	0.525182995797358
Rfc4	-0.280436830510876	0.221275242341138
Robo1	0.948022161637083	0.000599920170448676
Eif4a2	0.0133937535997535	0.940005405433403
St6gal1	0.139369123444522	0.386394074463613
Prl2a1	0	NA
Masp1	1.40876649723612	0.000148307154261751
Mrpl39	-0.0383139918724247	0.883212525380987
Atp5j	-0.202390797206571	0.405002322185706
App	0.207777592338498	0.298376948129673
Adamts1	0.883662606679504	5.45106441579218e-05
Adamts5	-0.518232089180413	0.000121143202020325
Ets2	0.351026787320928	0.00646348102732646
Dyrk1a	-0.175750251450075	0.141530576726892
Dscr3	0.254163132167974	0.199300529432004
Slc15a2	-0.116096813711017	0.913136022159988
Ildr1	-0.158461448106217	0.907192386097318
Cd86	-0.338972981400755	0.338774635023256
Stfa2	0.122753262458874	0.87803854572671
Kpna1	-0.040399364213656	0.942275300999583
Parp9	-0.0584706877606125	0.89798342978743
Arl13b	0.0796440071880624	0.817147601506904
Pros1	0.584966722863718	0.000814060564334555
Psmg1	-0.0226706837088027	0.945469981169671
Brwd1	0.121664161200356	0.670844149500887
Krtap15	NA	NA
Grik1	0	NA
Fam3b	-0.0275943097261809	NA
Pigp	-0.0187915878826148	0.974534767382293
Ripply3	-0.632872000472209	0.159864057732294
Chaf1b	-0.139532998870721	0.600786932124847
Dopey2	-0.11632736832651	0.647767315636692
Cbr3	-0.195220977807526	0.604390467946936
Setd4	-0.0182151834891818	0.974755863652701
Clic6	-0.164284830749368	0.950180851082693
Rcan1	0.620880566205024	0.0093112656395749
Runx1	0.868303949549157	5.41878162335175e-08
Atp5o	-0.187277280596623	0.40690256054498
Itsn1	0.015964338875182	0.958363734405139
Donson	-0.324637127688921	0.189300193561191
Son	-0.0618691517257677	0.593401396215785
Gart	-0.145776876522082	0.445657370072574
Tmem50b	-0.207259552132217	0.0866122149134977
Ifngr2	-0.26201852141224	0.187340382106172
Ifnar1	0.325543631029699	0.138061224319986
Il10rb	0.0212703792081987	0.94456168840273
Ifnar2	-0.0791947776699373	0.556350805172284
Cfap298	-0.376951792148035	0.367514012650758
Synj1	-0.19846607610574	0.337547367716615
Paxbp1	0.0991703804950707	0.654778208566144
Mis18a	-0.28038773842023	0.285478416442041
Sod1	-0.0732528239816484	0.589704966828068
Scaf4	0.0282722046625	0.892345630505717
Krt75	0.239910904210611	0.826410862362474
Zfp641	-0.0718091448369898	0.908297850300157
Lalba	-0.506453888799634	NA
Kansl2	0.14451530980565	0.29835716339583
4930415O20Rik	0.0699812684362456	NA
Adcy6	0.142649273521401	0.528614279957494
Enah	0.450143212704929	0.0231300524703769
Wnt10b	-0.314889003399835	0.310797715612326
Wnt1	-0.277334096821802	0.789631495354313
Lmbr1l	-0.174921253562841	0.536346889257129
Dhh	-0.062882986018732	0.966905349145709
Tuba1b	-0.0965644495600458	0.487682871978064
Prpf40b	-0.00704714504830748	1
Fmnl3	0.603701678926758	0.000365354737527228
Nckap5l	0.7851238649955	0.14248242738118
Tmbim6	-0.199550406603334	0.0153319703110611
Faim2	0.729454808976139	0.249015496981483
Aqp2	2.15185285498809	0.00879549021847951
Racgap1	0.0432642700334287	0.865769279022966
Asic1	0.455808637980663	0.19048761925572
Smarcd1	0.323236902979746	0.320559297937558
Gpd1	-0.696435978532462	0.0249298928095147
Cox14	-0.0996545333074154	0.754676240239391
Cers5	0.258736707374557	0.111285786706897
Lima1	0.845122365290773	1.14682126442474e-06
Larp4	0.0997766378699766	0.497539520679871
Dip2b	-0.0249579460831073	0.93133345657675
Atf1	-0.0167117225705384	0.961042583190208
Slc11a2	0.120815250799337	0.658628035905541
Cela1	-0.290282496091016	0.408108590139526
Slc4a8	0.236670145363594	0.793132199825422
Scn8a	0.0742929292961195	0.987685929751629
Nr4a1	0.00201487364446588	1
Pcdhgc4	0.451336656175434	0.121093585227912
Krt7	0.302065240959279	0.65014814527105
Krt6b	0.151303041621266	NA
Krt18	1.98772112679544	0.000256263410070146
Csad	0.323503365152347	0.155595028405779
Soat2	-0.592530934839067	0.205000375990926
Igfbp6	-0.506135817204209	0.158090121051866
Amhr2	-0.949464006671215	0.0718467379037696
Prr13	-0.279180579326846	0.0520471600349472
Map3k12	0.289038834740037	0.348900490020516
Tarbp2	-0.127522384522264	0.754975298470433
Npff	0.207609743356592	0.740109974469985
Calcoco1	-0.0768810186626794	0.733030033237691
Fabp2	0.00706468769028249	NA
Sncg	-0.398221757047745	0.104582896869462
Rttn	0.000588429295287487	1
Cdkn1a	0.0679366510404976	0.844357872448568
Nus1	0.475897754981954	1.18255285335655e-05
Rgn	0	NA
Cep89	0.131761732097011	0.58206957428323
Slc10a2	-1.33298294610609	0.070098293533812
Mospd1	-0.173999841107064	0.401870631180103
Akirin1	-0.152444298890487	0.144633279876998
Cxcl13	-1.1590857870851	0.0803030575954657
Gtf2ird1	0.650262564420548	0.00370486550106039
H2-M10.2	0.0136982154031557	NA
Lrrc71	-0.722148422067076	0.305185489737413
Noct	-0.118108241018532	0.729284579203044
Abcc1	-0.0341345687118962	0.890960656743216
Ndufa5	-0.189064705093259	0.592353104175351
Fhl1	-0.1151279623022	0.847099202437365
Gm7257	NA	NA
Msrb2	-0.700645231590889	0.0205898865220378
Rfc2	-0.143669392314562	0.261351425230509
Denr	0.164798531484132	0.257922365314407
Prmt5	-0.253264422969224	0.35671665580152
Sympk	-0.0198184121828517	0.955418948712822
Gm853	0	NA
Sult1c2	NA	NA
Gzma	-0.697518718858313	0.0739243119544661
Reg2	-0.562240154797642	0.5116075261027
Nagpa	-0.162889828173697	0.529245728112132
Wrb	-0.498619963984201	0.162202057650104
Ivns1abp	-0.0102374007959523	0.965562912687425
Lrrc69	0.194004382712445	NA
Tmem52	-0.899564713820827	0.0232482127306341
Rpp14	-0.117812554966127	0.761652554154081
Psg29	0	NA
Ssxb2	0	NA
Slc38a1	-0.0134914431614241	0.968176460711288
Gps2	-0.114446863859181	0.43818165628545
Bsg	0.035109690680157	0.819535774411366
Cpn2	1.45552296936918	0.0820666456962131
Ceacam14	NA	NA
Vwa5a	0.0849801172870089	0.800416567964371
P3h3	0.909924785658489	5.81669057543791e-05
Grm2	0	NA
Il15ra	0.335157777577013	0.164022745634158
Lcn9	0	NA
Epb42	-0.597366145375142	0.0182126666143816
Serping1	-0.01318689902904	0.974257423267559
Serinc2	-0.432105552189805	0.228504050578359
Ccl25	-0.0828802283402421	0.833493618596023
Scg5	0.315275342036933	0.706808198814452
Kcnk5	-0.210360933702922	0.700299087744984
Guca2a	-0.000498917921974431	NA
Parp3	0.181015669983379	0.498419629405532
Cypt1	NA	NA
Slc26a6	0.471848186170174	0.247316096473599
Acy1	0.450447271612408	0.256086448192581
9530002B09Rik	NA	NA
Frs3	0.587259789765219	0.281855796496623
Gabrr2	-0.393241522015371	0.724383171022823
Creld2	0.160998451846301	0.43938565267609
Cd4	-0.263024028179016	0.431411287798587
Twf2	-0.437437816818633	0.00570836853287234
Bmp15	0.613803442635653	0.464392489501365
Zfp605	-0.284670635330478	0.21969192641064
Ube2j2	-0.0346762551842138	0.930680146145104
Sva	NA	NA
March5	-0.140747184893248	0.371377643730474
Ache	-0.679849751570698	0.000657043036333675
Dtwd1	0.0782441430758908	0.811107045464086
Gcm1	0.0138975135211123	NA
Wfdc1	-0.410682195738675	0.266395620728026
Mx2	0.255920217182984	0.679126435283459
Poc1a	-0.149497249079761	0.633211733160912
Trip6	0.38312817647867	0.0256964199651521
Clec4n	1.5582652225439	8.63247327994611e-05
4921501E09Rik	NA	NA
Agap3	0.111194587150196	0.59977300974604
Tmem176a	-0.129013569299686	0.481454185318718
Kcnk16	0.00648920630662393	NA
Dlx2	0.0526263812915686	NA
Slc17a9	-0.0807410734416794	0.820992952077936
Stk31	0	NA
Nfatc4	1.20204876249797	0.000373565691893055
Cela3b	-0.669318145102933	NA
Gnb3	-0.595721245461988	0.491049640154642
Esx1	0	NA
Pisd	0.0742537779859908	0.7124545071372
Tpi1	-0.367028292140081	0.259867241812254
Rab12	0.0251816934172396	0.929322702836937
Tulp2	-0.648609164860475	0.266154693437155
Celsr3	-0.33222071392143	0.628418847442013
Prph	1.0823516380419	0.0340099106338752
Pcbp4	0.0323581703755396	0.965346508915693
Cdca3	-0.221829191839122	0.238079832983822
C1qtnf12	0.086871930385807	0.821042928283718
Ccndbp1	-0.0824113312719642	0.609421207639046
Iqcf3	0	NA
Ogfod2	-0.0836950540369176	0.784200671427065
Mrps23	-0.116354474436487	0.698485001710683
Rhebl1	-0.241195022377231	0.517777011913491
Sfi1	-0.223059733620328	0.450927156605796
Hes7	0.335109604751349	0.475603784374158
Pigx	-0.0451871170914879	0.912477183343638
Pisd-ps2	0.117718729571431	0.808495147965325
Tiam2	0.117517716699621	0.594899089242357
Nox3	0	NA
Synj2	0.532085211016905	0.0336403247612016
Rsph3b	0.0785370346875056	0.640875339414832
Rps6ka2	-0.6620610275824	0.0136590660602484
Prkn	0.74630514438431	0.0347281026771167
Agpat4	0.349537420818093	0.0180294043078082
Slc22a3	-0.446765980475744	0.0831030757717122
Slc22a1	0.357018468564766	NA
Igf2r	0.673492511700565	0.000322312581427124
Acat2	0.0353601226766051	0.952778001822241
Lnpep	-0.103277152421545	0.292016923455711
Chd1	-0.113862181614044	0.605615031679116
Mpc1	-0.362857008481184	0.172177229844861
Pde10a	0.248914688118363	0.654426691549443
1700010I14Rik	-0.462475513213583	0.034004808874186
Zfp54	-0.0190769146809552	0.984321924562807
Phf10	0.0979862394254225	0.659328410077571
Thbs2	2.32886180623106	1.53744674790127e-11
Smoc2	1.14209159641571	1.97075718152437e-09
Zfp51	0.0365555177266506	0.926866030462818
Zscan10	0.44486683972007	NA
Mmp25	-0.51022870187587	0.000618229919702714
Hcfc1r1	0.0609474823265826	0.850785739518619
Tnfrsf12a	1.28815819116261	1.61938462464301e-05
Cldn6	0	NA
Pkmyt1	-0.516637171804325	0.0202636831249534
Paqr4	0.0703444687368458	0.832047475888204
Flywch2	-0.65440047008172	0.357035520908752
Slc25a27	-0.219635196352333	0.455204122622343
Pla2g7	-0.0694695210785384	0.668816277923211
Mep1a	0	NA
Tnfrsf21	-0.430210130834996	3.85964236960462e-05
Adgrf4	0.636186317579444	0.322694797045113
Cenpq	-0.149112096255826	0.310797715612326
Mut	0.0850451423989741	0.769923898796645
Tbc1d5	-0.000781510566221946	1
Rhag	-0.51033030347567	0.0303975330913917
Satb1	-0.41938348152862	0.00579011457247456
Crisp2	0.408266874242288	0.633866585750144
Efhb	1.37012895531291	0.052313057475765
Cdc5l	0.019615564084492	0.88840332995386
Spats1	0.024317285052725	0.955418948712822
Aars2	-0.202526043957915	0.590340153958868
Mrpl14	-0.0376978716864041	0.908213566708094
Sgo1	-0.209446888829053	0.480737447016496
Slc29a1	0.0717007313331959	0.760234528080534
Sult1c1	0	NA
Hsp90ab1	-0.0658521519623621	0.732045111995481
Slc5a7	1.16685186072445	0.327280626116419
Nfkbie	-0.0871372102164229	0.703152475025229
Tcte1	0.147464153085772	0.976266336468429
Vegfa	-0.0608528523662223	0.890999496899888
Gtpbp2	-0.203357325699422	0.300137947302456
Polh	-0.0388293152795582	0.854563593295975
Clic5	-1.43751583279365	1.26646061218528e-10
Enpp5	-0.235786840857333	0.079005180295628
Enpp4	-0.285589747093142	0.0550873889049674
Cyp39a1	-0.00689665621900469	0.9954457246785
Calcr	-0.736425034694597	0.0559854787968389
Fbxl17	0.0780318801127294	0.810077392453154
Rsph9	0.234611585972661	0.644559816802175
Mrps18a	0.0598216367996893	0.834582109744261
Crip3	-0.392876006841899	0.646704705525261
Rrp36	0.0103015510762054	0.991175247561243
Ptk7	0.820567002239917	0.000578842856105363
Cnpy3	0.106378691680156	0.611818532512644
Ubr2	-0.160299613202125	0.390524972609308
Prph2	0.0243370918757194	NA
Guca1b	0.0911251784271337	0.863735005127785
Taf8	-0.0313953828895529	0.963204119445693
Guca1a	0.646395201943589	0.305246068291748
Gm20517	0.634886343969658	0.317486665171071
Pgc	0.391371832692437	NA
Bysl	-0.27623522573679	0.115123047639195
Tfeb	-0.362062021412663	0.0620957940351555
Foxp4	0.567940979461727	0.00182886212224571
Trem2	0.128226422259429	0.887730217362057
Treml1	-0.61486391647873	0.00529705929794374
Nfya	-0.113814158625057	0.573773824524753
Tspo2	-0.532284513104585	0.0944450073311002
Kif6	0.759240308724226	0.447711629131728
Brd4	-0.0322978837791605	0.915792731562677
Stk38	-0.118383570784847	0.451305939324082
Ppil1	-0.0833730838383571	0.702059785264016
Cpne5	-0.0757008374421995	0.943602597175487
Pi16	-0.148433619038595	0.401138250870168
Mtch1	0.665439847505642	6.08256061050324e-08
Fgd2	-0.162468092796343	0.651856705868583
Pim1	-0.324861743045211	0.0941890304787599
Ccdc167	0.0644416589402298	0.878492697623452
Cmtr1	-0.434553513112725	0.000815042865733427
Glo1	-0.282511973252421	0.0305062106627379
Glp1r	0.226993584165806	NA
Tff2	0	NA
Tff3	NA	NA
Abcg1	-0.0733209214908519	0.7381653956163
Tff1	0	NA
Rsph1	0.0900571702699659	0.811957906941466
Tmprss3	-0.0674161375259408	0.942126299475121
Slc37a1	-0.52065202843397	0.129631412320883
Wdr4	0.121164133194398	0.815167213439152
Ndufv3	-0.0796946482705179	0.754330305602758
Cbs	0.404990588852047	0.583975605895472
Cryaa	0.573584857009086	NA
Sik1	-0.184068474476984	0.422685531010843
Arhgap28	0.700132396454907	0.0378087352114118
Epb41l3	1.34852483562055	1.7267271162585e-12
Akap8	0.0126612007506593	0.940177441925266
Myl12a	0.287565551012549	0.0121329084039652
Myom1	-0.560893124905671	0.0448653650989733
Wiz	0.0713114431847928	0.689030647700153
Lpin2	-0.289515154526652	0.138717675227412
Emilin2	-0.0264570327832051	0.945469981169671
Smchd1	-0.0963408807981841	0.627290477801607
Cyp4f13	0.0478891251195765	0.922382761279984
Ndc80	-0.282681213483997	0.108087318931003
Clip4	0.642934816897926	0.024860803460352
Lbh	-0.360091884397631	0.101514847982053
Galnt14	-1.06597975554959	0.123004796027663
Ehd3	-0.0329744556425832	0.885761719708967
Xdh	-0.264411958160071	0.107546671169831
Dpy30	-0.093947179559368	0.545106204389216
Spast	-0.0889935062229964	0.690885337126804
Slc30a6	0.488379183575841	0.0318198479102769
Prkd3	0.255513080135572	0.00201885545182899
Yipf4	0.0479492394992157	0.789691040730472
Birc6	0.0686029983334058	0.77628913638834
Crim1	0.00485039352388886	0.996562618881527
Vit	-0.826708078421766	1.17366881027835e-06
Strn	-0.0749015358483931	0.79730907494758
Ttc27	0.122903711284458	0.542661000433842
Eif2ak2	0.304089442862403	0.0954910443961007
Cebpz	-0.0245541644323609	0.948220163945523
Ndufaf7	0.0619844327943417	0.853130600183393
Pja2	0.0373121816680454	0.845038574467486
Qpct	0.202228249679906	0.613473083497051
Man2a1	0.718296275223202	0.000485378124427088
Cyp1b1	-0.281637431709532	0.0968141659583883
4930583I09Rik	0	NA
Vapa	0.0810825353321468	0.528409162132876
Hnrnpll	0.0304361995140354	0.885761719708967
Ralbp1	-0.0298423708323732	0.840855423138275
Srsf7	-0.0352679412687062	0.801601380489855
Twsg1	0.433353000256763	0.000267967666249117
Ndufv2	-0.204434795947384	0.453350098335531
Washc1	-0.148315735246908	0.602248397721513
Washc2	-0.255776369134785	0.0685299774145017
Themis3	-0.923426986281773	0.210822308214262
Lhcgr	-0.628155962477658	NA
Nrxn1	-0.00223637182419227	1
Cacna1h	0.477918427045927	0.525392959216916
Prss41	0.00534013061709176	0.88270915319173
Prss21	0	NA
Tedc2	0.0301549212109492	0.941521881216902
Lrpprc	-0.102624048708306	0.635306572535206
Atp6v0c	-0.207876025910696	0.155478525196457
Pdpk1	-0.142228544247643	0.196577427724735
Prss30	0.263806641108915	0.761232774157055
Sbpl	NA	NA
Prepl	0.0404203752860701	0.849395100986901
Sbp	NA	NA
Abca3	-0.240060440884874	0.0567512148789423
Slc3a1	-0.281271843681195	0.769056224159131
Eci1	-0.238697200329549	0.428732725338827
Six2	0.490860230810612	0.345666303935423
Srbd1	0.0551413981393892	0.812261462331492
Dnase1l2	0.0163219536522579	0.996562618881527
E4f1	-0.0507523793113264	0.866112131092401
Epas1	-0.0833014133108426	0.647571887164069
Mlst8	-0.159887334817736	0.293984531079082
Rhoq	0.415488585598781	0.00805580479520078
Pigf	0.0070226889668178	0.97851324295214
Cript	-0.0543192494222509	0.791761477160291
Mcfd2	0.39541582911143	0.000106713521197952
Msh2	-0.374198571242206	0.0846598490484972
Gtf2a1l	-0.117375393027904	NA
Meiob	-0.392717117457483	0.683027437904575
Hagh	-0.45718499087757	0.00733217155271755
Spsb3	-0.140720877129596	0.629483963032475
Mapk8ip3	0.00854653232513731	0.987685929751629
C3	-0.49371645989502	0.000735316144278092
Jpt2	0.327718661611156	0.174757750953207
Tmem204	-0.0590853552201621	0.851809561197516
Ift140	-0.424447274384874	0.10964611070014
Telo2	-0.0567151702140467	0.907200139956177
Prss28	-0.148911661069598	NA
St6gal2	-0.045617173145423	NA
Tpsab1	0.240331133440546	0.785411921033033
Pot1b	-0.192609173121844	0.527932535281353
Tekt4	0	NA
Sox8	0.446225051429444	0.438763570018911
Nme4	0.198227944336429	0.5549900612598
Tmem8	-0.329263559686047	0.0428883375669839
Mrpl28	0.0869360871449625	0.787713395619143
Axin1	0.0671352902120209	0.885537274442698
Pdia2	-0.468124815431445	0.41427598872089
Rgs11	0.668842820737331	0.133559581015617
Fam234a	0.1660409873888	0.701250595378548
Luc7l	0.0519453344652843	0.851536950344233
Dusp1	-0.311624737691446	0.347305555973501
Bnip1	0.119978341243123	0.586594331581246
Phf1	-0.394111817198002	0.000490668021541484
Cuta	-0.15664304127086	0.419986035919922
Plin3	-0.0496224999862877	0.789901441087743
Kdm4b	-0.0108080775333846	0.985752061212947
Rpl36-ps2	-0.0318224837906013	NA
Rfx2	-0.117676753924216	0.6627955055867
Acsbg2	0.40793522040971	NA
Uqcc2	0.111345772448305	0.603254509580665
1700061G19Rik	0.532420666464057	0.622774388937218
Ip6k3	0.0118064986052605	0.988753020384199
Grm8	0.0178586732432262	0.932719462414843
Mllt1	0.130205986070817	0.697929263769944
Nudt3	-0.0464419439686585	0.916084413264458
Spdef	0.0824930359110581	NA
Snrpc	-0.0198242108796582	0.963204119445693
Taf11	0.0211375660377337	0.933661584173186
Anks1	-0.1801979978365	0.298376948129673
Zfp523	0.532058179464119	0.00479471069812704
Fkbp5	-0.0297191107195186	0.93437664902586
Armc12	0.0363031294083169	0.958841448203016
Clpsl2	NA	NA
Clps	NA	NA
Pdzph1	0.175420771820605	NA
Nudt12	-0.083060987948949	0.895185685958716
Cul2	0.196344686982951	0.358212470855654
Bambi	-0.355190661591537	0.128827180059724
Lyzl1	0	NA
Mtpap	0.0864165789661699	0.517060732460528
Map3k8	0.114905360224737	0.745633210965992
Svil	0.0286620957693242	0.909946290961428
Zeb1	0.501652776131562	0.00137940139484869
Epc1	-0.0392124721667883	0.832613347258773
Sos1	-0.0232589671607375	0.904016078258657
Map4k3	0.305910737293418	0.00547712597510517
Tmem178	-0.554155433574006	0.255247318921728
Thumpd2	-0.0743617939272788	0.850278352405244
Pkdcc	0.132063096383839	0.765393053364017
Cox7a2l	-0.140660624325489	0.0778938316682518
Thada	0.091225446462776	0.628304875645863
Dync2li1	0.490201614397811	0.0505418428148729
Abcg8	0.363292198032123	NA
Adcyap1	NA	NA
Polr2d	0.116045155477792	0.396147926629053
Slc25a46	0.201344922335604	0.0665379233824657
Sap130	0.0349808431608901	0.852219923755626
Syt4	-0.232736728772495	NA
Adad2	-0.62718804113719	NA
Celf4	0.465121421053837	0.17657082941348
Tpgs2	0.468607655225965	0.000158293120454699
