ID	monosodium.iodoacetate..MIA..2vsnaive.0_logFC	monosodium.iodoacetate..MIA..2vsnaive.0_padjFilter
Abl2	0.0277697520200846	0.92455592064055
Ablim2	-0.129063553948683	0.596510996398182
Ablim3	-0.938410041493673	0.000604065868687836
Abo	0.0263609876686948	0.921760967922645
Abo3	0.158167582005625	0.452944440921165
Abr	0.154813100471738	0.461932903672291
Abra	0.717682009992925	0.0386839025180045
Abracl	0.506435821819863	0.00913245368242858
Abraxas1	0.082039390286841	0.628648174231364
Abraxas2	0.421113308816146	0.0120298413303132
Abt1	0.0296937895237788	0.901885325821448
Abtb1	-0.178627289356439	0.506819196335312
Abtb2	-0.822064858234453	3.14581139585745e-05
Ac1576	-0.286605312661454	NA
Acaa1a	0.0677682744181336	0.797647659484904
Acaa2	0.345763622121906	0.361852245228892
Acaca	-0.141038301841879	0.319414785132648
Acacb	-0.080190222535478	0.626210116472621
Acad10	0.121905239171199	0.533909372326463
Acad11	-0.253786371614587	0.153699827067587
Acad8	-0.217825880613875	0.114771807011695
Acad9	0.358770311149057	0.02510373306934
Acadl	0.317789233661841	0.0796545650856078
Acadm	0.112069480705927	0.677492481220304
Acads	0.298823040433795	0.0562742676495806
Acadvl	0.193718929752279	0.272431264389302
Acan	-1.49004141558452	0.0618901638463345
Acap1	0.021462611522578	0.91283020444781
Acap2	0.207419238706819	0.195560357838193
Acap3	-0.0522551806050657	0.781839841579604
Acat1	0.224959856551051	0.109982515145039
Acat2	0.475690676967725	0.0127634179314981
Acat2l1	0.173248871664881	0.588556109874444
Acbd3	-0.0307426791080392	0.834952453349628
Acbd4	-0.379711101860756	0.0336034743871702
Acbd6	-0.0946823853069336	0.58651850604512
Acbd7	-0.0173173689529129	0.948934779408711
Accs	-0.182337899477606	0.360196690592912
Accsl	-0.218034264976311	0.309220129525397
Acd	-0.0136727165565809	0.95360482288932
Ace2	-0.281007266802117	0.224979544907594
Ace3	-0.156057697240969	0.191315784655745
Acer1	-0.0103518694502673	0.957761745822271
Acer2	-1.05172934706974	0.00734445087660521
Acer3	0.385603240231292	0.0557362430556112
Ache	0.140035086056852	0.641751541150208
Acin1	-0.163545413984286	0.253869203362006
Ackr1	0.444186084986754	0.0628351236941629
Ackr2	-1.2247064482636	0.000224718825330021
Ackr3	-1.58687408745165	1.00761940591256e-05
Ackr4	-1.64351764113247	0.000192109841042476
Acly	-0.0820583260042884	0.596261337068804
Acmsd	0.169043942967399	0.37874268368534
Acnat1	-0.76477089344033	NA
Acnat2	-0.152773234198844	NA
Aco1	0.275597387814839	0.148175207076854
Aco2	0.26649739823695	0.0471934684394638
Acod1	-0.242680045947449	0.39088373061035
Acot1	0.00524721886826152	NA
Acot11	0.092179052796264	0.56107953515692
Acot12	0.31759585887448	0.239102705265306
Acot13	0.671696802026597	0.041920910748482
Acot2	-0.268144546071089	0.141605156927434
Acot3	-0.736186250218859	0.000634447566085977
Acot4	-0.0438303498502934	0.753425140573082
Acot5	-0.171906910277271	0.323934075614808
Acot6	-0.195901497751595	0.449555230329354
Acot7	0.503608593149361	0.00870466473889777
Acot8	0.0305288887651569	0.886323598637647
Acot9	0.0232475519562589	0.896848706048512
Acox1	-0.136845570036396	0.525180933935317
Acox2	0.119280229682208	0.602082559965679
Acox3	0.298550080578424	0.0240457932237134
Acoxl	0.0266901870980432	0.872464867442573
Acp2	0.538824137854736	0.0023053565287561
Acp4	0.242516246517215	0.194540010826865
Acp5	-0.0877702970942256	0.87667204444072
Acp6	0.245550959980518	0.259157354628414
Acpp	0.977054944312674	0.00179221921269692
Acr	0.0633410942942563	0.816589255773547
Acrbp	-0.520742845812585	0.0125291962474346
Acrv1	0.0206382187110759	NA
Acsbg1	0.0342066448211238	0.883310676957519
Acsbg2	-0.223787371895755	0.296748618228563
Acsf2	0.544825034276634	0.0202098893792736
Acsf3	0.398386933182366	0.0169181064403091
Acsl1	-0.289393348859035	0.395310049161416
Acsl3	0.341686258772636	0.17514576949567
Acsl4	0.713998966369218	0.00109133469247744
Acsl5	0.304522743164556	0.0284871129198192
Acsl6	0.0870568708633801	0.829393771685359
Acsm1	-0.289571740806433	0.0856642254814663
Acsm2	0.313570737686872	0.137653037947023
Acsm3	0.200145456033767	0.434860128103814
Acsm4	-0.0119164915218253	0.96511792417222
Acsm5	-0.621898277975795	0.00951473244005567
Acss1	-0.481704152588094	0.0548653028398544
Acss2	0.132459947966698	0.600327846287865
Acss3	-0.908742304591714	0.00102059835777203
Acta1	-0.176774984512814	0.892779295251195
Acta2	-0.408382528907678	0.0077037163766528
Actb	0.297285563069776	0.0333382830008757
Actbl2	-0.322946629659792	NA
Actc1	0.347831808352344	0.534921981937407
Actg2	-0.269005299820801	0.289995791361791
Actl10	0.170574694817927	0.441269764792971
Actl11	0.0159283723971466	0.944718482170683
Actl6a	0.405494375639167	0.0137069567068653
Actl6b	0.179286924640848	0.373092984276144
Actl7a	-0.113377161908304	0.706042951180219
Actl7b	0.000346939543164559	0.998909688106078
Actl9	-0.0610283414115358	0.802181698578912
Actl9b	0.14970182199855	0.476029787481484
Actn1	0.369656849010035	0.00658074163345152
Actn2	0.462485650950033	0.374949225454614
Actn3	-0.724124416043102	0.334622489345304
Actn4	0.09305960312685	0.509485653440892
Actr10	0.255648399158083	0.14524068001542
Actr1a	0.370669880299985	0.0272391231087732
Actr1b	0.274855022460031	0.147642520420323
Actr2	0.328292742450516	0.0404468538911618
Actr3	0.399669064430048	0.00966366927360576
Actr5	0.0203662496831702	0.887497699513838
Actr6	0.157772971136877	0.360798126661539
Actr8	-0.0508679758513519	0.747091935563264
Actrt1	0.00623400387419215	NA
Actrt2	0.1421251971093	0.676435466084269
Actrt3	-0.154345943286495	0.67901191181436
Acvr1	-0.740695319607449	5.49984968505921e-05
Acvr1b	0.324320711576517	0.00977557351563183
Acvr1c	-1.20978836059737	0.0362462118476086
Acvr2a	-0.323911832274698	0.0662663099555711
Acvr2b	0.0341106213236531	0.869272583179124
Acvrl1	-0.285872533883648	0.100191753245248
Acy1	0.33997320504831	0.134708969209893
Acy3	0.0265889188634763	0.932201762885061
Acyp1	0.0662102054310054	0.732645315841224
Acyp2	0.163162090043127	0.278168131221475
Ada	1.06402981291321	0.000143243802987235
Adad1	-0.186151531660745	0.168126669191638
Adad2	0.0263195630009916	0.883793563099108
Adal	0.089752260763948	0.510879386347023
Adam10	0.247380475546557	0.0938560154234899
Adam11	-0.274908025925944	0.28287704001434
Adam15	0.545511673717204	0.00139856677735935
Adam17	0.0893836057980852	0.574947312735107
Adam18	-0.163662477368552	NA
Adam19	0.676685710439717	0.00139227027017856
Adam1a	-0.243699452991576	0.209160960186262
Adam2	0.0996346177608141	NA
Adam23	-0.794987260719604	0.00107978044878087
Adam26a	0.0130999930203251	0.973786796721303
Adam28	-0.112892534906173	0.676661153955993
Adam30	0.131763309977121	0.559430875658703
Adam32	0.124188837540473	0.541555703643068
Adam34	0.22082457098614	NA
Adam34l	0.145475813689132	0.562232722091304
Adam3a	0.201239388529367	0.0972353337861246
Adam4	-0.109947532288326	0.529407591721913
Adam4l1	-0.330584818571224	0.117878127384663
Adam5	0.123717743395757	0.494883352952017
Adam6a	-0.00846958006671716	0.97956085876881
Adam7	0.0689248632439172	NA
Adam8	1.20013807049903	0.000846193004953779
Adam9	0.446310111722992	0.00776378483255683
Adamdec1	-0.127297126418462	0.694245589258581
Adamts1	1.23813946189753	0.000192109841042476
Adamts10	-0.508688368635193	0.00167781619166281
Adamts12	-0.639599866466931	0.00290603911726663
Adamts14	-0.427051940791006	0.0155612367950711
Adamts15	0.500599261640947	0.095004700288065
Adamts16	-1.75855476083092	2.51189783376781e-05
Adamts17	-1.07735151741927	0.000260392114305195
Adamts18	-0.0161248363453002	0.974800757462739
Adamts19	-1.22528934700806	0.000324959579571422
Adamts2	-0.895919407557258	2.8459685183837e-05
Adamts3	-0.235236343694466	0.27897430133371
Adamts4	1.66945054656801	6.71972966779877e-05
Adamts5	-0.267569138355716	0.509466357924495
Adamts6	-0.896878685154622	7.85812572462547e-05
Adamts7	0.153577626738847	0.481158462901014
Adamts8	0.127554759233945	0.703416869892559
Adamts9	0.100648523411259	0.641797500570615
Adamtsl2	-0.216162055204578	0.0801392407502442
Adamtsl3	-0.375366012887449	0.0769758442802708
Adamtsl4	-1.26742658624048	0.000125292996122673
Adamtsl5	-0.893526130054612	2.48843504175996e-05
Adap1	0.809382922848251	0.000477960228539487
Adap2	1.42675426708753	1.06587957994054e-05
Adar	-0.073141325428832	0.702716444269215
Adarb1	-0.85534533548306	3.10935324202681e-05
Adarb2	-0.16248844765579	0.453754479948903
Adat1	-0.0118189080687525	0.945762412256802
Adat2	-0.267361771431164	0.112042444752551
Adat3	0.00559423194007724	0.978427763966765
Adck1	-0.0736693428143678	0.576987640031894
Adck2	-0.0872603634071529	0.56715866132722
Adck5	0.243028898785703	0.122222520963798
Adcy1	-0.442684938439636	0.0343121172036832
Adcy10	-0.00169649663555216	0.992848704720722
Adcy2	-0.602295123259225	0.0124576662263813
Adcy3	-0.348478843476704	0.056939199764276
Adcy4	0.231034586870972	0.21957511288727
Adcy5	-0.401873195631492	0.0218563804838001
Adcy6	-0.793439814420411	0.000249456536009879
Adcy7	0.675894594368684	0.000435295289559074
Adcy8	-0.066451092725881	0.774783159163022
Adcy9	-0.436659031742892	0.00987748664227362
Adcyap1	0.0995275985446247	0.751723004381613
Adcyap1r1	-0.230032077494172	0.240496845805207
Add1	0.00199662698197933	0.991230687923165
Add2	-0.0936981937442489	0.799933090462444
Add3	-0.330069267052687	0.080520639124641
Adgra1	-0.620141630693297	0.00645286522700293
Adgra2	-0.0114534336476666	0.94745953903572
Adgra3	0.0360708214528689	0.885840673744749
Adgrb1	-0.185592894633012	0.459921709210385
Adgrb2	-0.0658141675778587	0.760548953705916
Adgrb3	-0.52937558899777	NA
Adgrd1	-0.563897318183972	0.00908148967282337
Adgre1	1.26893350581214	0.00139229976055178
Adgre4	0.160831684102941	0.650415757614462
Adgre5	-0.0075855008896486	0.976206695359784
Adgrf2	-0.196324760917387	0.602158904733009
Adgrf3	-0.120686542407608	0.619841254188367
Adgrf4	-0.189871501617535	0.345143587810247
Adgrf5	-0.712303207495893	0.000947873552984425
Adgrg2	-2.70632148745946	8.78262662127001e-06
Adgrg3	-0.00151381935484807	0.995065698695606
Adgrg5	0.481538843578637	0.0178320841399023
Adgrg6	-0.490216744591914	0.0668732496869692
Adgrg7	-0.93689507615056	0.000444802067729663
Adgrl1	-0.535362304496891	0.00526839137010326
Adgrl2	-0.234682310904091	0.187378737511185
Adgrl3	-0.206026104389124	0.526840190054523
Adgrl4	-0.168512365022021	0.298773014049876
Adgrv1	-0.0140101670407944	0.934424706999151
Adh1	-0.653780502638718	0.00246144381232916
Adh4	-0.581305238720057	0.0026634530236559
Adh5	0.139273526295826	0.321664665088849
Adh6	-0.150544123728918	NA
Adh6a	-0.0345282385546355	0.909746429625882
Adh7	-0.301392284912862	0.0851494348621342
Adhfe1	-0.443703492207106	0.056965254303872
Adi1	0.300381568040209	0.241860683531355
Adipoq	-0.30558231784469	0.61230844039459
Adipor1	0.0482084450421461	0.757289067789897
Adipor2	0.234780170289921	0.0769029325998503
Adk	-0.29325525057714	0.0289425015034765
Adm	0.379431459568038	0.133655380514468
Adm2	-0.0581931019461903	0.795914386181978
Adnp	-0.0926478549946133	0.4913447474898
Adnp2	0.138342747044128	0.498488961808193
Ado	0.16126158483959	0.655352745260763
Adora1	-0.905881306843099	0.000641842511177149
Adora2a	-0.160854354312276	0.618025177018847
Adora2b	0.242065224164092	0.285646746370049
Adpgk	0.415357049391591	0.00532211887209259
Adprh	0.385068658407253	0.0304324057018438
Adprhl1	0.248913625705061	0.320973207792646
Adprhl2	0.0342721990537438	0.856002387313832
Adprm	0.01271858014473	0.957430090586435
Adra1a	-0.74071035529593	0.0183305576539687
Adra1b	-0.452765291657909	0.0873788785151982
Adra1d	-0.520464484974319	0.0523201023572502
Adra2a	-0.302205103305634	0.0945287796418069
Adra2b	-0.133853680398979	0.465787612368805
Adra2c	-0.190506576061927	0.40764875535455
Adrb1	-0.233624640621903	0.202854181925107
Adrb2	-0.366056576336339	0.120361917310883
Adrb3	-1.62184669217042	0.00136331905228477
Adrm1	0.212549985592029	0.24706081050749
Adsl	0.336422020240212	0.039287355701141
Adss	0.462655948056362	0.00220195507927946
Adssl1	0.326329860972021	0.287700373761406
Adtrp	-0.0220590354275751	0.943114440934726
Aebp1	-0.343414452466279	0.0684157027660887
Aebp2	0.326935604945669	0.0456529002627806
Aen	0.268615025207244	0.0977991524694037
Afap1	-0.410401960222647	0.00569723552912724
Afap1l1	-0.413647189283695	0.00636820108439941
Afap1l2	-0.0506826641027294	0.701781148466626
Afdn	-0.703685369268108	0.00037264953746514
Aff1	-0.00797335515904685	0.956894371684327
Aff3	-0.908099563975629	0.000664023801505822
Aff4	-0.277138011937005	0.0296798931706246
Afg1l	-0.0909392010864307	0.717973767187001
Afg3l1	0.646316279966641	0.000552287539868539
Afg3l2	0.482252686293195	0.00523469579308821
Afm	-0.0858310394031552	0.627780888440823
Afmid	0.0954529657450571	0.570850434895388
Afp	0.00892071922231796	0.969497413396534
Aftph	0.0765065889135137	0.682266484014425
Aga	-0.152848554188404	0.381916530798683
Agap1	-0.0837522610852321	0.651200576605379
Agap2	0.121013622358422	0.537464459580339
Agap3	-0.197840481306173	0.127350284382105
Agbl1	0.121541648589419	0.649437742799289
Agbl2	-0.38384274366636	0.0602700274131028
Agbl3	-0.665588355459402	0.00187242251510196
Agbl4	-0.0220257244825586	0.921429895450897
Agbl5	0.0212162488295657	0.905868596193879
Ager	-0.111726274926186	0.554016666748843
Agfg1	0.367254705998862	0.0152201703305878
Aggf1	0.143721936176025	0.298700766321697
Agk	0.261847198988695	0.0812332472458504
Agl	0.108806323385508	0.746778482761233
Agmat	0.207692938056824	0.199789295998796
Agmo	-1.08557247105998	0.00816752171421255
Ago1	0.00210519358101635	0.98917774234437
Ago2	0.231682112857184	0.140297393019428
Ago3	-0.314535506409796	0.0224494209807193
Ago4	-0.0949400990641678	0.702191811388547
Agpat1	0.0404057497106223	0.851548109824478
Agpat2	-0.410842125070609	0.207249584978929
Agpat3	-0.385099102534822	0.0767982800940826
Agpat4	-0.390735047160732	0.0106797689347336
Agpat5	0.385848694106844	0.0199908919089964
Agps	0.378991993403659	0.0104943198906431
Agr2	-1.36843992626222	0.000844778227255677
Agr3	-0.230559475065336	NA
Agrn	-0.501980346810418	0.00960241083777003
Agrp	-0.111788734049114	0.569081336149732
Agt	-1.84680719841039	0.000129518884263023
Agtpbp1	-0.118389735356573	0.461878220747808
Agtr1a	1.10971569370768	0.0069276087250516
Agtr1b	-0.313884485865437	0.143776156802116
Agtr2	0.534270039318863	0.357554844175513
Agtrap	0.346501465019676	0.0407101857949954
Agxt	-0.0996981861738044	0.608341134778811
Agxt2	-0.254599709074024	0.390498369480995
Ahctf1	0.0327981675557645	0.838732381389583
Ahcy	1.0923534064524	0.000103934125745205
Ahcyl1	0.149827033408794	0.19177949813428
Ahcyl2	-0.371037122232769	0.0300792287378229
Ahdc1	-0.355099325069697	0.0272345654645349
Ahnak	-0.231689449395208	0.0863846993579211
Ahr	1.01704954662594	3.30422465889807e-05
Ahrr	-0.0576297593434143	0.803209189887849
Ahsa1	0.453099891815144	0.00260234978924973
Ahsa2	-0.0702122901258999	0.621937253150442
Ahsg	-0.0165665105627557	0.926383137233859
Ahsp	0.170994307723713	0.775516432239993
Aicda	-0.0876221690783847	0.802114144453488
Aida	0.183674373965703	0.16055178921746
Aif1	1.55490584593597	4.9760533910972e-06
Aif1l	-0.341889783166244	0.161219397317688
Aifm2	-0.743856622600476	0.00315193132022852
Aifm3	-0.117595286300209	0.497532969190837
Aig1	-0.436418900196831	0.00980185451642155
Aim2	0.0183377762917374	0.964603362332823
Aimp1	0.346088095711629	0.0657036450354275
Aimp2	0.541704484247894	0.00627614004846424
Aip	0.0601859709131958	0.815942264678217
Aipl1	0.209368528568801	0.248447323757444
Aire	0.175894392818625	0.423175321157996
Ajap1	0.00351757109620277	0.989674897664944
Ajm1	-0.257687523862074	0.173576530300594
Ajuba	-0.0538335899045785	0.845804322066203
Ak1	-0.210671415341812	0.500509656196025
Ak2	0.578489751860504	0.00103243054019508
Ak3	-0.129548462035649	0.406037851528878
Ak4	-0.43937944589373	0.228472310012503
Ak6	0.480502758187338	0.00723810584247318
Ak7	-0.0827359791692253	0.564228854216937
Ak8	0.173799522102592	0.484134356080404
Ak9	-0.140132414721593	0.409041450173557
Akain1	0.226505105480356	0.408734769869332
Akap1	-0.173575922454373	0.177186302238134
Akap10	0.135203378779989	0.361585814340229
Akap11	-0.352713704242577	0.015498105121014
Akap12	-0.536675686747266	0.0109558096365945
Akap13	-0.274144634206554	0.0538287190267816
Akap14	-0.20935070915804	NA
Akap17a	-0.09071065696393	0.695087167002044
Akap17b	-0.196258943826776	0.509194670153312
Akap2	-0.278381407136864	0.140884613938385
Akap3	0.234949578946199	0.225555574188342
Akap4	-0.016555733462317	NA
Akap5	-0.0871351382014973	0.707322700289253
Akap6	-0.309904909050229	0.100844984604815
Akap7	-0.0102207598378596	0.968543092244166
Akap8	0.222885162252728	0.158847513350161
Akap8l	-0.108962928621324	0.520299744219787
Akap9	-0.256845262447237	0.055027265341573
Akip1	0.171700069896129	0.318627503233963
Akirin1	0.354333505605336	0.0294602464476543
Akirin2	-0.163963227439645	0.206132804323791
Akna	0.0991520182027941	0.533727654635132
Aknad1	-0.269856822596495	0.28791736286451
Akp3	0.367166461315399	0.0500489489738209
Akr1a1	0.259041690003379	0.0212218311136334
Akr1b1	0.239787446525108	0.0924332617017777
Akr1b7	-0.0708556322931431	0.890382522437171
Akr1b8	1.76206929438804	0.000186479979590471
Akr1c1	-0.361946269465962	NA
Akr1c12	-0.470029367767698	NA
Akr1c12l1	-0.0957865938519697	NA
Akr1c13	-0.00483783880513977	NA
Akr1c14	-0.380643152663281	0.325807497180176
Akr1c15	-0.399333220558487	0.32624283441261
Akr1c19	-0.797424282505089	0.000730340978235075
Akr1c2	-0.105536085046624	NA
Akr1c3	-0.256981603330976	NA
Akr1d1	-0.059769703918966	0.785137498092088
Akr1e2	-0.114154511756621	0.666577194377968
Akr7a2	0.34892051337412	0.0756924940844298
Akr7a3	-0.449249172196366	0.168904872311419
Akt1	0.644256346181175	0.000494121956694913
Akt1s1	0.0616847840125363	0.81482134012467
Akt2	-0.303430864111048	0.140297393019428
Akt3	-0.448983362613868	0.00315587776420959
Aktip	-0.300365931597202	0.0278327446651829
Alad	0.21747478454192	0.199029343951509
Alas1	-0.167501643395008	0.374004085314673
Alas2	0.0484635435857843	0.934099133650362
Alb	-0.277949615070072	NA
Alcam	1.37567462350141	0.000114109849822103
Aldh16a1	0.331139649621892	0.0417616015057022
Aldh1a1	0.138661705125905	0.653081682261698
Aldh1a2	-0.0805890804875693	0.850896425932691
Aldh1a3	-1.13243026078007	0.000534473025998767
Aldh1a7	0.154028647786257	NA
Aldh1b1	0.0394582039394873	0.872065591678684
Aldh1l1	-0.0908081470136741	0.710545251031808
Aldh1l2	0.28271528823984	0.314114828513754
Aldh2	0.160145020778597	0.496902408965402
Aldh3a1	0.161289241465314	0.483746926045369
Aldh3a2	-0.0714735430834121	0.764823548635487
Aldh3b1	0.808979751981305	0.00526099217185542
Aldh4a1	0.241558457710815	0.162542726958266
Aldh5a1	-0.0728236355926501	0.75453668834959
Aldh6a1	-0.299550459495867	0.203400238121844
Aldh7a1	0.84941371989224	0.000189033795145932
Aldh8a1	-0.407660233503582	0.0324291766224599
Aldoa	0.273495893902586	0.0805099024485748
Aldoart2	0.166630226213974	0.334145432819832
Aldob	-0.254117471283377	0.158135032002378
Aldoc	-0.943005824914275	0.002777968128795
Alg1	-0.0676621460980815	0.663641174194486
Alg10	0.115538014440006	0.468329150609175
Alg11	0.0927480622660255	0.801154841913768
Alg12	0.46033214176523	0.00330779138199463
Alg13	0.0488477195243204	0.725702045362749
Alg14	-0.16029878440898	0.329409956822844
Alg2	0.106829292054534	0.547671216922703
Alg3	0.0865246430493141	0.547687575514584
Alg5	-0.0666461279020645	0.785241920800384
Alg6	0.271493600385475	0.194540010826865
Alg8	0.398068516336915	0.0064317059823944
Alg9	0.25046124723775	0.150148550424643
Alk	-0.431970818162824	0.0209574874244414
Alkal2	-0.203277223217731	0.287028241162268
Alkbh1	0.402621733230205	0.00703257782054374
Alkbh2	0.213469948964232	0.149896719506976
Alkbh3	0.224632095734863	0.0811086269243703
Alkbh4	0.0543930188855519	0.80043386189703
Alkbh5	-0.215656355905155	0.130862276294191
Alkbh6	0.440370118710142	0.00662817669990675
Alkbh7	-0.0648186635012991	0.701852713867257
Alkbh8	-0.25872227595529	0.0853393161993509
Allc	-0.079089166572234	0.664717962672209
Alms1	0.130734527663183	0.347662552226386
Alox12	-0.487761456319169	0.275445559425606
Alox12b	0.0099699960564239	0.957176661551869
Alox12e	-0.104127904871719	0.700116137142202
Alox15	-0.329847474401815	0.547181102481341
Alox15b	0.223503704663997	0.224571012515881
Alox5	-0.340341241376601	0.305345837818839
Alox5ap	0.193176543954454	0.302624178478939
Aloxe3	0.0855521480666113	0.577056307797325
Alpi	0.219238829843418	0.394019465028186
Alpk1	0.0967390030498922	0.570163721876337
Alpk2	-0.0791307330351909	0.725153017682469
Alpk3	0.250856410428825	0.512952762909525
Alpl	-0.561085514084821	0.342160565173189
Alpp	-0.0320524762357692	0.93635439734541
Als2	0.0296111709469784	0.860752309351041
Als2cl	-0.548902934959036	0.0284871129198192
Alx1	-0.00794680397750458	0.981982920403143
Alx3	-0.0197929428542061	0.932298241808979
Alx4	-0.281219605549893	0.143024334009332
Alyref	0.582082698929929	0.000594251196375076
Amacr	0.071469145790739	0.601829763213878
Ambn	0.0301642202719048	0.877739263817649
Ambp	-0.225226695285458	0.21661870025584
Ambra1	-0.143177047906548	0.267716403872077
Amd1	0.473269070026303	0.00148493435291243
Amdhd1	-0.167276745359088	0.478409994307999
Amdhd2	0.646925517737841	0.00196696339927986
Amelx	-0.0535382643775422	NA
Amer1	-0.125225019349114	0.455350451764388
Amer2	0.0331114097369705	0.840854672932415
Amer3	-0.288538134455711	0.0570350160729903
Amfr	0.00633392713250913	0.964603362332823
Amh	-0.0860236098828144	0.721701684085016
Amhr2	-0.314358881250958	0.232122764191251
Amigo1	-0.318175071391776	0.0734283434767705
Amigo2	-0.543087495494905	0.00523403365004915
Amigo3	-0.117245857987475	0.393428765546174
Ammecr1	0.250544911225253	0.053180338277979
Ammecr1l	-0.02071269621681	0.878138142268609
Amn	0.0431282703952585	0.84627172967907
Amn1	-0.0312209292062846	0.862695245315146
Amot	0.0389298536407976	0.865279911411682
Amotl2	-0.406986947628948	0.014299977233417
Ampd1	-0.167180507873505	0.820918545542362
Ampd2	-0.0799993346621068	0.628426822176493
Ampd3	0.101734139116406	0.519101985354187
