ID	monosodium.iodoacetate..MIA..14vsnaive.0_logFC	monosodium.iodoacetate..MIA..14vsnaive.0_padjFilter
Abl2	0.0542275476672494	0.81867182465864
Ablim2	-0.171352089997052	0.381447228787586
Ablim3	-0.531135823074685	0.00838779079142208
Abo	-0.0158138474041385	0.944952428155491
Abo3	0.0673047719000843	0.727762319244561
Abr	0.402016369150148	0.0240235735864262
Abra	0.173471845333151	0.57452743612758
Abracl	0.280091402136517	0.0684680395834994
Abraxas1	0.144325561634671	0.277467929618696
Abraxas2	0.376367242343838	0.00961657793975205
Abt1	-0.04353330937741	0.826158390335805
Abtb1	-0.2771777588086	0.199155073344236
Abtb2	-0.0672838800238029	0.542163065625644
Ac1576	-0.127440551765272	NA
Acaa1a	-0.240050633336111	0.212915112462043
Acaa2	-0.333650342378474	0.295503351008789
Acaca	-0.10094112734585	0.407434487540397
Acacb	-0.250823811289721	0.053388735238512
Acad10	-0.0541643692077161	0.762525923972766
Acad11	-0.584702091925461	0.0015392432067708
Acad8	-0.0800203760841312	0.519354612940951
Acad9	0.251018490691274	0.0589080777458063
Acadl	-0.122693432951518	0.440212959762466
Acadm	-0.262508661966576	0.20338094700134
Acads	-0.00347840317117232	0.984330866264483
Acadvl	-0.002606500985884	0.990432443327402
Acan	0.307570468136435	0.681530336570078
Acap1	-0.0896136236674918	0.535338595161305
Acap2	0.150484745635564	0.272515409688222
Acap3	-0.0185941406009338	0.912752869436158
Acat1	0.0981196421265587	0.42776244328091
Acat2	0.21299783736684	0.160465206213058
Acat2l1	-0.0803525425117888	0.782184482813797
Acbd3	0.0220361048843536	0.862499308010106
Acbd4	-0.166235800168526	0.264700933558668
Acbd6	0.0739120280558581	0.620243887729
Acbd7	-0.131774380404446	NA
Accs	-0.0199532084610858	0.920622169491713
Accsl	-0.222671967368862	0.214619175660616
Acd	0.122846453138735	0.456951446229313
Ace2	-0.198077813050899	NA
Ace3	0.0398173544995331	0.72865658507706
Acer1	-0.0203067322236601	0.899488767329081
Acer2	-1.1237705776572	0.00206129560264956
Acer3	0.303256825927093	0.0746165957896925
Ache	-0.151909595297354	0.537736992017639
Acin1	-0.127739071107822	0.296476105457187
Ackr1	-0.617975797182586	0.00599342190745732
Ackr2	-1.07207427078512	0.000234883129107365
Ackr3	-0.20484556164404	0.21663919414528
Ackr4	-1.06012174644526	0.00147818462025764
Acly	-0.116944858456941	0.344774425020526
Acmsd	-0.0684071906658144	NA
Acnat1	-0.19449296207622	NA
Acnat2	-0.0835511761700292	NA
Aco1	-0.122467388411566	0.469077950554362
Aco2	0.211030445319988	0.0630141521027128
Acod1	0.0893730865014097	0.735213717367644
Acot1	-0.0909758474690561	NA
Acot11	-0.0486582017186912	0.733103942018834
Acot12	0.119290360522254	0.631737392221719
Acot13	0.0518173088406249	0.87721717729784
Acot2	-0.229145825328904	0.138666154632403
Acot3	-0.270718235307174	0.0642924001656498
Acot4	-0.161094508847192	0.119250109051128
Acot5	-0.393869780520899	0.0120378906532694
Acot6	-0.0551547410996731	0.823429959951601
Acot7	0.39529623644561	0.0141863190120744
Acot8	-0.0735635580994121	0.654664119214418
Acot9	0.138149395859587	0.276864297269179
Acox1	-0.266312813618343	0.121332283149361
Acox2	0.188961104034037	0.297053308149887
Acox3	-0.00709162476341518	0.958922789103346
Acoxl	-0.0293787028099173	0.831210843035476
Acp2	0.356446493547184	0.0109392979951217
Acp4	0.138033378536646	0.397696441844935
Acp5	1.50323191593698	0.00173433733631861
Acp6	0.0573775912179251	0.786643546206032
Acpp	0.323134163623223	0.1512059414033
Acr	0.0162948312498825	0.94735258578633
Acrbp	-0.385415103993006	0.0258976202376224
Acrv1	0.0376438767060048	NA
Acsbg1	-0.131564290778278	0.43737393384512
Acsbg2	-0.0152615221024952	0.945000076375252
Acsf2	0.0958885629906838	0.646690450854643
Acsf3	0.00772463861124706	0.964620625335568
Acsl1	-1.18174967243188	0.000889217644131742
Acsl3	0.49895009255096	0.0255166342793322
Acsl4	0.293694346292597	0.0579088076484541
Acsl5	-0.00762768296392302	0.95773078435216
Acsl6	-0.0717865774658488	0.835091338248946
Acsm1	-0.178935864665219	NA
Acsm2	-0.0826235471470911	0.679715204444511
Acsm3	0.144527196137612	NA
Acsm4	-0.0566977918370144	0.793051917249438
Acsm5	-0.728699276363621	0.00154950818913215
Acss1	-0.649383853364116	0.0058797223921475
Acss2	0.00846873014877048	0.97437256896241
Acss3	-1.18582081685452	8.50617288851485e-05
Acta1	1.03362033559916	0.265049961276979
Acta2	-0.255436402653936	0.0375016344676213
Actb	0.0785528491128442	0.5198363678402
Actbl2	-0.163482291806742	NA
Actc1	0.607588001160783	0.172913642714854
Actg2	-0.156630387314184	0.481429599232614
Actl10	0.191574285191427	0.294000311931082
Actl11	0.0498623274895458	0.782285827015718
Actl6a	0.316236597188476	0.021970925253918
Actl6b	0.235903710905754	0.156039698035187
Actl7a	-0.2874589401698	0.208330646738942
Actl7b	-0.0213567617248893	0.921555704924868
Actl9	0.0508514268474585	0.806168983586414
Actl9b	0.159382916402007	0.358035214449194
Actn1	0.2771158455801	0.0139694019179401
Actn2	0.21090363692576	0.657658690663862
Actn3	0.621190317912394	0.328928009980883
Actn4	-0.0799074423237762	0.502461796020774
Actr10	0.295998501769422	0.0511014857074026
Actr1a	0.301630357803246	0.0338204278436681
Actr1b	0.220768444356256	0.170551006182825
Actr2	0.185775910277641	0.162469455791289
Actr3	0.395745895707631	0.00426376353295116
Actr5	-0.00920606458479423	0.941366286326138
Actr6	0.29362467110095	0.0449110080983411
Actr8	-0.00398992723432201	0.980265764430879
Actrt1	-0.133697303898954	NA
Actrt2	0.116732796384253	0.688378609023804
Actrt3	0.0988915360082929	0.762525923972766
Acvr1	0.130432918654762	0.202667334838914
Acvr1b	0.153788869230294	0.119250109051128
Acvr1c	-1.69346065140275	0.00261185226675275
Acvr2a	-0.194473758280626	0.191012466174625
Acvr2b	-0.0980518379681259	0.524524171927434
Acvrl1	-0.0244397612236149	0.891486157543888
Acy1	0.0220021349061064	0.925228740723473
Acy3	-0.233536566395605	0.278314562082071
Acyp1	0.208968329327092	0.150173352169865
Acyp2	0.109113105573013	0.401994634117399
Ada	0.435778190414033	0.0154642115939127
Adad1	-0.290206291270788	NA
Adad2	-0.0828427976314794	0.536364212921334
Adal	-0.0527849391211301	0.662977280884863
Adam10	-0.09735157561256	0.455893831279527
Adam11	-0.377223019929515	0.0797519513068075
Adam15	0.000751411507252442	0.997460899289625
Adam17	0.269032352657277	0.0375934429189707
Adam18	-0.139696291112736	NA
Adam19	0.163082521770241	0.283399700471663
Adam1a	-0.156360558919418	0.351358028208049
Adam2	-0.105844197175202	NA
Adam23	-0.217099706000911	0.201946796557611
Adam26a	-0.136581807393152	0.63551284184818
Adam28	-0.050643349717415	0.835350649384511
Adam30	0.15766103455383	0.391011364320424
Adam32	-0.04615429630437	0.80732376951329
Adam34	0.0803220160973166	NA
Adam34l	-0.0213541853594705	0.929121505771908
Adam3a	0.0415207396160584	NA
Adam4	0.00408152832509412	0.982508611783789
Adam4l1	-0.126285488490644	0.505541770611374
Adam5	0.0551995964529297	NA
Adam6a	-0.0225240957325594	0.932445577881296
Adam7	0.0607771731422089	NA
Adam8	0.577645585694845	0.0249327054133604
Adam9	0.139147278817571	0.293314153653683
Adamdec1	-0.194692973069378	NA
Adamts1	0.97486734790097	0.000400914605615885
Adamts10	-0.267434240688916	0.0270586050126465
Adamts12	0.100521912128793	0.552447856746671
Adamts14	0.485129754561704	0.00324640810043016
Adamts15	0.982019852001174	0.0015625944198679
Adamts16	1.04896468170331	0.000354722529237611
Adamts17	-0.104439654586028	0.603182523007027
Adamts18	0.358903000998374	0.294249008614107
Adamts19	-0.900074086050081	0.00103526237696826
Adamts2	0.256101589372554	0.0276521981773951
Adamts3	-0.14254859651583	0.452593269214504
Adamts4	1.73756700838921	3.72927339803811e-05
Adamts5	-0.244728793817083	0.470785605507761
Adamts6	-0.0140723991907503	0.928774878015687
Adamts7	0.623083531711768	0.00257927427806201
Adamts8	0.16266895542117	0.547235302945379
Adamts9	-0.164974335649578	0.332987307619238
Adamtsl2	0.0628621125214615	0.574061555787437
Adamtsl3	-0.557637178531399	0.00561254654924374
Adamtsl4	-0.182776184035122	0.363697067841365
Adamtsl5	-0.0760779556615834	0.510294882568685
Adap1	0.00352665363773053	0.986896385020139
Adap2	0.226635867427817	0.130754937370741
Adar	-0.0398849041096465	0.815189343296339
Adarb1	-0.402473079543109	0.00193392207279203
Adarb2	-0.000185788278426635	0.999376343978146
Adat1	0.125539162425749	0.296280987290059
Adat2	-0.245613982370251	0.0868276154646711
Adat3	-0.0176494988064793	0.91629418717681
Adck1	-0.0992354136484392	0.35118120595137
Adck2	0.00103176533550187	0.996379161937218
Adck5	0.119049492289437	0.385788667875494
Adcy1	0.0238694364610437	0.910305081485746
Adcy10	0.0557438463299729	0.691753396747531
Adcy2	0.0344996674493157	0.882234852497489
Adcy3	0.00485504905416434	0.98123566951818
Adcy4	-0.0611687365617541	0.734231143282341
Adcy5	-0.814026838684286	0.000135922536885305
Adcy6	-0.347647511272223	0.0163340500741089
Adcy7	0.554385797908067	0.000665754716981394
Adcy8	0.0715284637088169	0.70995895006309
Adcy9	-0.430159687435986	0.00447472891163034
Adcyap1	-0.00293447747522091	NA
Adcyap1r1	-0.447955887677409	0.0120482650922389
Add1	-0.0507209865270823	0.711402146865995
Add2	-0.794909497608802	0.00753546976801546
Add3	-0.429166113356921	0.0126475977994829
Adgra1	-0.219827126261167	0.211761096705189
Adgra2	0.0252625141976104	0.85728275956549
Adgra3	0.745983027866373	0.000851228981037216
Adgrb1	0.0618470173259	0.793725877362264
Adgrb2	0.078511074065557	0.656024285302331
Adgrb3	-0.441756664896107	NA
Adgrd1	-0.169483515832168	0.326787471371434
Adgre1	0.469823730684549	0.0959169642121091
Adgre4	-0.311424140867397	0.258116184196679
Adgre5	0.0515977040427309	0.791328734495942
Adgrf2	-0.102666542226383	0.761420023598675
Adgrf3	-0.0204529832454377	0.928714089646664
Adgrf4	-0.121000284141806	NA
Adgrf5	-0.883911398330163	0.00010903951287898
Adgrg2	-1.12373736447261	0.00106172815874247
Adgrg3	-0.0749918893326935	0.702279097198035
Adgrg5	0.0140070883161094	0.944967381710542
Adgrg6	-0.763565485447224	0.00343666962622058
Adgrg7	0.0255182195101158	0.904562804009882
Adgrl1	-0.0621024222839957	0.706496187495618
Adgrl2	-0.16664040895343	0.274335739957183
Adgrl3	-0.38627836884331	0.136292690755753
Adgrl4	-0.197915201813716	0.143283913109093
Adgrv1	-0.107603718621267	0.366126555255833
Adh1	-0.611689998120369	0.00154950818913215
Adh4	-0.263361344903156	0.0669568740448695
Adh5	-0.00641778368882839	0.966637006473654
Adh6	0.0203518984107962	NA
Adh6a	0.108303319570639	0.644234025160443
Adh7	-0.202904317123465	0.170503770162237
Adhfe1	-0.690040539043197	0.00266207408561484
Adi1	0.25777661058235	0.236101655537614
Adipoq	-1.67406274340813	0.00246195652017603
Adipor1	0.114571748513173	0.330591525034591
Adipor2	0.0318840429035809	0.807773546233848
Adk	0.424917061854071	0.00158835596112777
Adm	-0.0420440534248172	0.871843632926625
Adm2	-0.134978909545808	0.425734992265079
Adnp	-0.036643199038485	0.768572090163191
Adnp2	0.181223046166586	0.273828543953897
Ado	-0.144578098798931	0.63455852945934
Adora1	-1.03779733089126	0.000120668418210595
Adora2a	-0.244145080415813	0.340040820249153
Adora2b	0.0594123930604731	0.787398559570725
Adpgk	0.338696299555769	0.00728632923450447
Adprh	0.246286144428051	0.0931286295304431
Adprhl1	0.0948665967596796	0.684364913317536
Adprhl2	-0.194829757446337	0.146233661719854
Adprm	-0.0819740725669611	0.642630288753852
Adra1a	-0.515392275437851	0.0468209808670581
Adra1b	-0.148245309530503	0.533255291319546
Adra1d	-0.461023932481118	0.0449110080983411
Adra2a	-0.0908700827339679	0.580278205101566
Adra2b	-0.00175509970017451	0.994012788282185
Adra2c	-0.158476207602473	0.41627575046372
Adrb1	-0.182236873532074	0.2442099557031
Adrb2	-0.411249313994021	0.0449110080983411
Adrb3	-1.60751781501375	0.000615013892624357
Adrm1	0.143356643289048	0.36459830751238
Adsl	0.103381706640236	0.466356514460137
Adss	0.355820310301715	0.0044411466102387
Adssl1	0.0940294461772453	0.748458464473386
Adtrp	-0.0225374497831394	0.929104309786497
Aebp1	0.461530721024024	0.00831287237097033
Aebp2	0.129240383336292	0.354266925647002
Aen	0.179643500051485	0.19268673784722
Afap1	0.128912024134312	0.260887810107759
Afap1l1	-0.239889891932483	0.0446827372088055
Afap1l2	-0.144636930973785	0.149143887731215
Afdn	-0.517398668367864	0.00115218958299596
Aff1	0.150400208549232	0.128214854792989
Aff3	-0.242247305991752	0.178124667667974
Aff4	0.00352722059606236	0.980538311157694
Afg1l	0.0939523372568454	0.653870347485836
Afg3l1	0.323552460873119	0.0151116725219233
Afg3l2	0.241377852311405	0.0695478724651362
Afm	-0.110033131845475	0.439526644581666
Afmid	-0.028342709141266	0.8583334611022
Afp	0.0675580730921848	0.698799930475971
Aftph	-0.14422842556333	0.321193072794308
Aga	0.175587251302787	0.225578909060411
Agap1	-0.249723797239238	0.0809329415294977
Agap2	-0.192744978570693	0.219092419920275
Agap3	-0.0896402360815181	0.432758887732693
Agbl1	-0.156873040193261	0.466289518779008
Agbl2	-0.219630901967864	0.201946796557611
Agbl3	-0.324686997212641	0.0404285215182038
Agbl4	0.161748331576849	0.300370138261937
Agbl5	-0.0786860638436995	0.557259120521327
Ager	0.0020259090717909	0.992837969521437
Agfg1	0.0740141236241367	0.56874334718692
Aggf1	-0.0240528623985261	0.862023902585107
Agk	0.299698970286958	0.0241221744393531
Agl	0.103466307831111	0.715033694392638
Agmat	0.534804383169007	0.00148276592770076
Agmo	-1.21520177594978	0.00172937008796636
Ago1	-0.0762104157900954	0.473778580599624
Ago2	-0.00499993880729122	0.977852626351962
Ago3	-0.100692554963517	0.382033972764547
Ago4	-0.225487428952961	0.23397494626272
Agpat1	0.0970988449681975	0.554190757011329
Agpat2	-1.01781891283012	0.00204172360443787
Agpat3	-0.564995264003665	0.00600065612995272
Agpat4	0.0752883063085168	0.558810254782459
Agpat5	0.325985595158368	0.0211709896094441
Agps	0.22648894141971	0.0561757858092233
Agr2	-1.20636585407223	0.000798054299671539
Agr3	-0.173781324810783	NA
Agrn	-0.301769170261808	0.0516620984288015
Agrp	-0.082450437003966	0.62659946519074
Agt	-1.46431565291287	0.000264734158815554
Agtpbp1	-0.168678489988867	0.195750386877092
Agtr1a	0.397319309242357	0.212932657367141
Agtr1b	-0.251229904624457	0.168105161839604
Agtr2	2.37318741414457	0.000330009653661667
Agtrap	0.0620138465253302	0.694726439076715
Agxt	0.203990119607807	0.178051488248438
Agxt2	-0.0331653650071866	NA
Ahctf1	-0.1953008274934	0.0916342309924289
Ahcy	0.216077076536815	0.189892741836133
Ahcyl1	0.076829838159977	0.448285076902709
Ahcyl2	-0.184845687841914	0.189950002597123
Ahdc1	-0.0297372503923246	0.849032500782383
Ahnak	-0.173109350894016	0.129857619074472
Ahr	0.21566544787887	0.0962560272698998
Ahrr	-0.547724869399599	0.00427667213090702
Ahsa1	0.226624839637605	0.0451047307871273
Ahsa2	0.144064885220995	0.193314792054824
Ahsg	0.00932791244571973	0.951453378719012
Ahsp	-0.916187118856346	0.0424262592492608
Aicda	-0.0513796089926579	0.867292081279661
Aida	0.0190675854434303	0.887707106430033
Aif1	0.104815947512314	0.473108437717895
Aif1l	-0.513011418647074	0.0190247162027616
Aifm2	-0.312025834780999	0.0962149996132232
Aifm3	-0.145919831380971	0.301204209575657
Aig1	-0.0290719765170397	0.853899344783244
Aim2	-0.106912710543951	0.738421446842431
Aimp1	0.119061844619432	0.472039760701967
Aimp2	0.20342601272788	0.182685169976727
Aip	-0.13750587811397	0.483778136626523
Aipl1	0.302511685357462	NA
Aire	0.0580855470216424	0.778821285632093
Ajap1	-0.0820982607512581	0.677235543957011
Ajm1	0.0747938309480434	0.676479067648626
Ajuba	0.129119774301285	0.538015761371533
Ak1	0.569730229678918	0.0287630623805085
Ak2	0.36845293452469	0.00679869891930746
Ak3	-0.0852967120732657	0.52916883920004
Ak4	-0.282130839421468	0.370881798640676
Ak6	0.239746568432123	0.0853713826038665
Ak7	-0.0147186862302426	0.915639795366275
Ak8	0.0673027209265564	0.769973198812161
Ak9	-0.189225937141895	0.17352815844063
Akain1	-0.0372528163399384	NA
Akap1	-0.154938450827685	0.15568550098621
Akap10	-0.0422980934941108	0.764442515366406
Akap11	-0.0503284451803019	0.702287308701732
Akap12	-0.761955861596011	0.000532237384730782
Akap13	-0.0553443572040475	0.676833056261814
Akap14	-0.180366003935549	NA
Akap17a	-0.269077506710609	0.126493858608997
Akap17b	-0.347172034148273	0.143966738948592
Akap2	-0.397858467925294	0.0190213392721964
Akap3	0.172468216498687	0.299255460105864
Akap4	-0.141201219671139	NA
Akap5	0.0501007177647832	0.80777187448616
Akap6	0.0631211817395139	0.728265969656752
Akap7	-0.248513845069815	0.150817976973955
Akap8	-0.03785097446079	0.809362696047384
Akap8l	-0.127330016200746	0.358035214449194
Akap9	-0.0930254744066445	0.423440820737315
Akip1	-0.160004285166627	0.269134656861269
Akirin1	0.144359240378773	0.286812135208018
Akirin2	-0.0923836106283158	0.415176180403741
Akna	-0.307229987683595	0.0211709896094441
Aknad1	-0.182156553604055	0.406636761385682
Akp3	0.337744863980391	NA
Akr1a1	0.333493862923021	0.0021910211175296
Akr1b1	0.225965572498879	0.0643188390207281
Akr1b7	0.781832009623252	0.0346984712284757
Akr1b8	0.741130804115024	0.0163186598092157
Akr1c1	0.0285190006452556	NA
Akr1c12	-0.67843162788347	NA
Akr1c12l1	-0.715729307154465	NA
Akr1c13	-0.0420148419771951	NA
Akr1c14	-1.28027837325481	0.00133424779111774
Akr1c15	-0.229577890322863	0.521954691999298
Akr1c19	-1.07066237862609	5.94945610091596e-05
Akr1c2	-0.352904257298455	NA
Akr1c3	-0.237451409807283	NA
Akr1d1	-0.0929897685566559	0.590146676304625
Akr1e2	-0.82812361803663	0.0010938995757118
Akr7a2	0.529338382753366	0.00480992076360309
Akr7a3	-0.172002068624701	0.561027650874433
Akt1	0.282536324066122	0.0263020368808537
Akt1s1	0.162578470923178	0.410035976749911
Akt2	-0.211209924891492	0.229111458289446
Akt3	-0.169741028083033	0.132815077881739
Aktip	-0.34740222434565	0.00573335824720689
Alad	-0.383783980556951	0.012960226364846
Alas1	-0.0462410928427754	0.799055662668761
Alas2	-0.748781578784824	0.0641165203242052
Alb	-0.356264818771859	NA
Alcam	0.894806842111981	0.000838866499513464
Aldh16a1	0.165399284829409	0.224056101162684
Aldh1a1	-0.16160233639191	NA
Aldh1a2	-0.976013535642914	0.00476529116834002
Aldh1a3	-0.616050276442136	0.00940783741327552
Aldh1a7	-0.321755030635143	NA
Aldh1b1	-0.00284184137005283	0.990667172689507
Aldh1l1	-0.312554832441351	0.0920032829029628
Aldh1l2	0.977809309942241	0.000946313626078064
Aldh2	-0.365106609195374	0.0572532202502136
Aldh3a1	0.00300568124106171	0.990938852434182
Aldh3a2	-0.212481938892852	0.231227936333737
Aldh3b1	0.283343084064096	0.201450486699521
Aldh4a1	-0.132150304502355	0.380531895550333
Aldh5a1	-0.265599293080194	0.124203293936671
Aldh6a1	-0.557422324631181	0.0102265394197138
Aldh7a1	0.468210969023314	0.00370047741594687
Aldh8a1	-0.122435606653094	0.455502570200063
Aldoa	0.37969160343412	0.00891255375628403
Aldoart2	-0.0182731911011116	0.916796093841524
Aldob	-0.169691334038682	0.271865161084666
Aldoc	-0.183992796779306	0.447259510892093
Alg1	0.0281557341495642	0.842088747125656
Alg10	-0.0431088420461521	0.771147544981899
Alg11	0.140017714854599	0.633250048986534
Alg12	0.44750570110361	0.00162790116967425
Alg13	0.165023970794443	0.115828374670785
Alg14	0.0307991841344197	0.849353295164508
Alg2	0.0903942579079873	0.546894105163736
Alg3	0.283763534065146	0.018789339507091
Alg5	0.150912596246503	0.414976298372739
Alg6	0.129606888599297	0.485081651930744
Alg8	0.249586742404437	0.0320527977469544
Alg9	0.0621473919008846	0.709043071289013
Alk	-0.305912127360097	0.0485980486752647
Alkal2	-0.186794479686424	0.24623237373546
Alkbh1	0.32764433308358	0.00957842038507358
Alkbh2	-0.0699049333324835	0.608940844506041
Alkbh3	0.185513120454047	0.0891959889026711
Alkbh4	-0.0208082353456431	0.91359383036256
Alkbh5	-0.0147992191902979	0.920022139795619
Alkbh6	0.204810744361943	0.102611181912944
Alkbh7	-0.160930858824949	0.211541809119678
Alkbh8	0.0839770064666565	0.534001058806938
Allc	-0.2214127937254	NA
Alms1	-0.0781116564041824	0.523486256901943
Alox12	-0.189014249475616	0.646682485838607
Alox12b	-0.131491778038609	0.300747249090347
Alox12e	0.0157153680320423	0.95090218415016
Alox15	-1.10408845747693	0.0168709516483579
Alox15b	0.099551160468681	0.546894105163736
Alox5	-0.477123368494311	0.086175451269522
Alox5ap	-0.148390997503236	0.353862323318017
Aloxe3	0.0788504177702958	0.538865897052432
Alpi	0.333807488711189	0.114627055842544
Alpk1	-0.259618636273707	0.0573649804242318
Alpk2	-0.0356323430668173	0.860920462450596
Alpk3	0.0276093941538011	0.942656839246304
Alpl	0.276907676860139	0.602237211549889
Alpp	-0.182243055973792	0.530911145404392
Als2	-0.206190688274589	0.0877795426978357
Als2cl	-0.424342350251316	0.0440373762137303
Alx1	-0.102919569978482	0.683384123551917
Alx3	-0.146125632129908	0.368834612922903
Alx4	-0.215474831816265	0.187346431810576
Alyref	0.221314581736099	0.0545362510101122
Amacr	0.336165629633575	0.00525925632182761
Ambn	-0.220129860662365	0.109310563819294
Ambp	-0.127432549433926	NA
Ambra1	-0.0983548516241104	0.376062081846088
Amd1	0.135440615397362	0.203276113607765
Amdhd1	-0.369202456158718	0.0561757858092233
Amdhd2	0.033670447636144	0.850964224558853
Amelx	0.0498446832016612	NA
Amer1	-0.0332852516869995	0.835275243014041
Amer2	-0.0485603159103283	0.714897723484296
Amer3	-0.157073389771602	0.219092419920275
Amfr	0.0447194767543788	0.679773515868393
Amh	-0.232102455422935	0.203503638383918
Amhr2	-0.274840444654805	0.21758603285075
Amigo1	-0.0763622195022178	0.64247645574596
Amigo2	-0.721109706809967	0.000360405454991274
Amigo3	0.177893773291155	0.115542382064354
Ammecr1	0.241610388191482	0.0315855793881932
Ammecr1l	0.154192838799537	0.103845886654
Amn	0.119555358509964	0.471366497548118
Amn1	-0.031147137419838	0.836814831465322
Amot	0.195078464426454	0.231671288538085
Amotl2	-0.12288374943931	0.366753119333468
Ampd1	0.571535048097378	0.291597201266324
Ampd2	0.0910345452898635	0.500111420595379
Ampd3	-0.372059265347243	0.00761555742421999
Amt	-0.206838412400515	0.280250839034911
Amtn	-0.0170071186983005	0.934438366801439
Amy1a	-0.591121674624898	NA
Amz1	0.12385893025242	0.700141714738019
