gene_name	Day1vsControl_log2FoldChange	Day1vsControl_padj
TNS2	-0.536685670489726	0.0102152943085021
MFSD5	0.0734425335693111	0.586973548618976
ESPL1	2.24377640817933	2.35674750209219e-07
C12orf10	0.306026043971966	0.0109090991591914
AAAS	1.97284253927873	1.13348425260105e-46
AMHR2	-0.66458624848266	0.0588237293129009
SP1	-0.264400150922656	0.185587098756833
	-0.381127394374597	0.0065318452798845
PCBP2	0.181337658318133	0.0755075918101658
MAP3K12	-0.0723393272997928	0.686557773070207
TARBP2	0.507135269629724	0.0292853010816627
NPFF	-0.205622977914787	0.58423316466899
	-0.459540794095972	8.34722661600022e-05
HOXC13	0.0986463505083665	0.928259262694418
HOXC12	NA	NA
HNRNPA1	1.07999799522218	1.3536922367832e-28
NFE2	3.14458466962144	2.84489260419394e-09
COPZ1	0.939598186821413	4.3985014379678e-20
GPR84	2.01652614854899	0.000224445556486649
ZNF385A	-1.54015962635672	3.63458518797025e-13
ITGA5	1.30121825770488	4.31414984724982e-10
NCKAP1L	-1.16366436500051	0.00119534804840703
	NA	NA
PDE1B	-0.652726358938424	0.00732537505398336
PPP1R1A	-1.286815257226	0.0271710520519571
TESPA1	0.234669252414884	0.307139413508013
	0	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
BLOC1S1	-0.071257387828155	0.724544505302172
CD63	-0.0404801465899936	0.72589903061869
RDH5	-1.71017880786288	0.00193685244263451
GDF11	1.35281442672713	2.05937457401362e-08
SARNP	0.751711195433814	1.94225468594043e-12
	-0.302645458431722	0.0223612498365209
DNAJC14	-0.0921065997927158	0.371622034905498
	-1.47991430513398	4.78587775934105e-12
MMP19	0.303003600228455	0.102286625046685
DGKA	0.170888059084598	0.297511892360335
PMEL	-0.493537394357326	0.469875749717174
CDK2	2.17105905083203	7.5707290899222e-36
RPS26	-0.0904892575086396	0.605897078667101
SUOX	-0.112029849518277	0.285309050415641
	1.45761182637889	5.42529884101683e-57
ESYT1	0.356029583853066	0.006338298303542
SMARCC2	-0.139642061817047	0.178181700068091
RNF41	-0.297364182961637	0.00553753086061732
NABP2	-0.269057083698424	0.0267492921438504
SLC39A5	-0.165771956665391	0.700494473265545
ANKRD52	0.863015067584093	4.24715844866414e-15
PAN2	0.293142496211418	0.00250555375468082
	0.957315445374828	4.19375866436812e-24
STAT2	-0.308996449388062	0.264146158107945
APOF	2.02138478216959	1.59989493241809e-06
TIMELESS	2.09400465366912	2.46502582299599e-11
MIP	-0.0125507741400001	NA
GLS2	0.352886897421789	0.269853112604551
RBMS2	-1.14486811187509	7.09033904677843e-12
BAZ2A	-0.367748058371403	0.000989166593572839
	1.33631226144039	8.27228387606341e-36
	1.18525568386468	3.40069168897916e-33
NAB2	0.414466187098426	0.0665899982515313
MYO1A	1.82610366941932	5.20387367714561e-07
SDR9C7	-1.51927941932424	0.0112863146106851
TAC3	-0.159961047826679	0.637578373429963
RDH16	-2.0570264132037	4.22328608111277e-05
LRP1	-0.618963753526703	0.00991997929829984
MBD6	-0.427478755352472	0.0386507895910356
B4GALNT1	-1.11159947483551	6.51501229086591e-05
ARHGEF25	-0.145141919788727	0.599830128815606
PIP4K2C	-0.40655141147842	0.157389581982286
ARHGAP9	0.45294071001071	0.136487812772035
KIF5A	-0.238885101375061	0.529679626909996
INHBE	0.00448774259664806	NA
GLI1	0.346214505392103	0.281481387491874
DCTN2	-0.235114282394366	0.0813995618078943
DTX3	-0.662077990441468	0.000201469295595883
ATP23	1.0126379726483	1.3558766221996e-12
LRIG3	-1.21053702353014	5.81531269703767e-09
SLC16A7	0.490992851221104	0.100998733398436
USP15	0.234219799454505	0.366104378012805
MON2	0.0198636506629093	0.901286035343967
	0	NA
RXYLT1	1.01492971659028	9.32752322679102e-18
C12orf56	1.27547961747087	0.0323809453210874
XPOT	0.895181791021831	5.22335802107672e-21
LEMD3	-0.082866915168487	0.384861996601362
	0.21647426388466	0.143826156418524
IRAK3	0.985347274916428	0.0010957908996094
HELB	0.297827307665387	0.114695122122407
GRIP1	-1.12938881689861	4.40483313770626e-06
IL22	0.00113634442042954	NA
	0.470509414179158	0.00286490432361904
	-0.564586694779027	0.221950944253999
NUP107	0.991641064254911	1.88629417143148e-27
SLC35E3	1.14146395431537	7.42824383941632e-18
MDM2	0.285306436267355	0.128680090057412
LYZ	-1.84325807900849	6.84571818592597e-05
FRS2	-0.684089909867668	1.04145885201241e-06
CCT2	0.914195841438706	6.48761524028002e-30
BEST3	-0.098237540696566	0.838768215758737
	-0.412484608540735	0.226387377218953
CNOT2	0.336156463371559	0.000106315102895034
PTPRB	0.0879836201634129	0.764444576650943
ZFC3H1	-0.628917896149271	1.24001627573865e-06
TMEM19	-0.641237713703307	3.70146141569705e-05
TBC1D15	0.0144602361421108	0.915811454734511
TRHDE	-1.70675778243624	9.7440315163605e-05
KCNC2	-0.0411342908962135	0.873380315358921
CAPS2	-0.464180305274745	0.38834685238267
GLIPR1	-1.21606736849076	5.29878623465815e-07
PHLDA1	0.285964881894221	0.442109503395271
NAP1L1	0.104319884544714	0.237301608324111
BBS10	-1.29347112925257	1.9168784643385e-11
SYT10	0.00864166985203528	NA
PKP2	-0.236754542787115	0.387771923283425
DNM1L	0.57588266251988	9.78329260256467e-07
FGD4	-1.3883348979344	0.000207549589676744
BICD1	-0.523999664815784	0.126870051840764
IPO8	0.318104225671765	0.00286194007721417
ERGIC2	0.357652410322827	0.00182505778938358
OVCH1	-1.32527476362882	0.00174356132278959
FAR2	1.10658200198378	1.54970535261146e-16
KLHL42	-0.118837231937998	0.551834429122234
MANSC4	-1.00090142718874	4.19403038446083e-05
MRPS35	1.00282478482911	7.74899959126327e-17
PPFIBP1	-0.253438895885279	0.154173899232073
SMCO2	NA	NA
ARNTL2	1.83508874356629	8.71863035350107e-08
MED21	-0.140869485291355	0.379327631734898
TM7SF3	-0.924097672123015	2.6959843031534e-10
FGFR1OP2	-0.0777001932339186	0.617793776252075
ITPR2	-0.950073166205455	3.89738395216318e-13
RASSF8	0.292860978263569	0.133820633915345
LRMP	-0.648358428282679	0.0568855500091801
SOX5	-1.0311490681065	0.00816300034956343
C2CD5	-0.34391854648197	0.00520071950356707
ABCC9	-0.455195871813722	0.215213410894016
KCNJ8	0.499378003210085	0.113943610898708
	0.0442757874409691	0.888746076014937
GYS2	-3.06609849137381	4.14043435811119e-07
GOLT1B	1.81174606156167	6.69441606457539e-34
RECQL	0.911911754465705	1.01047000951867e-13
IAPP	-0.0712073739530209	NA
PYROXD1	-0.183955082627397	0.0630357833250524
SLCO1A2	-0.175505097565008	0.560706312517495
SLCO1C1	-1.54919838359596	0.00573625712952261
AEBP2	0.366319943938149	0.000624473264862616
PLEKHA5	-1.17810048109821	1.77493555958316e-14
CAPZA3	NA	NA
PLCZ1	NA	NA
PIK3C2G	-2.97130949425465	7.53051415398393e-09
	NA	NA
SLC15A5	NA	NA
DERA	0.937597546973955	5.38256937959938e-20
EPS8	-0.267997079124947	0.153581059393326
PTPRO	-1.56673459360361	6.29976461550459e-05
RERG	-3.35037242727103	1.36416878250085e-21
ERP27	0.278168252052489	0.593306887888968
ART4	-1.91984907946998	1.00561635371741e-06
	-0.369793781672077	0.625448538197198
SMCO3	-1.12853406546884	0.103585300161829
	0.782400022074694	6.76690715267607e-23
ATF7IP	-0.435432335784207	0.0057493811232704
GRIN2B	0.765346770500646	0.250864342313093
	-0.0156740463271404	NA
FAM234B	0.702875256590927	7.98471353777698e-08
	0.0257272885674168	0.951041618475504
BCL2L14	-0.283885356688813	0.552967820180848
LRP6	-1.36561503542537	2.24593832635769e-06
	-0.0405775861656647	NA
	-0.22786975353484	0.707870328482887
TAS2R9	NA	NA
YBX3	0.659453166091974	9.03837405701472e-08
STYK1	-0.425641224120066	0.514704943691085
	1.74342639480514	1.82026588581205e-49
	-0.545156108742299	0.464894152258074
	-0.592897528718719	0.245887843875378
	-1.19757505806567	0.0417886794291971
	-0.447396672553282	0.419019913260673
	-0.0125010480865867	NA
GABARAPL1	-1.86030318163564	2.09758810069547e-17
OLR1	-1.45847668466767	0.00221196837654914
CLEC7A	2.20780440179371	5.37548259081546e-06
CLEC1A	0.489711881544016	0.196311633453353
CLEC1B	-0.287020356064452	0.671226130388249
CLEC12B	-0.887416324335156	0.0405599945331886
CD69	1.1667257852823	0.0443531444307189
KLRF1	0.351086671858687	0.521532476735519
CLEC2B	0.734040517454194	0.0266398146778874
	-0.785877318037627	0.00033411415132494
	-1.59991429062183	0.0444699805686259
A2M	-0.621406559550499	0.0889541531267117
PHC1	-0.610183042503923	0.000215410858082529
	0.0596758590722945	0.872693034507127
	-1.34745031199489	0.00358118565659644
RIMKLB	-1.0310788188641	0.0323943021434386
AICDA	0.163589494572008	0.823120420505537
APOBEC1	NA	NA
GDF3	NA	NA
	-0.0404257993040283	NA
CLSTN3	-0.410135245618891	0.51125749858741
C1R	-1.50056914535374	2.16263186936711e-15
LRRC23	-0.444232531829432	0.239500808660194
GPR162	1.25391391153964	0.00350539753927774
P3H3	0.245110966759835	0.572904428374679
GNB3	1.5645709981763	7.79564350013591e-09
CDCA3	2.43164744621234	1.82607324370484e-10
USP5	0.963385489349171	1.88153012699401e-15
TPI1	1.04986852145287	3.44451881759142e-13
CD4	-1.55353805081633	0.000145019058019488
LAG3	0.382121077913034	0.482663816048326
MLF2	0.593466976668765	2.19113777738555e-05
COPS7A	0.560008958566054	1.0664330235253e-05
PIANP	0	NA
NCAPD2	2.05081431302184	5.02818755016556e-16
GAPDH	1.51031305836569	2.02370828948506e-23
IFFO1	-1.46637299671654	3.69367720944738e-12
	1.691126301415	1.52032583162614e-43
	0.260170701302664	0.0305644958026863
LPAR5	1.16535708738123	3.22420455841281e-05
ACRBP	-0.615624416338347	5.43008005914012e-17
ZNF384	0.333099669143155	4.80726109742213e-05
VAMP1	-0.820208373727606	0.0580382634595951
TAPBPL	0.0336630167632002	0.847427775043328
CD27	0.0979148352574451	0.965266984451299
LTBR	-0.206788410920515	0.316771132949482
SCNN1A	-0.991311623407955	2.40357170908783e-07
TNFRSF1A	0.167667915784044	0.114979840749098
PLEKHG6	-0.946052393122139	0.090743431909688
VWF	-0.171730354771889	0.651280511823783
	-0.823888294649993	0.100243304752907
KCNA1	0.00113481952014352	NA
KCNA6	-0.0449696087371119	0.861971127465335
	0.00451854119292306	NA
NDUFA9	0.671955298255835	7.78157935963331e-18
AKAP3	-0.735292784412184	0.00266689491724239
	0.930891654183735	0.0198757058502334
RAD51AP1	2.52687119569104	2.19066688568549e-30
C12orf4	0.677988131981006	3.17671387646237e-09
PARP11	0.216088414875165	0.516867029555811
PRMT8	-0.349723823311579	0.446025415483816
CRACR2A	-0.735533753117336	0.0594285689802738
	-1.83879905743314	1.51304799067816e-14
TSPAN9	-0.235385800161195	0.3591738976726
TEAD4	2.57768020133738	9.13903793484996e-24
TULP3	-0.0387293424677909	0.805589574142462
RHNO1	1.82258905169748	1.77750252033127e-10
FOXM1	2.05229724970629	9.55143785039726e-08
TEX52	0.0625362591772096	NA
NRIP2	-2.70459178166918	3.65479347634918e-08
ITFG2	0.230578951916263	0.0754108999383151
FKBP4	1.84317810345579	6.0656994570363e-63
	-0.321329876341811	0.567703768865047
DDX11	1.17193668422981	2.12606693763701e-09
WASHC1	-0.433539399587484	0.0347400771716554
IQSEC3	0	NA
SLC6A12	1.87098352174817	1.19151014816912e-05
CCDC77	1.26827122255226	4.38620482953898e-27
WNK1	-0.476056372359958	0.0036259674061078
RAD52	-0.31948576825097	0.0019620470308377
ERC1	0.564612154294216	1.60369425773317e-08
ADIPOR2	-1.66310028397671	9.078643820079e-05
	-0.596886844298248	0.243046168168038
LRTM2	-0.155374348678072	0.489384602827072
HDHD5	0.0178133313194662	0.953800775034438
IL17RA	0.5374444202059	0.0126926639028055
CECR2	-1.28893258947192	6.37401677700466e-07
ATP6V1E1	0.19690611356618	0.120326172620997
BID	0.819596371746295	6.39621653136197e-11
MICAL3	-0.446236193775497	0.0202015514600436
TUBA8	-1.35343971081719	6.05276185724732e-13
USP18	-0.0534995433142256	0.892128381463277
	NA	NA
CPNE8	-0.89509423218247	0.000246219114783055
KIF21A	-0.747881683612167	0.0021891104695383
ABCD2	-2.67002489539619	9.36354843964749e-07
	0.0162569390764558	NA
SLC2A13	0.138330295956103	0.419871490400057
LRRK2	-1.61131628297392	2.15791652097785e-12
CNTN1	-2.0345873082004	2.86744047362083e-07
PDZRN4	-1.2851747903588	0.00503133809468055
PPHLN1	-0.0296857125468481	0.849849216690773
ADAMTS20	-1.00963394542298	0.0323935131985868
TWF1	1.19504652530383	3.37937600821214e-22
IRAK4	-0.0366659832492295	0.811745515439858
PUS7L	0.727718208696275	6.6918394977164e-08
TMEM117	-1.27224487496449	5.18777423804194e-08
NELL2	-1.37000905152211	0.0012044478520752
ANO6	-0.750749100164761	0.00254646892590114
SCAF11	-0.163203140912809	0.297511892360335
SLC38A1	0.621960207421181	0.0199008944133196
SLC38A2	0.329791075637422	0.0147593483405324
AMIGO2	0.513889998051703	0.0689072690825614
PCED1B	0.0283941273761046	0.877599916452466
	NA	NA
SENP1	0.416754133083641	0.00217720622985034
H1FNT	NA	NA
CHST11	2.26979555044838	2.00318973425106e-22
SLC41A2	-0.555512846571304	0.0713244135747177
ALDH1L2	-0.243566970113638	0.333704932876222
WASHC4	-0.73639694090225	0.000164037886185932
APPL2	-1.067421384305	4.23492097589685e-16
KANSL2	0.158094413076774	0.0711693914050663
TXNRD1	1.28554049876878	8.50623001567656e-37
NFYB	0.45130467188314	0.000142688237379481
HCFC2	-0.125711848668362	0.487451459984307
TDG	1.06210183351066	3.51039595099463e-17
GLT8D2	-0.922802074078768	8.18199229620853e-05
	2.0874387561342	6.06796744832827e-49
NT5DC3	0.235498602802173	0.51125749858741
	0.346612480822526	0.812391727885837
PAH	1.39691042242158	0.0135800594059404
IGF1	1.24453979979426	2.70382889584633e-05
PMCH	1.90878225097064	3.69133072628669e-05
PARPBP	2.78391234505616	6.48857411693533e-25
NUP37	0.881741045642561	3.26871864199184e-10
GNPTAB	-0.122012012764821	0.652812707701478
SYCP3	0	NA
CHPT1	-1.39979738634202	4.21548062218282e-08
MYBPC1	-1.87554845609514	0.00094872988611341
	1.21153151854435	0.00128552196680238
UTP20	1.45271848421616	1.05567598115694e-40
ARL1	0.839937653527267	3.7578747675487e-23
SLC5A8	-0.367666016102191	0.231576083848995
ANO4	0.01733284022856	0.984341302197993
GAS2L3	0.644175661407101	0.046388773376882
NR1H4	NA	NA
SCYL2	-0.331253207496577	0.00810539646900995
ANKS1B	-0.418434345848802	0.545814790705159
	0	NA
APAF1	-0.129489047076686	0.547418972167179
SLC25A3	0.275030875493466	0.00443799948708737
	1.53026873243859	0.000972077278384051
NEDD1	0.643422102284354	3.2155964102738e-11
LTA4H	0.879455060090269	6.28449126439095e-28
HAL	0.566373862865515	0.026002054096843
AMDHD1	-1.37534356334552	0.0386074170231783
CCDC38	0.599004735656958	0.184915969852391
SNRPF	1.90422773275694	2.9163701830324e-40
NTN4	-1.83762048785189	8.06460815316878e-17
	NA	NA
VEZT	-0.222066459025083	0.24755627553671
FGD6	0.0341948317414868	0.897438646457593
NR2C1	-0.141459851909888	0.339665927254258
	0.315822022639559	0.0194533392172327
	-0.0440247541457372	0.871362077113855
PLXNC1	-0.510279323666471	0.178181700068091
	1.20503608231495	1.09131200750744e-27
CRADD	-0.599555037348836	0.000662671033544054
DCN	-2.00574644147679	1.05865059692728e-24
LUM	-0.96711411109102	2.18852332103239e-05
KERA	-0.762220439233926	0.114261068657884
EPYC	-0.457154673747915	0.424772906574522
POC1B	-0.391690547650861	0.00443065043278039
C12orf50	0.270652467341065	0.667431290249616
C12orf29	-0.0677815110238811	0.637046904297764
CEP290	0.0415144683025971	0.828676728428006
TMTC3	0.359482343614512	0.000443422249746674
NTS	0.666845336287438	0.28316565099993
LRRIQ1	0.291935538426805	0.421125836446053
SLC6A15	1.08258795185702	0.00203667235253999
MYF5	0	NA
ACSS3	-1.27508930172822	5.81320959684876e-06
PPFIA2	-1.12037284142268	0.00406200145642148
METTL25	-0.291628660103009	0.0909550623985457
OTOGL	-0.026975683201202	NA
SYT1	-1.01282069110747	0.0514378109627218
E2F7	2.07200099838967	1.23821993882256e-12
	2.45829398069341	4.47447700528042e-18
	-0.898270717268064	3.61175777595778e-13
TBC1D22A	-0.630410901776717	0.015363499424344
DYRK2	-0.560365920472493	0.00206195226273386
	-0.26115533776367	0.07819945047957
KLHDC7B	NA	NA
SYCE3	0.345742971936374	0.519806172818168
LMF2	0.484467452532008	0.212232446530863
NCAPH2	0.762661930587801	0.00119481645207738
ODF3B	-0.0370151008707432	NA
SBF1	-0.28208064594819	0.401305030771197
PPP6R2	-0.1852475221363	0.538994591205236
HDAC10	-0.484002881585541	0.144974618818393
TUBGCP6	-0.0196746306541823	0.956924819151638
SELENOO	0.0575420083213919	0.900855283534473
TRABD	-0.11386747310485	0.842102062856057
PANX2	2.20039884439852	2.07252332555741e-07
MOV10L1	NA	NA
MLC1	-0.0109632558015226	0.918183119793537
ALG12	0.133665723335827	0.707624726200797
CRELD2	2.23659257817567	7.05031833515786e-18
TTLL8	-0.435103163123438	0.465928528324496
	0.139000739484565	0.825751978728505
EXOC2	-0.35300948528296	6.74147076649205e-05
FOXQ1	-0.198750637430791	0.806543676346961
GMDS	0.599434319798728	1.30458050185242e-05
PPP1R3G	-0.605167030329908	0.0910153165847487
RPP40	1.556284758514	2.56950308706043e-39
CDYL	0.459599306417316	0.0467400390687039
ECI2	1.12846799522371	1.20271098972174e-15
	1.8031779852825	0.00225550449021354
PRPF4B	0.535579019975588	6.77863476209396e-10
SLC22A23	-0.134999835632241	0.776992718078531
	NA	NA
BPHL	0.530227992561769	0.00145437098051396
RIPK1	0.174683223258296	0.0940024339577803
	0.149641079212398	0.534373297530921
SERPINB1	-0.222581955151045	0.427741083943177
RREB1	-0.670959233311475	0.00977674896777326
SSR1	1.88967383920302	4.37485391462035e-47
RIOK1	1.00972167781466	1.43801303270851e-20
DSP	-0.0910604553454921	0.63984634415844
BMP6	-0.255675083554315	0.418069494800825
SLC35B3	-0.120879132184479	0.32332910183891
	NA	NA
TFAP2A	1.11947181915494	0.0172185126002614
	0.0861061198008957	0.402303314097956
C6orf52	0.329635464984134	0.450419240442736
PAK1IP1	1.5504714216193	7.71403680815509e-40
MAK	-0.129214994617726	0.683036450832754
ELOVL2	-0.171947380839529	0.656577045144717
ADTRP	-0.0302617661427252	NA
HIVEP1	-0.869240148989223	1.27918697459815e-07
PHACTR1	0.0512946149761176	0.981670918760164
TBC1D7	0.631906374059085	3.35618537874665e-07
RANBP9	-0.141619042885171	0.245876470649061
MCUR1	1.44584909974121	2.94304902273863e-17
	0	NA
JARID2	-0.316798663468236	0.00388989729353212
DTNBP1	-0.596498117972234	2.75968625189338e-06
	-2.93465658566967	8.55001115176976e-25
GMPR	-0.831245182089848	0.00871660674239511
ATXN1	-0.377716874203139	0.0228971298126575
STMND1	-0.0526963964752801	NA
CAP2	-0.780562763544571	0.013995655338038
FAM8A1	-1.23972936461644	7.22009301706891e-28
NHLRC1	0.0505297744171458	0.842646299986233
TPMT	0.282797113858169	0.270767814085152
KDM1B	0.134392802202029	0.51448928183686
	0.308601674459229	0.0122650787072003
RNF144B	-1.30925146264852	1.9240744152304e-06
MBOAT1	-0.382514454503006	0.0831465923841128
CDKAL1	0.199474888444441	0.200189847539302
SOX4	-0.239193889577166	0.487000628087518
	0.0138184307891828	NA
DCDC2	-3.40430941994565	1.96066147850497e-08
MRS2	0.479241131898601	0.00334051474293882
	0.56913567752363	0.302811002681143
GPLD1	-0.124828628698423	0.719730752672439
ALDH5A1	-1.18450952857707	5.68522350090362e-06
KIAA0319	1.73725301079029	7.86562607311545e-05
TDP2	0.0949365460373807	0.244761017241383
GMNN	1.0835589063218	5.57301785215534e-17
ARMH2	0.170327732583115	0.6954144313456
	1.08256288527311	0.00141724557370136
	0.269875745065563	0.66236395420021
CMAH	-0.965433473783825	0.00439301066006059
CARMIL1	-0.33554682416653	0.226183367790027
SCGN	-1.15047339347154	0.0104188803860598
	0	NA
SLC17A1	-0.0978809783080262	0.689336295082138
BTN2A2	-0.247365070799752	0.375306123391626
BTN1A1	-0.0136999166895768	0.969541161957428
HIST1H1D	2.1636974508413	8.23516774440363e-14
ZNF322	-0.185475552634406	0.0682351215667304
