gene_name	Day5vsControl_log2FoldChange	Day5vsControl_padj
GABARAPL1	-0.535148369591684	0.0545162473346131
OLR1	-0.586047414927531	0.347152935926556
CLEC7A	1.40333510419754	0.0171280759764588
CLEC1A	1.36264978685183	0.00014430240702807
CLEC1B	0.440993831040143	0.476669682145297
CLEC12B	0.773141186301045	0.182909159325961
CD69	0.168253392718036	0.968439425783838
KLRF1	0.636455407351105	0.217060794561225
CLEC2B	0.499720190403174	0.203128029786138
	-0.382147764684907	0.155535098295613
	-1.57099628085968	0.124309910421669
A2M	0.487092249241372	0.286468234125334
PHC1	-0.150361753229699	0.486868472214187
	-0.199245583364598	0.600668907029525
	-0.652579133792487	0.268098891085369
RIMKLB	-1.09299387058973	0.0505704671928905
AICDA	0.409367450129419	0.594270595618861
APOBEC1	NA	NA
GDF3	NA	NA
	-0.0427533266770558	NA
CLSTN3	0.38743717891874	0.600325510621579
C1R	-0.429304148530709	0.0966144968019373
LRRC23	-0.617280395677163	0.13966583510483
GPR162	1.33977482132204	0.00502179829494396
P3H3	1.1179872573434	0.00235197486840477
GNB3	1.80140832854883	8.56970314467084e-10
CDCA3	0.804152424079557	0.116991123913054
USP5	0.0356962917055984	0.874462874084331
TPI1	0.745597435042976	4.51512536913031e-06
CD4	-0.314930106336568	0.649016936300163
LAG3	0.720116524798005	0.180163925836657
MLF2	0.239397465904842	0.189580499019436
COPS7A	0.0202941727460764	0.950697828537238
PIANP	0.036769102151281	NA
NCAPD2	0.701611606247351	0.0276724177749527
GAPDH	0.619265753348447	0.000474089534837592
IFFO1	-0.2518050165226	0.371079639356264
	0.339721121944299	0.0251584204738196
	0.234707397647526	0.0974623711599717
LPAR5	0.748773002135382	0.0331335326974839
ACRBP	0.184513255259085	0.0309694197526205
ZNF384	0.253480542220208	0.00858533964411687
VAMP1	0.0786243568907916	0.806163288681716
TAPBPL	0.421927053302976	0.00325132200104486
CD27	0.524812762347984	0.594010387266595
LTBR	0.18984167413788	0.46655375592604
SCNN1A	-0.0586330538587105	0.786896237181199
TNFRSF1A	0.572492228563737	5.22008856383948e-08
PLEKHG6	-0.4193970846273	0.529126737496445
VWF	1.51253066886654	4.8390122986131e-05
	-0.336597191671851	0.542743517686993
KCNA1	0	NA
KCNA6	1.07130207613669	0.00148865370627859
	0	NA
NDUFA9	-0.0795722502799515	0.488103281426694
AKAP3	-0.376678489753053	0.262430445606797
	-0.0170140590585655	0.958578003765833
RAD51AP1	0.381536907869822	0.253093938536845
C12orf4	0.00021785929668751	0.961006253253981
PARP11	0.422141399665	0.197964599943035
PRMT8	0.797323429725869	0.144190020313099
CRACR2A	0.360205624135281	0.332092908533843
	-0.41076834235017	0.17886167654532
TSPAN9	0.644267495714388	0.01317351332958
TEAD4	1.72445843966522	1.55730173225009e-09
TULP3	0.441254436900671	0.00161603132597033
RHNO1	0.678989291110214	0.0709626634169249
FOXM1	0.815204385710115	0.122665961067935
TEX52	0.0376688877280621	NA
NRIP2	-1.42376882917344	0.0095013564588695
ITFG2	-0.0590767114000379	0.783009390613493
FKBP4	-0.158028664155218	0.301207316301166
	0.141414442655303	NA
DDX11	0.551117760841754	0.0214345185145441
WASHC1	-0.13327000579865	0.605401806252373
IQSEC3	0.0266963779974165	NA
SLC6A12	2.45295317661485	9.35373618423858e-08
CCDC77	0.0653672186484525	0.779902610348382
WNK1	-0.441794851640552	0.0183911364818555
RAD52	0.210797715239058	0.082719606611814
ERC1	0.692683153106998	1.74539830144885e-10
ADIPOR2	-1.64719707874844	0.0005111413027736
	-1.04193096538217	0.0450736856019236
LRTM2	1.19958795931808	0.0903737532540264
HDHD5	0.0667817813770393	0.882195328479796
IL17RA	0.450818126377095	0.0957665777364967
CECR2	-0.599782081635854	0.0547251752935357
ATP6V1E1	-0.188495375194364	0.204862465640657
BID	0.0767226983539102	0.716935923894943
MICAL3	-0.222135194846023	0.361789581020553
TUBA8	-0.862355547534102	5.25151885869104e-05
USP18	0.0836021381724709	0.881116023569733
	NA	NA
CPNE8	0.149117065811381	0.633579581463803
KIF21A	-1.84703398969742	1.54112254510591e-12
ABCD2	-2.57089164118326	2.77894648141721e-05
	0.0374223498536634	NA
SLC2A13	-0.298335667241347	0.15551633267644
LRRK2	-1.1313429426044	9.54537549294497e-06
CNTN1	-0.375157079409349	0.557285014727507
PDZRN4	0.337281816175418	0.587052351120201
PPHLN1	-0.196360837890042	0.168105713125678
ADAMTS20	-1.08375496483395	0.0461483532536762
TWF1	0.300028297921923	0.0488638363239544
IRAK4	-0.262532369484427	0.0614456159051868
PUS7L	-0.153296083025864	0.465657453694097
TMEM117	-0.849837869267036	0.00163148588527063
NELL2	0.128380464203291	0.972881343393059
ANO6	-0.770878709132993	0.00553791914516245
SCAF11	-0.344849831750684	0.0355430150079619
SLC38A1	0.382228769163537	0.188238798895978
SLC38A2	0.14571938826571	0.361193969150464
AMIGO2	0.114926701206095	0.769996629556154
PCED1B	0.0486118961519931	0.924202764605996
	NA	NA
SENP1	-0.194379136461194	0.322350461931995
H1FNT	NA	NA
CHST11	1.2978556428987	1.71451208201637e-06
SLC41A2	-0.805493824820215	0.0150194501847573
ALDH1L2	-0.261778960003983	0.402972843771541
WASHC4	-0.79339003931585	0.000293614617432672
APPL2	-0.293449223708165	0.0751971418494934
KANSL2	-0.139186992577034	0.206450720962522
TXNRD1	0.350753361121011	0.00422493009014236
NFYB	-0.0465587537153265	0.871082387062744
HCFC2	-0.175134760335348	0.435742349683389
TDG	0.544095381694036	0.000164361682096111
GLT8D2	0.0103831724242513	0.95061065214434
	0.147892149605356	0.452015398654276
NT5DC3	0.150467932868707	0.904843110843328
	1.72203537961703	0.00517712685624892
PAH	1.36203297216888	0.0285040026922472
IGF1	1.183170106436	0.000429941673968503
PMCH	0.843008950727079	0.284960420543383
PARPBP	1.08621638341625	0.00088449262609993
NUP37	0.731904984814936	2.44700677953298e-06
GNPTAB	-0.268578123948794	0.362877677032413
SYCP3	0	NA
CHPT1	-1.13365183898094	7.82735331626258e-05
MYBPC1	-1.90923245475688	0.00367488743493767
	1.07257981998788	0.019466613016181
UTP20	-0.121993820160963	0.432163785346357
ARL1	0.00626521174737245	0.952272584275861
SLC5A8	-0.380801436758628	0.263474280750078
ANO4	0.275915831872389	0.557413158236577
GAS2L3	-0.293718840460579	0.456843908546284
NR1H4	NA	NA
SCYL2	-0.418943593693631	0.00261855049705742
ANKS1B	-0.557451533963009	NA
	0.0233301254001898	NA
APAF1	0.217867517436853	0.361193969150464
SLC25A3	-0.023007693919715	0.887548100711909
	-0.511442230631065	0.381769312622754
NEDD1	0.107401284359312	0.445437470876818
LTA4H	-0.178799029029229	0.0904541373367257
HAL	0.456410293594619	0.149170435115945
AMDHD1	-1.4977204442181	0.0559141041959514
CCDC38	0.435761693647413	0.561492876564678
SNRPF	0.370266541082643	0.0463121922629844
NTN4	-1.22659757683904	7.75513264447173e-07
	NA	NA
VEZT	-0.285157918206601	0.192122574807026
FGD6	0.0311068503345559	0.863841667974005
NR2C1	-0.30727843920947	0.0512416620986552
	-0.183213443684504	0.336350061272556
	1.11727047299107	0.000335421768981775
PLXNC1	0.00359761588510813	0.957022701432395
	0.300397054319101	0.0330279297876978
CRADD	-0.39159168922441	0.0777148000771348
DCN	-1.14549241204432	4.20910632810517e-07
LUM	0.186062964571928	0.536177520638744
KERA	0.547033694817125	0.296735126158263
EPYC	0.647051928670092	0.374618997811103
POC1B	-0.318837318372203	0.054439928895956
C12orf50	0.0691694251044358	0.977684200659605
C12orf29	-0.410051667136332	0.00149528224694438
CEP290	-0.877310923266811	3.81632835352992e-07
TMTC3	-0.132953340668684	0.359646497712758
NTS	1.06161445799931	0.0698883179731446
LRRIQ1	-0.890156651297286	0.0822479568753044
SLC6A15	0.149549172212079	0.795156032418711
MYF5	-0.00120734791927441	NA
ACSS3	-0.454985874320267	0.220031024779912
PPFIA2	-0.145611646842559	0.783269330908263
METTL25	-0.0152296167935558	0.943892165494913
OTOGL	0.0553251743640335	NA
SYT1	-1.03609733434318	0.0935208996178992
E2F7	0.647152189473938	0.0988919498014213
	1.81678183692505	9.13589523670002e-09
	-0.540317755217804	0.000142537238013814
TBC1D22A	-0.18036538600632	0.598849668864215
DYRK2	0.198268495109203	0.380274207702402
	0.211619910542799	0.223696788251611
KLHDC7B	NA	NA
SYCE3	0.0964744599416504	0.796403850943629
LMF2	0.452166685585008	0.337429028796403
NCAPH2	-0.00282149419685138	0.952503703434182
ODF3B	-0.03934534049306	NA
SBF1	0.115574812123376	0.815979085611015
PPP6R2	0.274248696950211	0.474498440767473
HDAC10	0.244838288288546	0.586707743212853
TUBGCP6	0.165127202732682	0.650168152174394
SELENOO	0.000630054863614609	0.978449116202233
TRABD	0.212221213114549	0.746348064356359
PANX2	1.11544222060245	0.0370348145514082
MOV10L1	NA	NA
MLC1	0.311755601996171	NA
ALG12	0.123956384275208	0.798000426423365
CRELD2	0.611603918960973	0.0752370099799376
TTLL8	-0.102238571687711	0.987115771283491
	0.588744959982973	0.223911500692077
EXOC2	0.0836333517575106	0.515577524924342
FOXQ1	-0.204965492305041	NA
GMDS	-0.0446034100654455	0.809107085190076
PPP1R3G	0.748099843578306	0.0518581499577639
RPP40	0.405276694494825	0.00636985159602753
CDYL	0.25941416714962	0.424146109777914
ECI2	0.703235792564598	1.01268758003893e-05
	0.662591590605347	0.470433627056025
PRPF4B	0.172805028715071	0.120034330616011
SLC22A23	0.0809484493009649	0.95844122091428
	NA	NA
BPHL	0.314711123983974	0.137247330403902
RIPK1	0.371385145988635	0.000714345564068879
	0.00293552056010084	0.998857225735146
SERPINB1	-0.15381843674503	0.619975036966259
RREB1	-0.0938624808147288	0.797151167716728
SSR1	0.40610975432794	0.00960965424204158
RIOK1	0.238468855210767	0.0910536618211113
DSP	0.304772707316832	0.10855090515978
BMP6	0.502767438118072	0.125031546921618
SLC35B3	0.0532977890194849	0.720347870886374
	NA	NA
TFAP2A	0.620448580750881	0.287404572111428
	-0.0524639610430507	0.692391985558153
C6orf52	0.59663135777312	0.198845713297287
PAK1IP1	0.312379993331952	0.0370410490557182
MAK	0.256125844720681	0.501154073650409
ELOVL2	0.236219485001697	0.859662107106512
ADTRP	-0.0325936912529769	NA
HIVEP1	-0.375260064296377	0.0613090891278265
PHACTR1	0.204725074799006	0.763584450334467
TBC1D7	0.390530058879715	0.00769444019992001
RANBP9	0.0759177405732149	0.628334444541175
MCUR1	0.357486586415928	0.138261607454528
	-0.00120603481769763	NA
JARID2	0.0413094417735196	0.828021738596191
DTNBP1	-0.196588241120156	0.197145188736131
	-1.28405463692107	0.000135508758755843
GMPR	-0.350652573425791	0.351104962977781
ATXN1	0.0184941091694646	0.983505048204086
STMND1	-0.0311742113600279	NA
CAP2	0.017989237970811	0.859708758236929
FAM8A1	-0.277105719444282	0.0566160247793765
NHLRC1	-0.17199823896348	0.649808410623005
TPMT	-0.504613359352284	0.0626502871935771
KDM1B	0.0405169026375368	0.88142889915873
	-0.377884499237854	0.00794208469670312
RNF144B	-0.838106912457325	0.00461008598591769
MBOAT1	-0.498246633679034	0.0427855170449863
CDKAL1	-0.368648791840748	0.042810801039181
SOX4	0.656979151873724	0.0608469535563659
	0.011479772656554	NA
DCDC2	-2.12434502493904	0.00460505578375557
MRS2	0.0642353721920869	0.734814330754456
	-0.343641749695024	0.74286156841447
GPLD1	-0.165834696214631	0.706568972859195
ALDH5A1	-1.22969428747132	1.64813365805117e-05
KIAA0319	-0.0937640143847059	0.687075151126466
TDP2	-0.203470007537667	0.0239713369911908
GMNN	-0.0920421435018093	0.638086810402947
ARMH2	-0.0439237225293902	NA
	-0.112739583830731	0.765408557539389
	-0.54696391163682	0.43262724756792
CMAH	-0.470463100791007	0.276540014638685
CARMIL1	-0.0302369593669966	0.980463982415585
SCGN	0.280259245670514	0.913092820212819
	0	NA
SLC17A1	-0.0973745731022934	0.690762320342171
BTN2A2	0.36425849642421	0.235191451844569
BTN1A1	0.0331527808452991	0.909767176248684
HIST1H1D	0.48863138514974	0.183024720135507
ZNF322	-0.186322121251989	0.122393518166291
ZNF184	-0.34530726359967	0.00817358363605945
	NA	NA
ZNF165	-0.2587801073566	0.297052804663202
ZKSCAN8	-0.335112371455135	0.0372741185191704
	-0.941121731013171	0.285280464809193
ZSCAN9	-0.431747151130546	0.403299703332783
ZKSCAN4	-0.305177038920472	0.24910794369264
NKAPL	-0.775086583148497	0.199471728243211
ZSCAN26	-0.278960553971795	0.27173696108308
PGBD1	0.255655963579997	0.0790005481790004
ZSCAN12	-0.58807911871312	0.0238781680086082
	NA	NA
GPX6	NA	NA
GPX5	-0.116082913910186	0.882508909348395
	-1.71575307527164	0.011287902188133
TRIM27	0.433939216115106	5.41138332872572e-06
	-0.462428236152834	0.305938277085483
	-0.850594822210078	0.0954838373947088
	0.0645161468803008	0.826566396558238
TRIM26	0.359275106322614	0.125105435790336
TRIM10	-0.417769365780146	0.365627423915884
TRIM15	0.479670997541371	0.0892590505660849
TRIM40	0.415225224819108	0.403537170335037
GABBR1	0.209633961825571	0.260739587535683
